Réf. Ech	Index	Longueur (mm)	Longueur intérieure (mm)	Largeur (mm)	Périmètre (mm)	Périmètre de Crofton (mm)	Périmètre convexe (mm)	Dimètre Eq. (mm)	Surface (mm2)	Surface convexe (mm2)	Surface DiffCAP (mm2)	Surface DiffCEN (mm2)	Surface DiffEAP (mm2)	Finesse	Excentricité	F. Feret	Compacité	Circularité	Rugosité	Index de courbure	Moment inertie 1	Moment inertie 2	Moment inertie 3	Symétrie	Moyenne ndg	Ecart type ndg	Minimum ndg	Maximum ndg	Histo. Kurtose	Histo. Moyenne	Histo. Pic	Histo. Assymétrie	Histo. Ecart type	Histo. Variance	Cooc. Uniformité	Cooc. Contraste	Cooc. Corrélation	Cooc. Variance globale	Cooc. Homogénéïté	Cooc. Somme des moyennes	Cooc. Somme des variances	Cooc. Somme des entropies	Cooc. Entropie globale	Cooc. Ecart variance	Cooc. Ecart entropie	Cooc. Corrélation IC1	Cooc. Corrélation IC2	RVB R Moy	RVB R Ect	RVB R Min	RVB R Max	RVB V Moy	RVB V Ect	RVB V Min	RVB V Max	RVB B Moy	RVB B Ect	RVB B Min	RVB B Max	TSI T Moy	TSI T Ect	TSI T Min	TSI T Max	TSI S Moy	TSI S Ect	TSI S Min	TSI S Max	TSI I Moy	TSI I Ect	TSI I Min	TSI I Max	CMJ C Moy	CMJ C Ect	CMJ C Min	CMJ C Max	CMJ M Moy	CMJ M Ect	CMJ M Min	CMJ M Max	CMJ J Moy	CMJ J Ect	CMJ J Min	CMJ J Max	Lab L Moy	Lab L Ect	Lab L Min	Lab L Max	Lab a Moy	Lab a Ect	Lab a Min	Lab a Max	Lab b Moy	Lab b Ect	Lab b Min	Lab b Max	
S01	1	7,28	7,304224	2,9435	19,9335	16,60582	16,66775	4,589564	16,54125	16,5307	9,569291	24,23366	1,772994	2,413793	0,909162	2,413793	0,01428571	1,326411	0,2542077	0,9847043	52,43497	300,1158	9,05047	0,94	124,6364	8,49719	113,	153,	0,5446761	124,6512	124,1074	0,9617753	8,481098	71,92902	0,01081543	3,09674	184,3899	69,61916	0,5173558	250,8717	275,3799	3,97326	5,029384	1,410293	1,469237	-0,4880822	0,9803652	141,253	6,223662	132,	160,	126,4377	8,922815	113,	158,	106,1937	11,20141	90,	145,	25,09783	3,687833	12,	57,	38,20949	8,800459	9,	53,	124,6364	8,49719	113,	153,	113,747	6,249013	94,99999	123,	128,5623	10,52075	96,99999	142,	148,8063	12,93545	110,	165,	53,77514	3,721638	48,82703	64,94006	2,263681	0,4952942	-1,64331	3,749564	13,08643	2,014733	7,042232	15,53165	
S01	2	7,384	7,428505	3,045	20,3445	16,99547	17,05112	4,715249	17,45963	17,51241	10,20846	24,36991	1,87193	2,366667	0,9084477	2,366667	0,01408451	1,316308	0,2886511	0,9820616	55,22691	316,07	0,7119631	0,9	116,6274	4,60239	110,	141,	6,251864	116,6384	114,0254	2,164009	4,602159	21,17987	0,02684739	1,817561	606,2847	19,98909	0,6228899	235,041	78,13882	3,265062	4,114507	0,9675668	1,23518	-0,4230441	0,943416	133,1904	3,687099	126,	152,	117,7415	5,033763	110,	145,	98,95033	6,291046	89,	129,	23,53726	2,529364	15,	35,	38,82889	6,546566	14,	51,	116,6274	4,60239	110,	141,	121,8096	6,269862	103,	129,	137,2585	9,086174	110,	145,	156,0497	10,01656	126,	166,	50,45006	3,299237	47,37698	60,34777	2,824425	0,8573791	-0,2522871	2,804391	12,55248	1,045464	9,416087	14,03382	
S01	3	6,344	6,333629	2,842	18,084	14,85239	14,76561	4,15774	13,57502	13,57502	6,933162	17,23167	1,476741	2,178571	0,892414	2,178571	0,01639344	1,292939	0,2908208	0,9895986	46,51109	227,236	6,086978	0,9	136,9481	10,4345	115,	161,	-0,9302703	136,9439	144,9668	-0,09245077	10,42388	108,6573	0,003579397	8,357723	124,8387	106,7583	0,3371057	275,3198	418,6757	4,299769	5,822162	2,963748	1,860909	-0,4079361	0,9743676	154,7	9,190599	133,	174,	139,2468	11,66716	115,	167,	116,8747	11,81075	93,	148,	25,83418	3,722199	17,	37,	37,69493	7,89549	13,	56,	136,9481	10,4345	115,	161,	100,3	7,233332	80,99999	122,	115,7532	9,251056	87,99999	140,	138,1253	10,3751	107,	162,	58,74884	3,279519	49,54256	68,5874	2,098357	0,4481864	-0,77385	3,442917	14,08284	1,118633	10,72694	14,77387	
S01	4	6,76	6,808372	2,9435	18,906	15,80288	15,89458	4,496357	15,87622	15,70733	8,549911	19,72739	1,640029	2,241379	0,8950363	2,241379	0,01538462	1,251558	0,2683733	0,9809614	54,09425	268,0977	-11,71789	0,93	129,167	6,031554	116,	148,	0,6360447	129,1691	127,9316	0,892514	6,023501	36,28256	0,01447379	2,690969	377,369	35,74855	0,5615497	260,5343	140,3032	3,741341	4,716103	1,368093	1,396361	-0,4640261	0,9706329	145,125	5,81007	133,	167,	130,9631	6,294206	115,	153,	111,376	7,07003	99,	134,	24,98975	2,836009	14,	34,	35,21209	5,650072	18,	47,	129,167	6,031554	116,	148,	109,875	7,291667	87,99999	122,	124,0369	7,345629	102,	140,	143,624	7,541328	121,	156,	55,49196	2,813642	49,67617	63,93289	2,064161	0,7589282	1,953758	4,340945	12,5493	0,3692859	11,44145	11,85126	
S01	5	7,072	7,119029	2,7405	19,317	16,07841	16,06418	4,314811	14,62006	14,75729	9,569856	23,8753	1,574732	2,518518	0,9231107	2,518518	0,01470588	1,406898	0,2964697	0,9814541	42,74214	289,0021	1,337395	0,89	123,967	5,34088	114,	148,	1,504939	123,9756	124,1074	0,7949269	5,335461	28,46715	0,01434436	2,687737	496,5227	26,22417	0,5747586	249,2794	102,2089	3,636105	4,614129	1,438768	1,376902	-0,4515267	0,9654962	140,0094	4,147758	132,	153,	125,2214	5,584603	114,	151,	106,6608	7,461964	95,	140,	23,94229	2,69453	17,	46,	35,79859	7,070271	12,	47,	123,967	5,34088	114,	148,	114,9906	4,330193	102,	123,	129,7786	8,592857	104,	141,	148,3392	11,11308	115,	160,	53,33481	3,000918	49,21152	62,33757	2,521791	0,4584856	-1,2984	3,897248	12,18475	2,046541	6,045124	13,12961	
S01	6	6,656	6,771529	2,639	18,084	15,30889	15,42112	4,212344	13,93392	13,83892	8,964592	20,32925	1,425688	2,461539	0,9158704	2,461539	0,015625	1,338259	0,3036285	0,9711249	42,40189	262,956	1,863409	0,87	125,3358	9,231114	110,	147,	-0,4936219	125,3302	118,8926	0,597988	9,229241	85,17889	0,00535923	4,855264	136,9162	89,00777	0,3977303	253,2421	351,1756	4,173041	5,444993	1,718636	1,622253	-0,4547002	0,979497	141,7145	9,916598	125,	164,	127,8186	10,66635	109,	154,	106,4963	7,727441	94,	125,	26,05515	3,366963	17,	37,	38,29534	4,569977	20,	50,	125,3358	9,231114	110,	147,	113,2855	7,428515	90,99999	130,	127,1814	8,72713	101,	146,	148,5037	6,167898	130,	161,	54,20437	3,178951	47,11247	63,74122	1,712376	0,6733481	-1,147919	3,73242	13,51535	1,018027	10,69265	16,56943	
S01	7	6,968	7,028032	3,045	19,728	16,29687	16,31768	4,557232	16,30902	16,37236	8,722472	21,23739	1,66579	2,233333	0,8979455	2,233333	0,01492537	1,295706	0,2943464	0,9795417	54,32362	280,4036	1,454345	0,93	132,3625	9,388935	111,	158,	-0,1876834	132,3647	136,9707	0,2036335	9,385905	88,09522	0,003737007	11,93469	142,7255	86,89363	0,27754	266,2987	335,6399	4,228335	5,887977	4,215335	2,02104	-0,3573812	0,9606528	148,2316	7,599164	131,	170,	133,7613	10,31121	110,	164,	115,0604	10,86213	93,	144,	24,5005	3,552833	15,	38,	33,65962	6,375221	19,	49,	132,3625	9,388935	111,	158,	106,7684	7,256126	84,99999	124,	121,2387	10,07956	90,99999	145,	139,9396	9,646527	111,	162,	56,62544	3,578159	47,9657	67,35992	2,306201	1,068144	-1,313553	5,510632	12,06371	0,3028533	11,15515	12,56432	
S01	8	6,76	6,719919	2,842	18,7005	15,49393	15,45242	4,286681	14,43005	14,45116	7,99822	20,57606	1,564893	2,321429	0,9063094	2,321429	0,01538462	1,323674	0,2582144	0,9938735	46,12274	257,6776	-4,25136	0,94	132,6167	5,619155	120,	153,	1,591173	132,6228	132,1035	1,205014	5,624074	31,63021	0,01860883	2,322459	483,4508	29,84522	0,573365	267,3138	117,0584	3,559512	4,549327	1,155409	1,346071	-0,4430652	0,9617311	149,4924	4,644871	138,	168,	135,0551	6,00914	120,	158,	113,3705	6,832812	102,	138,	25,97773	2,273396	18,	34,	37,19695	4,932471	22,	47,	132,6167	5,619155	120,	153,	105,5076	6,169207	86,99999	117,	119,9449	7,6483	96,99999	135,	141,6295	8,209851	117,	153,	57,05585	2,796937	51,60524	65,44666	1,824116	0,7176451	0,2261965	3,977051	13,64855	0,6285865	11,76279	12,45071	
S01	9	6,448	6,449751	2,7405	17,8785	14,71462	14,64938	4,024672	12,71998	12,7622	7,116441	19,07539	1,505062	2,296296	0,9073612	2,296296	0,01612903	1,354371	0,2707199	0,9877125	40,6222	229,5195	3,282548	0,89	125,1171	3,931588	116,	149,	7,982821	125,118	125,8457	1,689006	3,91982	15,36499	0,03894242	1,579909	994,6015	13,54182	0,695547	252,2344	52,58737	3,141249	3,716177	1,01912	1,098356	-0,5098125	0,9598676	143,5402	3,559476	134,	161,	127,4965	4,03034	118,	151,	104,3075	5,223817	95,	134,	25,45134	1,695252	19,	33,	42,48942	5,054732	22,	51,	125,1171	3,931588	116,	149,	111,4598	5,819941	93,99999	121,	127,5035	7,834511	104,	137,	150,6925	9,89751	121,	160,	54,23964	2,876865	50,51292	62,87023	2,316324	0,5287129	0,7301856	2,421165	14,85079	1,524899	10,2761	14,95671	
S01	10	7,28	7,360065	3,1465	20,55	17,01911	16,98477	4,713824	17,44907	17,70241	10,0025	23,13024	1,796277	2,258065	0,9037585	2,258065	0,01428571	1,32077	0,2793402	0,9772332	57,21979	309,9564	-9,58427	0,87	138,9769	12,78545	120,	166,	-0,9057122	138,9725	124,1074	0,5843975	12,77639	163,2362	0,004799488	5,777885	86,72916	167,937	0,419123	280,2848	665,9708	4,367583	5,687504	2,447797	1,73187	-0,4677949	0,9843634	155,0028	13,51809	136,	185,	141,8744	14,06105	120,	171,	120,06	11,20047	101,	145,	26,85873	3,004054	18,	35,	34,68883	4,300162	20,	44,	138,9769	12,78545	120,	166,	99,99723	9,99908	69,99999	119,	113,1256	9,708531	83,99999	135,	134,94	8,313327	110,	154,	59,55755	3,652152	51,38967	70,51401	1,235169	0,5878412	0,7915196	2,998693	13,40822	0,6046527	12,70418	15,22218	
