Réf. Ech	Index	Longueur (mm)	Longueur intérieure (mm)	Largeur (mm)	Périmètre (mm)	Périmètre de Crofton (mm)	Périmètre convexe (mm)	Dimètre Eq. (mm)	Surface (mm2)	Surface convexe (mm2)	Surface DiffCAP (mm2)	Surface DiffCEN (mm2)	Surface DiffEAP (mm2)	Finesse	Excentricité	F. Feret	Compacité	Circularité	Rugosité	Index de courbure	Moment inertie 1	Moment inertie 2	Moment inertie 3	Symétrie	Moyenne ndg	Ecart type ndg	Minimum ndg	Maximum ndg	Histo. Kurtose	Histo. Moyenne	Histo. Pic	Histo. Assymétrie	Histo. Ecart type	Histo. Variance	Cooc. Uniformité	Cooc. Contraste	Cooc. Corrélation	Cooc. Variance globale	Cooc. Homogénéïté	Cooc. Somme des moyennes	Cooc. Somme des variances	Cooc. Somme des entropies	Cooc. Entropie globale	Cooc. Ecart variance	Cooc. Ecart entropie	Cooc. Corrélation IC1	Cooc. Corrélation IC2	RVB R Moy	RVB R Ect	RVB R Min	RVB R Max	RVB V Moy	RVB V Ect	RVB V Min	RVB V Max	RVB B Moy	RVB B Ect	RVB B Min	RVB B Max	TSI T Moy	TSI T Ect	TSI T Min	TSI T Max	TSI S Moy	TSI S Ect	TSI S Min	TSI S Max	TSI I Moy	TSI I Ect	TSI I Min	TSI I Max	CMJ C Moy	CMJ C Ect	CMJ C Min	CMJ C Max	CMJ M Moy	CMJ M Ect	CMJ M Min	CMJ M Max	CMJ J Moy	CMJ J Ect	CMJ J Min	CMJ J Max	Lab L Moy	Lab L Ect	Lab L Min	Lab L Max	Lab a Moy	Lab a Ect	Lab a Min	Lab a Max	Lab b Moy	Lab b Ect	Lab b Min	Lab b Max	
S01	11	7,309339	7,475058	3,1465	20,3445	17,05254	17,15022	4,732323	17,5863	17,70241	10,13181	23,95458	2,246396	2,267165	0,9053698	2,258065	0,01422837	1,315617	0,287538	0,9660776	57,45157	315,5317	11,07033	0,91	122,9589	8,421417	107,	155,	1,814855	122,9642	125,0039	1,068869	8,422035	70,93068	0,009988965	2,91473	174,2536	66,07394	0,5639755	247,1725	261,3811	4,024979	5,011678	1,553618	1,410422	-0,5084445	0,9834542	141,7059	7,636333	125,	170,	124,3169	9,009887	106,	160,	102,8493	9,394227	88,	137,	23,6621	2,380096	16,	32,	41,96712	6,33859	23,	53,	122,9589	8,421417	107,	155,	113,2941	9,431358	84,99999	130,	130,6831	11,89437	94,99999	149,	152,1507	11,38357	118,	167,	53,16325	4,322691	46,14039	66,13132	3,157374	0,9683695	-0,2522653	4,575864	14,17607	0,4240942	12,90378	13,30656	
S01	12	7,592	7,613225	3,248	21,1665	17,54653	17,54141	4,903905	18,88468	18,86357	10,42599	25,45636	1,736185	2,28125	0,9028797	2,28125	0,01369863	1,297174	0,2731836	0,9852263	61,43841	331,6964	5,615962	0,92	131,1622	8,901729	114,	163,	-0,1061413	131,1595	132,043	0,4174713	8,900489	79,2187	0,003967852	7,803888	170,6586	76,57785	0,3286883	263,735	298,5075	4,173589	5,747954	2,777101	1,835348	-0,3658323	0,9611117	147,7701	7,187953	134,	174,	132,6171	9,685853	113,	167,	113,1028	10,40085	93,	148,	24,38211	3,153063	13,	38,	35,43478	6,22487	18,	51,	131,1622	8,901729	114,	163,	107,2299	8,743317	80,99999	121,	122,3829	11,46099	87,99999	142,	141,8972	11,63239	107,	162,	56,22713	4,120092	49,09203	68,5874	2,463586	0,8539488	-0,77385	5,025433	12,62189	0,6316493	10,72694	14,16943	
S01	13	6,977979	7,119734	3,248	19,9335	16,60582	16,62869	4,680914	17,20628	17,35406	9,188375	20,55498	1,773078	2,096748	0,8937359	2,09375	0,01490403	1,275145	0,2575971	0,9683098	58,91419	289,4999	-11,23801	0,92	107,4655	8,614105	92,	130,	-0,6354601	107,4749	112,168	0,3366881	8,612089	74,16808	0,003519754	12,53945	117,7946	72,41536	0,285381	216,9043	277,122	4,105875	5,860671	4,388254	2,05272	-0,3097397	0,9398254	120,6965	8,797228	103,	143,	107,284	9,685721	88,	134,	94,39478	8,033522	79,	117,	20,67039	4,249801	6,	35,	31,03631	5,382537	12,	47,	107,4655	8,614105	92,	130,	134,3035	7,434512	112,	152,	147,716	8,905337	121,	167,	160,6052	7,53508	138,	176,	46,22166	3,346706	38,59905	56,26178	3,010703	0,8729407	0,3918807	4,530489	9,145689	0,5552953	7,479803	10,37155	
S01	14	7,28	7,31124	3,248	20,55	16,90498	16,80385	4,708117	17,40685	17,45963	9,31286	23,18832	1,733799	2,1875	0,8916929	2,1875	0,01428571	1,306277	0,2458502	0,9837593	60,29874	290,4248	-12,34314	0,92	128,5366	9,743266	104,	147,	-0,8386156	128,5348	136,1836	-0,2760643	9,737873	94,82617	0,004743529	5,049068	115,3519	94,56306	0,3981169	259,7439	373,2033	4,26518	5,573526	1,834455	1,6513	-0,450732	0,980283	146,3633	12,2467	119,	171,	128,9815	10,57416	101,	148,	110,2864	8,463864	89,	130,	21,90825	3,076999	11,	33,	36,08434	9,007006	15,	52,	128,5366	9,743266	104,	147,	108,6367	9,121094	83,99999	136,	126,0185	9,327151	107,	154,	144,7136	7,095454	125,	166,	55,0435	3,627179	44,16196	62,88522	3,523739	0,7173307	5,145086	5,675731	12,56699	1,036846	9,456447	12,67536	
S01	15	6,656	6,676332	2,842	18,495	15,35616	15,31243	4,250466	14,18726	14,16615	7,820115	19,82736	1,61386	2,285714	0,8981342	2,285714	0,015625	1,322491	0,3251812	0,9849721	47,42783	244,0833	-6,200854	0,93	133,8357	9,290888	112,	156,	-0,3807546	133,8273	132,8711	-0,01464062	9,293692	86,3727	0,004648264	5,437181	150,553	83,85866	0,3875147	270,6397	329,9971	4,25212	5,630281	1,986159	1,684866	-0,4295508	0,9767505	148,482	9,571175	124,	170,	134,2242	9,863948	110,	158,	118,8141	9,453301	96,	140,	22,21943	3,159019	12,	33,	28,7446	5,746505	13,	43,	133,8357	9,290888	112,	156,	106,518	8,160667	84,99999	131,	120,7758	8,074742	96,99999	145,	136,1859	7,604716	115,	159,	56,86106	3,173144	47,34163	65,66544	2,738864	0,4746031	1,315055	3,049649	10,24669	0,2450711	9,812548	10,9819	
S01	16	6,552	6,561896	2,7405	18,084	15,02357	14,98595	4,100771	13,20556	13,27945	7,419207	19,61257	1,508878	2,333333	0,9061846	2,333333	0,01587302	1,359928	0,3177991	0,9864908	42,39898	237,0851	0,4374753	0,87	128,2926	9,32315	113,	152,	-0,6933488	128,2911	130,8008	0,3277614	9,320115	86,86455	0,003952097	9,373392	145,1497	88,54899	0,3246292	258,4492	344,8226	4,191501	5,767747	3,430677	1,920761	-0,3723621	0,9636236	142,6676	9,322994	126,	167,	128,5319	10,11567	111,	155,	113,6782	8,968173	97,	136,	21,84175	3,585243	12,	37,	29,12234	3,764104	18,	38,	128,2926	9,32315	113,	152,	112,3324	8,110817	87,99999	129,	126,4681	8,822696	99,99999	144,	141,3218	7,440605	119,	158,	54,65278	3,286472	47,83841	64,5122	2,819298	0,5504456	1,167961	3,455033	10,01116	0,5125494	9,945785	11,54881	
S01	17	7,072	7,081741	2,436	18,495	15,58442	15,67116	4,049644	12,87832	13,0261	9,986988	25,48984	1,615118	2,833333	0,9397843	2,833333	0,01470588	1,500541	0,3805428	0,9866219	33,64877	286,0275	-7,355835	0,85	130,4915	9,803374	107,	152,	-0,6229882	130,4888	132,043	-0,08599841	9,794927	95,94059	0,003069825	18,56308	128,5935	89,65768	0,2384887	262,6769	340,068	4,248618	6,020954	6,474083	2,230234	-0,331485	0,9531989	143,5836	9,858706	119,	167,	131,4108	10,87809	104,	154,	116,4844	9,202029	95,	138,	23,62181	4,253314	9,	37,	27,40368	4,337715	14,	40,	130,4915	9,803374	107,	152,	111,4164	8,194522	87,99999	136,	123,5892	9,136922	101,	151,	138,5156	7,171862	117,	160,	55,59106	3,480567	45,14936	64,2916	2,004544	0,7809732	2,038412	4,347464	9,728724	0,828409	7,243496	10,11796	
S01	18	7,488	7,565083	2,9435	20,3445	17,05254	17,14391	4,695251	17,31184	17,17461	10,7378	25,95934	1,844278	2,482759	0,9145986	2,482759	0,01388889	1,336474	0,2781526	0,9779139	53,4	322,5652	-12,34669	0,94	117,1631	9,915577	90,	138,	-0,4443894	117,172	115,0664	-0,4112415	9,906563	98,13998	0,003806832	8,110448	84,11687	97,40426	0,3549183	235,4138	381,5063	4,27879	5,866948	3,164803	1,867844	-0,386659	0,9694987	130,5248	8,545836	108,	148,	116,9991	10,69898	87,	142,	103,9569	10,78401	76,	129,	20,90815	3,66306	10,	33,	29,08904	5,384603	15,	44,	117,1631	9,915577	90,	138,	124,4752	7,508278	107,	147,	138,0009	9,999684	113,	168,	151,0431	9,318965	126,	179,	50,10703	3,778685	38,77097	59,18375	2,953127	1,28823	-0,12587	6,817816	9,098425	0,4615959	7,713637	9,648655	
S01	19	7,28	7,414465	3,045	20,139	16,80065	16,87098	4,660769	17,0585	17,04794	9,725039	23,70322	1,829869	2,333333	0,902446	2,333333	0,01428571	1,316549	0,2905578	0,9700632	55,79084	300,0774	-4,519732	0,93	128,0665	7,035139	114,	146,	-0,257719	128,0647	122,1055	0,5625302	7,027812	49,39014	0,008451686	3,114919	256,5122	50,85645	0,4639684	258,5403	200,3109	3,93837	5,085012	1,145876	1,434276	-0,4496282	0,9734634	146,6885	7,427394	133,	167,	129,6201	7,953092	113,	149,	107,8946	6,392511	95,	126,	23,94872	2,212639	17,	30,	40,17569	4,246934	25,	50,	128,0665	7,035139	114,	146,	108,3115	6,770498	87,99999	122,	125,3799	6,459959	106,	142,	147,1054	6,035136	129,	160,	55,19485	2,498444	49,03565	62,69018	2,933197	0,654872	2,943231	4,897813	14,15759	0,4188465	12,90105	14,59312	
S01	20	7,592	7,638315	3,5525	21,783	17,90275	17,90755	5,102719	20,44697	20,4892	10,07945	23,70152	2,00578	2,085714	0,8807872	2,085714	0,01369863	1,247201	0,267808	0,9819901	73,60145	327,3946	6,360171	0,92	124,9277	7,338599	108,	147,	-0,3540561	124,9253	122,9336	-0,06134959	7,337789	53,84314	0,008557706	2,150435	221,5158	52,88929	0,5544375	251,9493	209,4068	4,044363	5,031246	0,9738203	1,268496	-0,5052994	0,9832011	142,2666	6,757286	126,	162,	125,4014	7,805297	109,	150,	107,1024	7,820683	89,	130,	22,19503	2,149618	14,	28,	36,54066	4,438336	23,	49,	124,9277	7,338599	108,	147,	112,7334	6,577812	92,99999	129,	129,5986	8,199552	105,	146,	147,8976	7,632535	125,	166,	53,60767	2,996386	47,09779	62,59683	3,408692	0,7925079	1,031168	3,388878	12,342	0,4357103	12,15104	13,64913	
S01	21	7,904	7,931529	3,1465	21,5775	17,82205	17,85815	4,866759	18,59967	18,58912	11,3411	29,1361	2,057249	2,451613	0,9130082	2,451613	0,01315789	1,358739	0,2547853	0,9845517	57,88876	347,8553	-0,1510739	0,85	125,6282	4,910887	111,	144,	0,7116453	125,6343	125,832	-0,02144308	4,892984	23,94129	0,01854498	1,987226	525,0061	23,5112	0,5944223	253,1679	92,05757	3,596958	4,541071	0,9908724	1,28083	-0,4552155	0,9649786	143,5103	4,321458	132,	156,	126,2212	5,291496	110,	145,	107,1756	5,684786	92,	131,	22,36231	2,009543	15,	28,	37,55766	4,260519	23,	47,	125,6282	4,910887	111,	144,	111,4897	4,163223	98,99999	123,	128,7788	6,259611	110,	145,	147,8244	7,941485	124,	163,	53,95145	2,264192	48,04525	60,74403	3,459902	0,775089	1,631628	5,785169	12,79704	1,301225	8,893363	13,28068	
S01	22	7,904	7,967666	3,1465	22,194	18,34947	18,22925	4,898419	18,84246	19,45471	12,83296	29,08133	2,032555	2,451613	0,9251297	2,451613	0,01315789	1,421789	0,2959056	0,9800862	54,51295	378,1437	1,60974	0,88	123,0179	5,142485	113,	139,	-0,2517809	123,0358	120,0352	0,5089899	5,124795	26,26352	0,01197058	3,087035	498,3664	25,67015	0,5227455	247,6129	99,59356	3,63477	4,784702	1,469088	1,441914	-0,3905446	0,9496999	140,7686	4,186791	131,	157,	122,8497	5,723998	112,	142,	105,4099	6,012621	95,	121,	20,97609	2,373582	15,	29,	36,61827	4,308786	26,	49,	123,0179	5,142485	113,	139,	114,2314	5,410479	97,99999	124,	132,1503	6,383436	113,	143,	149,5901	5,196706	134,	160,	52,72934	2,35468	48,56085	59,79338	3,997643	0,630803	2,105234	4,642396	12,07518	0,3856926	12,211	13,23226	
S01	23	7,592	7,691767	3,1465	20,961	17,29464	17,37584	4,735163	17,60741	17,87131	10,60347	26,84047	2,032365	2,354839	0,9077251	2,354839	0,01369863	1,351616	0,2897913	0,975166	56,48232	318,2692	10,07979	0,9	121,3804	10,68442	99,	153,	0,6878764	121,3947	122,1055	0,3964468	10,68469	114,1627	0,008128247	4,031404	87,43275	113,3714	0,5072891	244,9245	449,4536	4,227123	5,305453	2,045489	1,549286	-0,5151262	0,9873222	138,1847	8,563416	118,	165,	121,2604	11,39552	96,	157,	104,6981	12,38512	81,	138,	21,10434	2,891898	14,	34,	35,60295	7,321229	20,	53,	121,3804	10,68442	99,	153,	116,8153	8,938443	89,99999	137,	133,7396	11,9132	97,99999	159,	150,3019	11,10065	117,	174,	52,02987	4,297203	42,47765	64,92148	3,741948	1,120667	-0,3799461	6,473265	11,47425	0,1631091	10,98492	11,91634	
S01	24	7,696	7,744146	3,654	22,194	18,23534	18,163	5,165557	20,95366	21,00644	10,41707	24,87424	2,155541	2,055556	0,8850125	2,055556	0,01351351	1,262681	0,2300215	0,9818384	74,09087	340,6248	-7,542311	0,91	127,7715	6,000576	110,	147,	0,3778621	127,763	132,043	-0,440089	5,983537	35,80271	0,01543387	2,203861	342,3354	35,44576	0,6067504	257,546	139,5792	3,737821	4,692701	1,214642	1,298129	-0,4747753	0,9727007	144,8699	5,849131	132,	162,	128,5217	6,682904	106,	148,	109,9434	6,418525	92,	132,	22,73328	2,542544	12,	31,	35,66495	5,052501	18,	48,	127,7715	6,000576	110,	147,	110,1301	5,71002	92,99999	123,	126,4783	7,50723	107,	149,	145,0566	7,352196	123,	163,	54,76954	2,604341	46,95652	62,10641	3,125999	1,66804	2,457077	8,130119	12,36084	0,6756827	10,33379	11,76993	
S01	25	6,968	7,00388	2,842	19,1115	15,88358	15,74302	4,256786	14,22949	14,44061	8,647597	22,84986	1,657719	2,392857	0,9125779	2,392857	0,01492537	1,410696	0,3204606	0,9829196	44,27671	264,0089	5,023848	0,91	114,7817	7,937525	94,	140,	0,086611	114,7841	112,168	0,1412867	7,937565	63,00494	0,00955379	5,31021	150,1223	59,23558	0,4303084	231,3154	231,6322	3,94366	5,235722	2,29335	1,659696	-0,4089382	0,9655112	130,5256	7,774054	107,	152,	113,7805	8,663408	91,	144,	100,0232	7,991039	83,	123,	18,95366	2,786341	10,	32,	32,86098	4,808532	20,	43,	114,7817	7,937525	94,	140,	124,4744	7,841866	103,	148,	141,2195	10,07317	111,	164,	154,9768	7,658946	132,	172,	49,12187	3,604599	39,96934	59,93567	4,187123	1,169827	-0,6776422	5,086737	10,02652	1,00427	7,013705	12,2335	
S01	26	6,448	6,56002	2,7405	17,8785	15,11406	15,09588	4,173874	13,68058	13,75447	7,917812	18,2307	1,549933	2,296296	0,9055331	2,296296	0,01612903	1,328569	0,2938854	0,9711097	44,25463	244,2299	7,025273	0,91	119,8686	9,899965	81,	142,	1,052854	119,8698	115,8945	-0,4393383	9,894997	97,91096	0,00365398	16,36997	66,77179	99,63003	0,2796281	241,8365	382,1503	4,249573	5,870544	6,880931	2,165237	-0,3719802	0,965203	134,5394	10,0523	94,	157,	119,2591	11,07509	74,	145,	105,796	9,296359	74,	131,	21,56946	20,3607	0,	253,	30,00125	5,525571	7,	45,	119,8686	9,899965	81,	142,	120,4606	13,51314	97,99999	161,	135,7409	15,08635	110,	181,	149,204	10,59866	124,	181,	51,15718	5,884818	33,50273	60,83242	3,580588	1,627242	2,019718	8,462316	9,555973	2,113437	3,215663	9,031153	
S01	27	7,072	7,177961	2,842	19,5225	16,27323	16,29341	4,439191	15,4751	15,60177	9,732998	23,11786	1,786987	2,428571	0,9178492	2,428571	0,01470588	1,36157	0,2871259	0,9733961	47,9502	293,6153	-18,99645	0,87	126,7373	7,789455	112,	146,	-0,7398668	126,7439	124,1758	0,2617503	7,776647	60,47624	0,004906288	6,623556	206,0186	61,16854	0,3774239	256,0693	238,0506	4,052232	5,51109	2,530645	1,774639	-0,3726384	0,9590897	138,8962	8,127861	124,	161,	126,7708	8,406115	111,	148,	114,5232	7,356398	99,	133,	21,3546	3,631941	11,	38,	24,60324	3,593295	12,	35,	126,7373	7,789455	112,	146,	116,1038	7,367933	93,99999	131,	128,2292	7,076403	107,	144,	140,4768	6,158923	122,	156,	53,84243	2,732806	47,69414	62,04085	2,454831	0,1673443	2,229738	2,956864	8,325988	0,4461498	8,528771	9,664437	
