Réf. Ech	Index	Longueur (mm)	Longueur intérieure (mm)	Largeur (mm)	Périmètre (mm)	Périmètre de Crofton (mm)	Périmètre convexe (mm)	Dimètre Eq. (mm)	Surface (mm2)	Surface convexe (mm2)	Surface DiffCAP (mm2)	Surface DiffCEN (mm2)	Surface DiffEAP (mm2)	Finesse	Excentricité	F. Feret	Compacité	Circularité	Rugosité	Index de courbure	Moment inertie 1	Moment inertie 2	Moment inertie 3	Symétrie	Moyenne ndg	Ecart type ndg	Minimum ndg	Maximum ndg	Histo. Kurtose	Histo. Moyenne	Histo. Pic	Histo. Assymétrie	Histo. Ecart type	Histo. Variance	Cooc. Uniformité	Cooc. Contraste	Cooc. Corrélation	Cooc. Variance globale	Cooc. Homogénéïté	Cooc. Somme des moyennes	Cooc. Somme des variances	Cooc. Somme des entropies	Cooc. Entropie globale	Cooc. Ecart variance	Cooc. Ecart entropie	Cooc. Corrélation IC1	Cooc. Corrélation IC2	RVB R Moy	RVB R Ect	RVB R Min	RVB R Max	RVB V Moy	RVB V Ect	RVB V Min	RVB V Max	RVB B Moy	RVB B Ect	RVB B Min	RVB B Max	TSI T Moy	TSI T Ect	TSI T Min	TSI T Max	TSI S Moy	TSI S Ect	TSI S Min	TSI S Max	TSI I Moy	TSI I Ect	TSI I Min	TSI I Max	CMJ C Moy	CMJ C Ect	CMJ C Min	CMJ C Max	CMJ M Moy	CMJ M Ect	CMJ M Min	CMJ M Max	CMJ J Moy	CMJ J Ect	CMJ J Min	CMJ J Max	Lab L Moy	Lab L Ect	Lab L Min	Lab L Max	Lab a Moy	Lab a Ect	Lab a Min	Lab a Max	Lab b Moy	Lab b Ect	Lab b Min	Lab b Max	Classe	Masse surfacique (gr/mm2)	Poids estimé (gr)
S01	1	7,8	7,95594	3,248	21,783	18,131	18,24273	5,03643	19,91917	20,00362	11,84298	27,35482	2,36789	2,34375	0,9050687	2,34375	0,01333333	1,313101	0,2616206	0,9686159	64,80563	356,9416	7,906915	0,91	117,8822	7,483509	98,	136,	-0,3780488	117,8587	121,8086	-0,4011132	7,51872	56,53115	0,008656878	2,776764	176,6695	54,66285	0,5281539	237,5834	215,8746	3,989852	5,091842	1,280456	1,410621	-0,46561	0,9769895	133,0283	6,643908	111,	145,	119,0126	8,215441	96,	139,	101,6316	8,380981	82,	126,	23,83189	3,286285	10,	36,	35,35821	6,21851	14,	51,	117,8822	7,483509	98,	136,	121,9717	7,342753	110,	144,	135,9874	7,670853	116,	159,	153,3684	8,122813	129,	173,	50,84769	3,024565	41,774	58,02883	2,440213	0,7726025	-0,1224053	3,615229	11,53706	1,264195	7,744481	10,22199	1	0,0001705617	0,003397447
S01	2	7,904	7,935986	3,248	21,783	18,07394	18,10108	5,006985	19,68694	19,6236	11,19045	28,3655	2,040369	2,375	0,9084833	2,375	0,01315789	1,320241	0,2831101	0,9839988	62,17739	355,7997	-2,918932	0,94	121,1664	10,12399	97,	154,	0,365495	121,1649	124,9961	0,1109671	10,16038	103,2332	0,003402433	14,01094	91,91445	103,4159	0,2662824	243,9116	399,6529	4,308712	6,005517	4,792461	2,10213	-0,3570592	0,9625446	137,258	10,56239	113,	167,	122,2237	11,36839	95,	155,	104,0064	9,715686	80,	141,	23,6465	4,35314	7,	39,	36,18949	7,032385	15,	51,	121,1664	10,12399	97,	154,	117,742	9,914014	87,99999	142,	132,7763	10,92543	99,99999	160,	150,9936	12,33121	114,	175,	52,19024	4,146196	41,64882	64,62883	2,701025	0,6874468	1,975627	4,763365	12,08795	1,057082	8,916707	11,2916	1	0,0001705617	0,003357838
S01	3	8,528	8,578419	3,248	23,016	19,35703	19,4631	5,266068	21,77703	21,8087	14,38442	34,10764	1,857374	2,5625	0,924314	2,5625	0,01219512	1,369003	0,3032651	0,982174	63,04578	431,2087	8,838394	0,93	114,3477	12,50121	73,	140,	0,6103954	114,3375	113,043	-0,5600581	12,51137	156,5343	0,00298173	9,6875	36,72534	149,0302	0,303293	229,9673	586,4333	4,47642	6,103115	3,347895	1,937607	-0,4026349	0,9766738	130,1819	12,59626	81,	154,	114,7539	13,68471	71,	145,	98,10508	12,48506	64,	128,	22,37659	4,308526	11,	39,	36,4859	8,298046	12,	56,	114,3477	12,50121	73,	140,	124,8181	16,39397	101,	174,	140,2461	14,58462	110,	184,	156,8949	11,36836	127,	191,	49,31301	6,124405	30,9398	60,49758	3,176339	0,9389433	0,359509	2,89479	11,41925	1,889132	5,751855	10,2191	1	0,0001705617	0,003714327
S01	4	7,384	7,439883	3,248	20,961	17,12345	17,08774	4,780368	17,9452	17,98742	9,542665	24,07349	1,646415	2,21875	0,8973766	2,21875	0,01408451	1,30005	0,3103642	0,9805597	60,20301	306,6701	10,05914	0,93	131,531	8,788632	107,	154,	0,0315423	131,568	126,9883	0,4084665	8,797057	77,38821	0,004745586	7,588572	150,6181	76,49618	0,3376977	265,2095	298,3961	4,155071	5,676839	2,765319	1,825882	-0,3739379	0,9625671	149,0943	7,989889	122,	171,	133,4322	9,84021	104,	159,	112,0683	9,371504	90,	137,	24,90566	3,063726	14,	37,	37,91824	5,837079	20,	53,	131,531	8,788632	107,	154,	105,9057	9,031448	83,99999	133,	121,5678	9,810722	95,99999	151,	142,9317	8,310575	118,	165,	56,54886	3,740822	45,32639	65,95086	2,380768	0,80286	0,6809105	4,789348	13,68136	1,049402	10,53315	13,06598	1	0,0001705617	0,003060764
S01	5	7,868171	7,882738	3,9585	23,016	18,78639	18,87334	5,468924	23,4871	23,45543	10,7909	24,46659	2,255204	1,939884	0,8655238	1,923077	0,01321781	1,195593	0,2327085	0,986155	96,22327	348,6609	42,61317	0,92	138,0444	14,09426	100,	175,	-0,291444	138,0645	130,1758	0,1485992	14,07938	198,229	0,002954066	5,547982	51,81722	196,729	0,3840747	279,1045	781,3683	4,675772	6,087243	2,047541	1,68324	-0,4826236	0,9895397	154,7345	15,54492	110,	193,	140,3314	14,9143	101,	178,	119,0691	12,29587	89,	154,	25,63118	2,937393	11,	40,	35,01774	4,776078	13,	46,	138,0444	14,09426	100,	175,	100,2655	14,91149	62,	145,	114,6686	13,11048	76,99999	154,	135,9309	11,64364	101,	166,	59,0936	5,272364	43,27651	73,22733	1,838194	0,1573186	1,366238	1,441708	13,31858	1,745561	8,081899	14,21117	1	0,0001705617	0,004006
S01	6	8,112	8,147122	3,3495	22,3995	18,71548	18,70971	5,174657	21,02755	21,04866	12,30176	29,35411	2,163441	2,363636	0,9080147	2,363636	0,01282051	1,325376	0,2609574	0,9837215	67,02253	381,6065	3,548325	0,91	139,1281	13,75572	112,	170,	-0,5970809	139,1476	132,9648	0,2960176	13,74012	188,7909	0,002793496	6,823304	67,1262	189,6461	0,3538818	281,5054	751,761	4,615857	6,081967	2,421725	1,783829	-0,462273	0,9870071	157,4927	14,62607	127,	188,	142,0461	14,91781	111,	175,	117,8477	12,55914	93,	149,	26,36457	3,251584	15,	39,	39,08345	6,111259	18,	53,	139,1281	13,75572	112,	170,	97,50732	10,16911	66,99999	128,	112,9539	10,98463	79,99999	144,	137,1523	10,38409	106,	162,	59,78187	4,041819	47,84307	71,90733	1,801552	0,481034	0,3910214	3,244654	15,00614	0,8910239	12,33307	15,02236	1	0,0001705617	0,003586494
S01	7	8,32	8,414783	3,3495	23,016	19,07171	19,13975	5,222493	21,41813	21,46035	12,75253	31,52951	3,053249	2,424242	0,9110999	2,424242	0,0125	1,351212	0,2990118	0,9768522	68,24707	399,0227	11,34036	0,88	126,5678	11,9104	103,	151,	-0,873564	126,5763	128,9805	0,1125147	11,93819	142,5204	0,003753344	5,011415	73,97253	145,3493	0,4125763	255,7162	576,386	4,464008	5,836376	1,955571	1,656766	-0,4673014	0,9856618	143,5404	12,81096	121,	171,	128,3939	13,27811	102,	156,	107,7698	10,00654	86,	129,	24,65729	3,022309	13,	33,	37,82396	4,042778	19,	47,	126,5678	11,9104	103,	151,	111,4596	9,153203	83,99999	134,	126,6061	9,202022	98,99999	153,	147,2301	7,256617	126,	169,	54,56098	3,472445	44,57457	64,97832	2,324885	0,8698764	1,114279	4,934515	13,30354	0,9501069	11,86429	16,15386	1	0,0001705617	0,003653113
S01	8	7,8	7,79749	3,045	21,1665	17,66065	17,73371	4,834891	18,35688	18,40966	11,29534	28,28386	1,794174	2,5	0,9161094	2,5	0,01333333	1,351887	0,3281035	0,9882988	55,6156	345,8675	2,216552	0,93	127,0776	6,414429	105,	149,	0,567185	127,1123	124,9961	0,564239	6,45277	41,63824	0,006782268	7,163736	278,9438	39,65367	0,3652904	256,1961	151,4509	3,844587	5,369559	2,777405	1,810856	-0,3149363	0,9303911	143,9791	5,355792	120,	163,	128,9651	6,94161	103,	153,	108,2799	7,790467	91,	133,	24,98692	2,587742	17,	35,	37,91107	6,15514	24,	52,	127,0776	6,414429	105,	149,	111,0209	7,993027	91,99999	135,	126,0349	8,655042	102,	152,	146,7201	8,240044	122,	164,	54,76968	3,299913	44,86994	63,55921	2,256832	0,8138281	0,2407772	4,698316	13,30657	1,347441	9,264251	11,83462	1	0,0001705617	0,003130981
S01	9	7,696	7,711432	3,1465	21,1665	17,48946	17,57055	4,834891	18,35688	18,33577	10,64431	27,57144	1,982003	2,387097	0,9101465	2,387097	0,01351351	1,325805	0,2869318	0,9860036	59,28411	332,8424	-22,5184	0,93	118,7145	10,27759	96,	147,	-0,8647199	118,7088	115,832	0,1125464	10,31995	106,5014	0,002602853	16,78875	89,01147	104,6182	0,2397163	238,4677	401,6844	4,315453	6,151	5,655072	2,185061	-0,3194807	0,950552	135,3603	8,091539	116,	158,	119,644	11,59334	93,	150,	101,1192	11,83634	76,	132,	23,42472	3,844312	11,	34,	38,30113	8,369813	19,	61,	118,7145	10,27759	96,	147,	119,6397	7,546567	96,99999	139,	135,356	10,11866	105,	162,	153,8808	10,29359	123,	179,	51,23288	3,687074	41,31688	62,2941	2,957708	1,240471	-0,2043074	6,679119	12,4071	0,6191416	10,54968	13,3073	1	0,0001705617	0,003130981
S01	10	8,736	8,785213	3,3495	23,838	19,90808	19,83845	5,315612	22,18871	22,42094	14,56815	36,3749	2,772591	2,545455	0,9239901	2,545455	0,01190476	1,421191	0,2765679	0,9824463	64,92564	442,0291	9,639833	0,89	124,6969	7,388359	106,	140,	-0,6186869	124,7154	126,9883	-0,2309697	7,438905	55,33731	0,008441554	2,519118	207,1895	54,48736	0,5546383	251,5456	215,4303	4,0217	5,08288	1,243547	1,349051	-0,4844731	0,9804156	141,4328	7,467873	124,	157,	126,1017	8,282962	104,	142,	106,5387	6,827946	89,	122,	24,05017	2,671096	15,	33,	37,18328	3,57855	14,	45,	124,6969	7,388359	106,	140,	113,5672	5,810918	97,99999	131,	128,8983	7,367243	113,	151,	148,4613	5,846222	133,	166,	53,70759	2,733686	45,50653	59,81571	2,58162	0,9663818	2,258817	5,480766	12,79558	0,4609477	11,41273	12,69704	1	0,0001705617	0,003784544
