Réf. Ech	Index	Longueur (mm)	Longueur intérieure (mm)	Largeur (mm)	Périmètre (mm)	Périmètre de Crofton (mm)	Périmètre convexe (mm)	Dimètre Eq. (mm)	Surface (mm2)	Surface convexe (mm2)	Surface DiffCAP (mm2)	Surface DiffCEN (mm2)	Surface DiffEAP (mm2)	Finesse	Excentricité	F. Feret	Compacité	Circularité	Rugosité	Index de courbure	Moment inertie 1	Moment inertie 2	Moment inertie 3	Symétrie	Moyenne ndg	Ecart type ndg	Minimum ndg	Maximum ndg	Histo. Kurtose	Histo. Moyenne	Histo. Pic	Histo. Assymétrie	Histo. Ecart type	Histo. Variance	Cooc. Uniformité	Cooc. Contraste	Cooc. Corrélation	Cooc. Variance globale	Cooc. Homogénéïté	Cooc. Somme des moyennes	Cooc. Somme des variances	Cooc. Somme des entropies	Cooc. Entropie globale	Cooc. Ecart variance	Cooc. Ecart entropie	Cooc. Corrélation IC1	Cooc. Corrélation IC2	RVB R Moy	RVB R Ect	RVB R Min	RVB R Max	RVB V Moy	RVB V Ect	RVB V Min	RVB V Max	RVB B Moy	RVB B Ect	RVB B Min	RVB B Max	TSI T Moy	TSI T Ect	TSI T Min	TSI T Max	TSI S Moy	TSI S Ect	TSI S Min	TSI S Max	TSI I Moy	TSI I Ect	TSI I Min	TSI I Max	CMJ C Moy	CMJ C Ect	CMJ C Min	CMJ C Max	CMJ M Moy	CMJ M Ect	CMJ M Min	CMJ M Max	CMJ J Moy	CMJ J Ect	CMJ J Min	CMJ J Max	Lab L Moy	Lab L Ect	Lab L Min	Lab L Max	Lab a Moy	Lab a Ect	Lab a Min	Lab a Max	Lab b Moy	Lab b Ect	Lab b Min	Lab b Max	Classe	Masse surfacique (gr/mm2)	Poids estimé (gr)
S01	1	8,008	8,053899	3,7555	23,016	18,90052	18,93808	5,4245	23,10708	23,1282	11,32986	26,41797	2,061972	2,081081	0,8766794	2,081081	0,01298701	1,230065	0,2586057	0,9823503	85,14658	362,375	17,01334	0,92	137,419	8,976079	111,	153,	0,2076631	137,4147	142,8555	-1,035203	8,968845	80,44019	0,01151738	2,812204	158,3199	78,30924	0,5212752	277,3559	310,4245	4,000902	5,075999	1,262811	1,419236	-0,4753328	0,9786656	153,2565	8,964475	126,	169,	140,1749	9,791878	110,	157,	118,7986	9,602569	96,	138,	26,80829	2,935314	14,	39,	34,66904	7,410693	12,	51,	137,419	8,976079	111,	153,	101,7435	9,085492	85,99999	129,	114,8251	10,05829	97,99999	145,	136,2014	7,599523	117,	159,	58,91103	3,791595	47,53624	65,26618	1,293755	0,862153	1,159819	3,880214	13,19713	1,027637	10,11423	11,52064	1	0,0000828038	0,001913354
S01	2	8,424	8,46957	3,3495	23,2215	19,26653	19,16485	5,14339	20,77421	21,27034	13,88643	33,74698	2,190566	2,454545	0,9241376	2,454545	0,01234568	1,421702	0,2909878	0,9826649	61,45382	412,4803	19,55244	0,88	117,1098	5,929367	104,	135,	-0,1700551	117,126	113,0664	0,5222896	5,931337	35,18076	0,009853201	2,613291	316,5137	34,27648	0,5078384	235,6765	134,4926	3,800422	4,912174	1,081166	1,35904	-0,4274416	0,9647669	133,0848	4,040212	123,	143,	118,349	6,314211	105,	138,	99,89024	8,283778	85,	125,	23,96139	2,522119	14,	34,	37,83043	7,85697	16,	53,	117,1098	5,929367	104,	135,	121,9152	3,361585	112,	132,	136,651	6,550346	117,	150,	155,1098	8,369929	130,	170,	50,62941	2,309115	45,59306	57,55675	2,574713	0,6885509	-0,5090605	3,868721	12,25114	1,543552	7,620482	13,89957	1	0,0000828038	0,001720184
S01	3	7,696	7,759634	3,045	20,961	17,57995	17,58334	4,80421	18,12465	18,14577	11,01408	27,36033	2,166783	2,466667	0,9081545	2,466667	0,01351351	1,356724	0,2985779	0,9798787	58,68753	331,2731	12,10089	0,89	125,4872	6,245969	108,	146,	1,106428	125,5023	128,1211	0,3876375	6,256095	39,13873	0,01314147	2,233146	313,4886	37,32262	0,5824445	252,574	147,0573	3,778644	4,752807	1,131432	1,313296	-0,477122	0,9742247	143,4413	5,112392	122,	156,	127,6046	6,768682	108,	151,	105,4192	7,927706	93,	134,	25,11915	2,51929	16,	36,	41,	7,055698	21,	55,	125,4872	6,245969	108,	146,	111,5587	7,1471	98,99999	133,	127,3954	7,798475	104,	147,	149,5808	9,526924	121,	162,	54,28395	2,719367	46,51592	62,44205	2,379063	0,3943447	-1,196029	2,906698	14,27091	1,553794	9,609525	10,40843	1	0,0000828038	0,00150079
S01	4	7,696	7,721718	3,045	20,961	17,52289	17,68087	4,87366	18,65245	18,50467	11,40784	27,17017	1,852341	2,466667	0,9097019	2,466667	0,01351351	1,309789	0,241125	0,9846901	59,60442	340,4948	14,6107	0,93	140,258	12,44316	111,	158,	-0,7254213	140,2686	154,0664	-0,5382562	12,44498	154,8776	0,005517802	5,598926	80,4842	154,9768	0,3789428	283,35	614,3082	4,352919	5,590278	1,949013	1,680025	-0,4870852	0,9862379	158,6895	13,2387	125,	179,	143,5592	14,27464	110,	163,	118,5271	10,90971	93,	139,	26,78849	3,619033	16,	35,	39,47885	6,83249	18,	55,	140,258	12,44316	111,	158,	96,31049	11,22983	75,99999	130,	111,4408	11,1864	91,99999	145,	136,4729	8,509018	116,	162,	60,31372	4,315098	47,36843	67,75606	1,539894	0,4834009	1,90726	2,990096	15,37697	1,244657	11,643	14,58979	1	0,0000828038	0,001544494
S01	5	8,216001	8,216713	3,3495	22,605	18,79618	18,77571	5,197984	21,21756	21,19645	12,68097	30,43725	1,869545	2,393939	0,910185	2,393939	0,01265823	1,324859	0,2417085	0,987895	66,35796	386,6754	2,25921	0,92	123,1407	9,195895	86,	142,	3,409126	123,1575	128,1211	-1,606112	9,198956	84,6208	0,01030389	2,587472	93,99645	79,51577	0,4905539	248,6455	315,4756	3,972829	5,014603	0,9578993	1,350219	-0,4873817	0,9800522	139,8194	9,600474	95,	153,	124,8883	10,03267	83,	145,	104,6795	9,204436	76,	135,	24,61566	2,936391	10,	33,	38,29804	7,312488	13,	53,	123,1407	9,195895	86,	142,	115,1806	14,9398	102,	160,	130,1117	13,96277	110,	172,	150,3205	10,10684	120,	179,	53,18084	5,642023	36,25477	60,58021	2,329455	0,4383799	1,155358	3,644594	13,11443	2,402872	5,905815	6,355167	1	0,0000828038	0,001756895
S01	6	7,8	7,836778	3,045	21,1665	17,71771	17,76895	4,785989	17,98742	18,09299	11,65543	28,70653	2,0651	2,5	0,9244807	2,5	0,01333333	1,388584	0,281914	0,9833441	52,49765	358,1795	-10,86154	0,89	122,6795	6,693926	107,	148,	1,642914	122,6893	117,8711	0,8814044	6,696998	44,84978	0,008527231	4,644084	257,1323	44,69052	0,4014339	247,1555	174,118	3,80843	5,134696	1,651316	1,603976	-0,3784263	0,9533991	138,3456	4,619124	123,	158,	124,6921	7,143703	107,	153,	105,0036	9,362108	86,	136,	25,64273	3,185158	17,	40,	37,09695	8,520205	12,	55,	122,6795	6,693926	107,	148,	116,6544	6,551473	96,99999	132,	130,3079	9,435966	102,	148,	149,9964	10,33214	119,	169,	52,99564	3,401928	46,17487	63,20142	1,887476	0,3175012	-1,196298	2,83998	12,648	1,020719	9,585839	14,10614	1	0,0000828038	0,001489427
S01	7	7,176	7,196068	2,7405	19,317	16,30666	16,3222	4,358208	14,91563	14,97896	9,853596	24,71122	1,710145	2,555556	0,9265572	2,555556	0,01449275	1,418451	0,325039	0,9852255	42,9015	299,7427	10,51299	0,92	123,2454	3,843019	116,	136,	-0,07550267	123,2755	121,0742	0,7606103	3,829275	14,66334	0,0280831	0,9165645	908,7642	14,82273	0,6860121	248,4429	58,37436	3,287514	3,935835	0,4594889	0,981478	-0,5028615	0,9638052	141,637	3,447832	133,	149,	125,9018	4,220775	118,	137,	102,1918	5,288665	93,	123,	25,91781	2,003444	18,	32,	43,6484	5,962363	24,	53,	123,2454	3,843019	116,	136,	113,363	2,878993	106,	122,	129,0982	3,699389	118,	137,	152,8082	6,936081	132,	162,	53,57685	1,394936	50,37421	57,76166	2,127391	0,1390426	1,710263	2,058563	15,12585	1,998848	9,129305	15,91446	1	0,0000828038	0,001235071
S01	8	7,242571	7,260948	3,038167	20,139	16,45827	16,39422	4,416422	15,31676	15,53843	9,971894	25,24699	2,215442	2,326558	0,9227275	2,326558	0,01435954	1,407108	0,2469069	0,9854802	52,89968	295,1772	-44,38157	0,91	130,187	8,265826	117,	153,	-0,3234051	130,1922	125,8789	0,8131558	8,257732	68,19014	0,009303367	2,82593	199,4441	68,97455	0,5363285	262,3265	273,0722	3,980819	5,085927	1,332429	1,419975	-0,4679749	0,9773789	147,6954	7,675315	134,	169,	132,5263	8,992512	118,	156,	110,3639	8,985632	98,	140,	25,61702	2,484666	17,	36,	39,04031	6,167367	19,	50,	130,187	8,265826	117,	153,	107,3046	7,101537	85,99999	121,	122,4737	7,824562	98,99999	137,	144,636	9,878685	115,	157,	56,13473	2,970474	50,57827	65,04615	2,067615	0,2664279	2,02899	2,866899	14,06093	1,322656	10,09296	13,29773	1	0,0000828038	0,001268286
S01	9	8,008	8,098228	3,3495	22,194	18,46359	18,52545	5,139468	20,74254	20,76365	12,01671	28,67692	1,729481	2,333333	0,9054226	2,333333	0,01298701	1,307665	0,2545076	0,9769731	66,68289	369,4779	5,047634	0,91	120,7539	5,985692	110,	152,	4,422091	120,7613	115,9492	1,521696	5,995308	35,94372	0,009722297	3,882862	365,4443	33,19587	0,4606684	243,3798	128,9006	3,657223	4,944776	1,621054	1,54562	-0,3594306	0,9409795	138,7688	5,224311	129,	165,	122,5749	6,387228	109,	156,	100,9045	7,036412	87,	136,	24,58688	2,312805	11,	34,	42,08874	5,580156	20,	56,	120,7539	5,985692	110,	152,	116,2312	8,743726	89,99999	126,	132,425	11,14169	98,99999	146,	154,0954	11,69848	119,	168,	52,36169	4,081726	47,35596	64,60687	2,650992	0,8322346	-0,1542884	4,377237	14,14888	0,8304615	11,6575	15,23169	1	0,0000828038	0,001717561
S01	10	7,592	7,57176	3,045	20,7555	17,09981	17,10922	4,659327	17,04794	17,10072	10,23756	27,27727	1,685782	2,433333	0,9154864	2,433333	0,01369863	1,364698	0,2969995	0,9906217	52,04417	320,1875	-6,976355	0,9	128,102	6,81179	114,	151,	-0,05621818	128,1137	122,0352	0,4726717	6,808454	46,35505	0,009695304	3,292008	284,7299	45,79827	0,5288277	258,3412	179,901	3,922948	5,04507	1,643836	1,472067	-0,4538059	0,9737836	145,4976	5,318061	133,	163,	130,4062	6,960324	114,	157,	108,4312	9,228319	92,	138,	25,61983	2,511342	17,	40,	39,50433	8,044144	14,	54,	128,102	6,81179	114,	151,	109,5024	5,834142	91,99999	122,	124,5938	8,864616	97,99999	141,	146,5688	9,856275	117,	163,	55,30896	3,147691	49,24515	64,75204	2,081395	0,5989783	-1,146689	3,87833	13,99075	1,089773	10,72143	14,95018	1	0,0000828038	0,001411634
