Réf. Ech	Index	Longueur (mm)	Longueur intérieure (mm)	Largeur (mm)	Périmètre (mm)	Périmètre de Crofton (mm)	Périmètre convexe (mm)	Dimètre Eq. (mm)	Surface (mm2)	Surface convexe (mm2)	Surface DiffCAP (mm2)	Surface DiffCEN (mm2)	Surface DiffEAP (mm2)	Finesse	Excentricité	F. Feret	Compacité	Circularité	Rugosité	Index de courbure	Moment inertie 1	Moment inertie 2	Moment inertie 3	Symétrie	Moyenne ndg	Ecart type ndg	Minimum ndg	Maximum ndg	Histo. Kurtose	Histo. Moyenne	Histo. Pic	Histo. Assymétrie	Histo. Ecart type	Histo. Variance	Cooc. Uniformité	Cooc. Contraste	Cooc. Corrélation	Cooc. Variance globale	Cooc. Homogénéïté	Cooc. Somme des moyennes	Cooc. Somme des variances	Cooc. Somme des entropies	Cooc. Entropie globale	Cooc. Ecart variance	Cooc. Ecart entropie	Cooc. Corrélation IC1	Cooc. Corrélation IC2	RVB R Moy	RVB R Ect	RVB R Min	RVB R Max	RVB V Moy	RVB V Ect	RVB V Min	RVB V Max	RVB B Moy	RVB B Ect	RVB B Min	RVB B Max	TSI T Moy	TSI T Ect	TSI T Min	TSI T Max	TSI S Moy	TSI S Ect	TSI S Min	TSI S Max	TSI I Moy	TSI I Ect	TSI I Min	TSI I Max	CMJ C Moy	CMJ C Ect	CMJ C Min	CMJ C Max	CMJ M Moy	CMJ M Ect	CMJ M Min	CMJ M Max	CMJ J Moy	CMJ J Ect	CMJ J Min	CMJ J Max	Lab L Moy	Lab L Ect	Lab L Min	Lab L Max	Lab a Moy	Lab a Ect	Lab a Min	Lab a Max	Lab b Moy	Lab b Ect	Lab b Min	Lab b Max	
S01	1	7,072	7,243371	3,1465	20,139	16,74358	16,72422	4,607103	16,66792	17,14294	10,00259	21,68331	2,396213	2,193548	0,9023403	2,193548	0,01470588	1,338262	0,3524239	0,9646061	55,47327	295,9791	-9,933633	0,87	119,5304	7,241428	105,	137,	-0,4904361	119,5418	117,9219	0,5406621	7,231381	52,29287	0,008638375	3,456159	212,9413	52,01093	0,5091707	240,6899	204,5876	3,930732	5,137361	1,628864	1,508666	-0,4265609	0,9686594	135,2525	7,603339	120,	155,	121,389	8,184977	106,	142,	101,9921	6,715916	87,	121,	24,95874	2,901175	9,	33,	37,46955	5,062058	8,	47,	119,5304	7,241428	105,	137,	119,7476	6,58252	99,99999	135,	133,611	6,870333	113,	149,	153,0078	6,335953	134,	168,	51,72453	2,62923	45,61948	59,61222	2,04413	0,2450362	1,309021	2,299344	12,58181	0,1234287	12,70029	12,95209	
S01	2	6,448	6,501275	2,9435	18,2895	15,27546	15,4534	4,417944	15,32731	15,25342	8,07352	16,8368	1,520229	2,137931	0,8856788	2,137931	0,01612903	1,211292	0,2629893	0,9798847	54,41199	249,1202	10,66822	0,93	130,4545	9,875177	105,	149,	-0,05151924	130,4768	137,1406	-0,6639814	9,887091	97,75456	0,006340744	3,82809	114,2707	97,31615	0,427853	263,6708	385,4366	4,176449	5,34222	1,420362	1,490557	-0,4883879	0,9840322	145,7892	9,714201	117,	163,	132,642	10,79101	104,	153,	112,9216	9,867293	89,	133,	25,91208	3,11497	14,	39,	34,3983	5,690493	13,	49,	130,4545	9,875177	105,	149,	109,2108	9,596393	91,99999	138,	122,358	9,54732	102,	151,	142,0784	7,973867	122,	166,	56,04708	3,746841	44,80656	63,55921	1,622378	0,4605335	0,2407772	2,523267	12,44699	0,705342	10,33096	11,83462	
S01	3	7,384	7,468974	3,248	20,961	17,23757	17,13907	4,754993	17,75519	17,92409	9,646228	24,41066	1,767075	2,21875	0,9011398	2,21875	0,01408451	1,331535	0,2575682	0,9767406	59,82163	309,087	19,10622	0,9	134,1465	12,86904	100,	155,	-0,1184706	134,1656	143,2344	-0,6744474	12,87967	165,8859	0,003738485	6,291506	63,1178	160,9341	0,3459332	271,7915	637,445	4,444118	5,815826	2,096126	1,718974	-0,4694931	0,9857939	151,1838	14,13645	115,	174,	137,4904	14,08451	102,	161,	113,7953	10,97494	82,	132,	27,37307	2,88939	13,	34,	38,65787	5,269731	17,	52,	134,1465	12,86904	100,	155,	103,8162	12,06126	80,99999	140,	117,5095	11,83015	93,99999	153,	141,2047	10,59842	123,	173,	57,88319	4,667037	43,88208	66,6377	1,20285	0,3990396	0,005730851	1,759276	14,58007	0,7509034	13,20668	16,83278	
S01	4	7,012615	7,07853	2,842	19,1115	16,1689	16,15476	4,398122	15,19008	15,16897	9,692266	22,98007	1,491408	2,408178	0,9179662	2,392857	0,01483042	1,369388	0,2725016	0,9787806	47,30143	287,9534	20,44245	0,9	123,9989	8,798055	106,	147,	-0,1135102	124,0027	117,9219	0,5804461	8,806549	77,55531	0,008051891	3,417945	143,7032	78,72493	0,4872746	250,6317	311,4818	4,105707	5,256517	1,467191	1,499191	-0,4771441	0,9812713	141,713	9,488153	115,	166,	126,2826	10,11172	105,	153,	103,9912	7,254241	92,	125,	25,33665	3,019496	15,	34,	41,07285	4,176173	24,	49,	123,9989	8,798055	106,	147,	113,287	8,904338	88,99999	140,	128,7174	8,905815	102,	150,	151,0088	7,002945	130,	163,	53,72737	3,306749	44,9706	63,64762	2,2082	0,6716869	0,1931385	1,590421	14,29778	1,853898	8,736089	16,46724	
S01	5	6,76	6,822481	2,842	18,7005	15,72218	15,79457	4,396594	15,17953	15,16897	8,687451	19,7154	1,80668	2,321429	0,8993288	2,321429	0,01538462	1,295666	0,2777363	0,9789327	50,46769	263,8924	1,299314	0,88	105,2795	6,863758	90,	133,	3,192008	105,2839	104,7969	1,2162	6,865767	47,13875	0,007085368	6,768166	176,907	46,02786	0,3763514	212,1776	177,3433	3,832337	5,273392	2,74969	1,778186	-0,3401253	0,9406412	121,4973	5,899187	109,	144,	105,3402	7,693423	87,	137,	89,026	8,351404	72,	126,	22,25569	13,60771	0,	253,	39,67389	8,317175	2,	61,	105,2795	6,863758	90,	133,	133,5027	7,500903	111,	146,	149,6598	10,55327	118,	168,	165,974	12,32467	129,	183,	45,62772	3,921635	38,78682	57,39262	3,634386	1,00746	0,6148264	6,656766	11,52778	1,567659	6,824807	12,1464	
S01	6	7,8	7,88492	3,045	21,1665	17,88891	17,94508	4,863996	18,57856	18,62078	12,05803	28,30677	1,838503	2,5	0,920934	2,5	0,01333333	1,370507	0,2866085	0,9773403	56,56818	359,5875	-22,73473	0,91	119,5646	6,961216	96,	142,	0,1387026	119,5896	115,1094	-0,00928578	6,966303	48,52937	0,01014159	3,699636	202,1562	45,80566	0,532097	241,0482	179,5231	3,905362	5,001246	1,98976	1,486077	-0,4626984	0,9750571	134,6091	6,50786	105,	152,	120,3088	7,567077	92,	145,	103,7613	8,02444	87,	130,	23,02823	3,23027	5,	42,	33,87425	6,854747	12,	47,	119,5646	6,961216	96,	142,	120,3909	9,869685	103,	150,	134,6912	9,436269	110,	163,	151,2387	8,746223	125,	168,	51,4054	3,749577	40,15667	60,37162	2,677982	0,8645199	-0,08442227	4,332143	11,09565	2,100034	4,795547	8,883011	
S01	7	7,696	7,732626	3,045	20,961	17,75114	17,78078	4,839059	18,38855	18,38855	11,67737	27,1342	1,829228	2,466667	0,9216823	2,466667	0,01351351	1,363424	0,2511131	0,9833012	57,73619	355,098	33,52001	0,93	119,6029	7,469959	104,	144,	0,9167325	119,6148	119,7969	0,8107899	7,460198	55,65456	0,006474019	6,103197	191,6012	56,73081	0,4197022	241,4584	220,8199	3,983646	5,408562	2,689983	1,745603	-0,374478	0,9577342	133,9053	7,026784	118,	157,	121,0939	8,173615	103,	149,	103,8355	8,164397	89,	131,	24,8019	3,543559	14,	39,	33,78897	5,962798	16,	47,	119,6029	7,469959	104,	144,	121,0947	7,69825	97,99999	137,	133,9061	9,302045	106,	152,	151,1645	9,054843	124,	166,	51,55823	3,45181	44,62238	61,91366	1,949944	0,5825242	-0,2023718	3,536258	11,25677	0,3897257	10,08759	10,56296	
S01	8	8,008	8,000416	3,248	21,9885	18,43996	18,48636	5,118501	20,57364	20,52086	12,0514	28,45502	1,927446	2,40625	0,9091024	2,40625	0,01298701	1,315026	0,2977116	0,9889173	65,00141	373,0352	8,382888	0,92	124,8464	9,154217	105,	151,	-0,1243623	124,8562	125,8906	0,1743073	9,150174	83,72569	0,006644184	3,792259	133,1762	83,397	0,4995161	252,2093	329,7958	4,229843	5,420188	1,826505	1,531668	-0,4767322	0,9830477	141,1176	7,88545	119,	162,	126,6704	9,812814	103,	154,	106,7311	10,51451	88,	140,	25,01273	2,760179	12,	34,	37,29813	7,175561	18,	53,	124,8464	9,154217	105,	151,	113,8824	7,372528	92,99999	136,	128,3296	9,109866	101,	152,	148,2689	11,08964	115,	167,	53,83834	3,355846	44,6983	63,90588	2,158118	0,568768	0,4518137	3,800258	12,86214	1,491085	8,388885	10,80799	
S01	9	7,904	8,018741	3,9585	23,2215	19,03828	19,03048	5,478747	23,57155	23,70878	10,91886	24,70058	2,001055	1,948718	0,8687842	1,948718	0,01315789	1,22347	0,2581982	0,9738438	92,17269	356,1626	32,25634	0,94	134,2018	15,40084	62,	166,	2,553624	134,2229	131,9844	-1,154728	15,39742	237,0806	0,002647023	8,913475	17,81688	228,3169	0,3351635	271,574	904,3541	4,644761	6,207231	3,42476	1,910776	-0,4429311	0,9852611	147,9696	16,009	70,	178,	136,1771	16,28878	61,	171,	118,4111	14,30243	55,	150,	25,88172	3,842484	10,	40,	30,08729	4,518291	12,	45,	134,2018	15,40084	62,	166,	107,0304	25,98988	76,99999	185,	118,8229	25,05904	83,99999	194,	136,5889	21,13704	105,	200,	57,3367	10,28143	26,49241	70,03052	1,368743	0,4542908	-1,100933	2,731616	11,14099	2,005638	5,124072	11,71383	
S01	10	7,488	7,565774	3,654	22,194	18,17828	18,06133	5,199276	21,22812	21,207	10,1615	22,13085	2,014781	2,	0,8701685	2,	0,01388889	1,238568	0,2391824	0,9778246	79,35966	326,8429	0,01384197	0,89	123,9735	7,034622	106,	144,	-0,03238041	123,9884	123,0781	0,3820473	7,030693	49,43064	0,008625145	3,179699	227,8184	49,53054	0,483281	250,3286	194,9425	3,982262	5,156238	1,300945	1,467741	-0,4418953	0,9727901	141,411	6,881225	121,	160,	125,3049	7,645216	104,	146,	105,2088	7,111316	89,	126,	23,84864	2,292324	17,	31,	38,68938	4,221475	27,	49,	123,9735	7,034622	106,	144,	113,589	6,803675	94,99999	134,	129,6951	7,101624	109,	151,	149,7912	6,930415	129,	166,	53,45749	2,75174	45,20227	61,25328	2,824937	0,4620649	1,837268	4,211132	13,2159	0,7576945	10,94282	12,49031	
S01	11	7,592	7,66708	3,451	21,5775	17,99324	18,14561	5,169459	20,98533	20,95366	10,73339	23,57326	1,70202	2,147059	0,8884097	2,147059	0,01369863	1,227521	0,2609064	0,978306	72,76414	345,107	3,012409	0,93	115,2026	6,944928	95,	136,	0,2278829	115,2206	116,9844	0,1017689	6,94912	48,29026	0,00518144	7,838146	191,714	47,3017	0,3363005	232,0676	181,3685	3,971963	5,581607	2,843804	1,843909	-0,3208579	0,9389001	131,5355	6,261836	116,	151,	115,6143	7,814886	91,	138,	98,48046	7,463433	78,	122,	22,19609	3,19821	12,	33,	37,20333	5,265597	23,	55,	115,2026	6,944928	95,	136,	123,4645	6,488182	104,	139,	139,3857	8,204773	117,	164,	156,5195	7,839844	133,	177,	49,69099	2,960894	40,80831	58,18995	3,296748	1,624583	2,121573	8,170497	11,74603	0,4712791	10,3322	11,39078	
S01	12	8,008	8,13324	3,248	21,9885	18,43996	18,51968	5,043099	19,97195	20,04585	11,73489	29,61479	2,088446	2,40625	0,9078901	2,40625	0,01298701	1,354644	0,3354587	0,9727674	63,52603	360,8803	-5,191855	0,92	127,907	6,295588	115,	149,	0,6744471	127,9236	124,9531	0,9028546	6,308113	39,79229	0,009041578	4,783183	338,4918	39,17905	0,41524	258,15	151,933	3,763709	5,162987	1,831471	1,633389	-0,3381729	0,9368562	145,4042	6,746811	131,	165,	130,043	7,210381	114,	155,	108,276	5,727111	96,	129,	25,23065	2,435895	12,	34,	39,15559	4,318262	20,	50,	127,907	6,295588	115,	149,	109,5958	6,531931	89,99999	124,	124,957	8,319	99,99999	141,	146,724	6,908002	126,	159,	55,19761	2,995054	49,13566	64,18277	2,225775	0,508615	-0,69993	3,629874	13,92391	0,5007108	12,42178	14,96807	
S01	13	8,624815	8,754076	3,5525	23,838	19,85101	19,82064	5,313082	22,1676	22,79041	15,55647	35,30716	3,009314	2,369455	0,9270191	2,342857	0,01205823	1,414401	0,2543344	0,9733924	72,41821	445,6198	57,11867	0,86	107,2446	13,51183	54,	131,	2,775914	107,2389	103,8594	-1,356011	13,51203	182,575	0,00508676	6,040532	17,2678	179,0646	0,4114716	216,3206	710,2178	4,369324	5,73676	2,616531	1,746864	-0,4598136	0,9835957	122,8812	13,92303	63,	144,	107,457	14,28917	52,	136,	91,38994	12,8906	48,	115,	21,65199	3,469617	5,	33,	37,96087	7,172626	20,	55,	107,2446	13,51183	54,	131,	132,1188	19,9604	111,	192,	147,543	18,48567	119,	203,	163,6101	14,46331	140,	207,	46,41219	7,889193	22,74461	56,85594	3,340111	0,8935819	-0,6593646	4,137463	11,23393	2,293802	4,352523	12,36472	
S01	14	7,904	8,03108	3,654	22,8105	18,76276	18,7308	5,277543	21,87203	22,32594	11,67759	25,93244	2,284608	2,111111	0,8910508	2,111111	0,01315789	1,280649	0,2895804	0,9723473	76,01665	367,369	-8,908174	0,86	135,6822	13,68536	92,	157,	0,9018395	135,7092	144,1719	-1,253708	13,69217	187,4754	0,005491549	5,76079	46,60711	185,5217	0,3799407	274,1954	736,3269	4,353405	5,715148	2,107015	1,71363	-0,4527984	0,9822145	150,9122	13,51689	109,	171,	137,2321	14,58939	90,	162,	118,9185	13,27537	77,	141,	24,6892	3,196831	14,	37,	31,76794	4,598875	19,	45,	135,6822	13,68536	92,	157,	104,0878	13,97073	83,99999	146,	117,7679	15,74402	92,99999	165,	136,0815	13,97281	114,	178,	57,90224	6,05164	39,74732	66,84087	2,02752	1,185704	-0,3271884	5,584631	11,68474	0,4242128	10,4121	12,09723	
