Réf. Ech	Index	Longueur (mm)	Longueur intérieure (mm)	Largeur (mm)	Périmètre (mm)	Périmètre de Crofton (mm)	Périmètre convexe (mm)	Dimètre Eq. (mm)	Surface (mm2)	Surface convexe (mm2)	Surface DiffCAP (mm2)	Surface DiffCEN (mm2)	Surface DiffEAP (mm2)	Finesse	Excentricité	F. Feret	Compacité	Circularité	Rugosité	Index de courbure	Moment inertie 1	Moment inertie 2	Moment inertie 3	Symétrie	Moyenne ndg	Ecart type ndg	Minimum ndg	Maximum ndg	Histo. Kurtose	Histo. Moyenne	Histo. Pic	Histo. Assymétrie	Histo. Ecart type	Histo. Variance	Cooc. Uniformité	Cooc. Contraste	Cooc. Corrélation	Cooc. Variance globale	Cooc. Homogénéïté	Cooc. Somme des moyennes	Cooc. Somme des variances	Cooc. Somme des entropies	Cooc. Entropie globale	Cooc. Ecart variance	Cooc. Ecart entropie	Cooc. Corrélation IC1	Cooc. Corrélation IC2	RVB R Moy	RVB R Ect	RVB R Min	RVB R Max	RVB V Moy	RVB V Ect	RVB V Min	RVB V Max	RVB B Moy	RVB B Ect	RVB B Min	RVB B Max	TSI T Moy	TSI T Ect	TSI T Min	TSI T Max	TSI S Moy	TSI S Ect	TSI S Min	TSI S Max	TSI I Moy	TSI I Ect	TSI I Min	TSI I Max	CMJ C Moy	CMJ C Ect	CMJ C Min	CMJ C Max	CMJ M Moy	CMJ M Ect	CMJ M Min	CMJ M Max	CMJ J Moy	CMJ J Ect	CMJ J Min	CMJ J Max	Lab L Moy	Lab L Ect	Lab L Min	Lab L Max	Lab a Moy	Lab a Ect	Lab a Min	Lab a Max	Lab b Moy	Lab b Ect	Lab b Min	Lab b Max	
S01	1	8,216001	8,264339	3,3495	22,605	18,91031	18,95304	5,204445	21,27034	21,2809	12,91139	31,21442	1,909206	2,393939	0,9156264	2,393939	0,01265823	1,337669	0,266395	0,9822019	66,26658	397,8947	-23,68795	0,9	135,0702	9,277807	113,	156,	-0,619199	135,0685	139,0332	-0,1346554	9,271954	85,96912	0,003173876	8,944317	152,6478	84,17212	0,3102434	272,3723	327,7439	4,263093	5,944229	3,075433	1,897757	-0,3452248	0,9572213	150,0586	9,240172	127,	171,	137,4407	10,06092	113,	160,	117,725	9,605946	92,	141,	26,48408	3,419864	15,	42,	32,90232	6,180452	15,	55,	135,0702	9,277807	113,	156,	104,9414	7,686203	83,99999	128,	117,5593	8,146881	94,99999	142,	137,275	8,575012	114,	163,	57,85429	3,158265	48,3795	66,30745	1,382273	0,2060911	0,7639998	1,927946	12,2869	0,4594584	11,34471	13,66527	
S01	2	8,216001	8,209768	2,842	21,5775	18,22149	18,29331	4,840448	18,39911	18,35688	12,95173	33,21154	1,845706	2,821429	0,9332261	2,821429	0,01265823	1,43581	0,2694417	0,9887307	49,94477	386,8972	-0,4187633	0,89	137,5935	9,726332	117,	161,	-0,4846634	137,587	134,1113	0,3917681	9,724418	94,56431	0,00457595	6,114019	144,3344	95,48267	0,397818	277,3459	375,8169	4,270818	5,690889	2,471986	1,751121	-0,4199288	0,9754165	154,3968	9,260354	134,	177,	140,4478	10,80675	117,	166,	117,921	10,07038	99,	144,	26,77524	3,202342	18,	36,	36,6137	6,190841	20,	51,	137,5935	9,726332	117,	161,	100,6032	7,534388	77,99999	121,	114,5522	8,517415	88,99999	138,	137,079	8,693006	111,	156,	59,06904	3,138555	50,32462	68,4847	1,462967	0,7111754	0,2710604	3,596493	13,93089	0,523412	12,36065	12,82606	
S01	3	7,384	7,454583	3,248	20,7555	17,21394	17,34082	4,876417	18,67356	18,62078	10,37907	23,25677	1,927136	2,21875	0,8975459	2,21875	0,01408451	1,26258	0,2549579	0,9786261	63,28847	320,7302	14,21654	0,91	122,3474	9,111439	99,	149,	-0,1598437	122,35	118,9355	0,1705341	9,106742	82,93275	0,007554755	2,816164	124,906	79,08879	0,5233864	246,4361	313,539	4,211544	5,27218	1,281293	1,404736	-0,5175791	0,987327	138,3028	7,320513	117,	162,	123,9546	9,620476	98,	151,	104,7864	10,85587	80,	135,	24,71657	2,637552	14,	37,	37,05719	7,321189	20,	52,	122,3474	9,111439	99,	149,	116,6972	7,899078	92,99999	138,	131,0454	9,015144	104,	157,	150,2136	10,07122	120,	175,	52,78339	3,399129	42,90823	62,98078	2,258101	0,8136849	1,279598	4,699155	12,47741	0,8649219	9,882641	13,09711	
S01	4	7,592	7,548201	2,9435	20,55	16,96205	17,02713	4,636189	16,87904	16,91071	10,33756	27,12131	1,585008	2,517241	0,9151267	2,517241	0,01369863	1,356234	0,2771631	0,9937136	51,6157	316,1653	7,161483	0,9	119,29	7,31674	106,	143,	0,06129735	119,2888	114,834	0,6544518	7,315797	53,52089	0,005844758	6,795666	220,6731	51,13325	0,3635951	240,29	197,7374	3,946333	5,453702	2,582369	1,785257	-0,3493052	0,9489734	137,0989	6,416604	124,	160,	120,9302	8,196085	105,	145,	99,83511	8,540407	83,	126,	24,42095	3,316672	15,	38,	41,83317	7,42837	23,	60,	119,29	7,31674	106,	143,	117,9011	7,63369	94,99999	131,	134,0698	8,023282	110,	150,	155,1649	8,721629	129,	172,	51,72557	3,086388	45,65168	60,98473	2,742871	0,4226598	2,393558	4,01085	13,86436	0,5836694	12,11336	15,18273	
S01	5	7,696	7,711161	3,045	20,961	17,40876	17,49794	4,766287	17,83964	17,88186	11,11175	27,95396	1,768185	2,466667	0,9174325	2,466667	0,01351351	1,351685	0,2635761	0,9860383	54,35242	338,4977	13,69012	0,92	99,70567	11,24475	65,	124,	0,1143442	99,71358	104,1699	-0,7013811	11,24156	126,3728	0,003736519	14,51385	34,68198	125,2224	0,274044	200,361	486,3759	4,370372	6,017653	5,323743	2,12617	-0,3874497	0,9718651	114,8479	12,15608	75,	139,	100,0828	12,1207	64,	127,	84,18362	10,40688	56,	108,	22,08821	4,243844	2,	38,	39,81638	8,010818	16,	61,	99,70567	11,24475	65,	124,	140,1521	13,28263	116,	180,	154,9172	12,0276	128,	191,	170,8164	9,394536	147,	199,	43,3713	5,132019	27,97524	53,76119	3,167884	0,6207142	1,305742	3,245006	11,18746	1,515314	6,641518	11,99183	
S01	6	7,696	7,699083	3,248	21,372	17,62723	17,60838	4,909384	18,92691	18,82135	10,45787	26,49408	1,900288	2,3125	0,8979349	2,3125	0,01351351	1,306213	0,2832469	0,9875851	63,66624	326,0529	-10,55009	0,92	120,2379	8,389689	82,	146,	2,877649	120,2359	118,9355	-0,3891523	8,384318	70,2968	0,009887608	3,335979	105,0464	64,60907	0,4808447	242,5564	255,1004	4,00801	5,12786	1,421636	1,456086	-0,4712334	0,9785843	136,0092	8,355785	89,	160,	122,1035	9,129499	81,	150,	102,6227	8,460954	73,	132,	25,10351	2,593997	12,	37,	37,50084	5,912938	21,	51,	120,2379	8,389689	82,	146,	118,9908	15,66972	94,99999	166,	132,8965	13,70116	105,	174,	152,3773	9,874232	123,	182,	52,00776	5,675017	34,98271	62,46728	2,042882	0,4906259	0,5710045	1,761487	12,62027	2,242216	5,893624	10,81891	
S01	7	7,8	7,920129	3,1465	21,5775	17,93618	18,02038	4,917592	18,99024	19,12747	11,55022	27,91224	1,818449	2,419355	0,9141307	2,419355	0,01333333	1,347892	0,2785204	0,9729955	58,63214	355,5631	6,962788	0,87	129,5951	8,41305	114,	164,	0,9295354	129,5945	127,1387	0,9194742	8,412266	70,76621	0,007607201	3,49556	190,1531	68,69715	0,4898407	260,8365	271,293	4,060051	5,250985	1,52161	1,509139	-0,457087	0,9774714	147,0495	7,443871	131,	176,	131,2297	8,981605	113,	169,	110,5298	9,367473	96,	149,	24,36211	2,575852	15,	35,	37,75692	5,558154	21,	49,	129,5951	8,41305	114,	164,	107,9506	9,650187	78,99999	124,	123,7703	12,59011	85,99999	142,	144,4703	12,82342	106,	159,	55,72488	4,528263	48,85933	69,30967	2,563641	0,5493048	-0,9380179	4,211555	13,38689	0,7218564	11,22132	12,03723	
S01	8	8,424	8,486027	3,451	23,427	19,29017	19,1361	5,213477	21,34423	21,56591	13,04665	32,96843	2,889528	2,382353	0,9063835	2,382353	0,01234568	1,387131	0,2339802	0,9807593	69,26852	387,5038	-5,479032	0,87	126,6679	5,852537	111,	140,	-0,3795461	126,6634	127,959	-0,5068023	5,8547	34,27751	0,01034403	2,705247	365,1968	33,82682	0,5132542	255,2037	132,602	3,770497	4,887891	1,150453	1,39221	-0,4227392	0,9629157	143,921	5,993326	125,	155,	128,3307	6,56909	110,	144,	107,763	6,218678	93,	128,	24,43672	2,399148	17,	32,	38,10607	5,5829	22,	50,	126,6679	5,852537	111,	140,	111,079	6,306989	99,99999	130,	126,6693	6,110217	111,	145,	147,237	6,745679	127,	162,	54,57924	2,403604	47,36843	60,31421	2,515146	0,4028043	1,306733	2,990096	13,33831	1,122072	9,97209	11,643	
S01	9	8,216001	8,230582	2,639	21,372	18,02667	18,01438	4,591028	16,55181	16,69959	13,48452	35,31244	2,341825	3,038461	0,9436653	3,038461	0,01265823	1,562109	0,3341511	0,9862304	41,87627	382,324	-2,024838	0,88	132,2259	4,098891	119,	150,	1,820357	132,2239	130,8301	0,5965242	4,097843	16,79232	0,01782028	3,1468	933,8778	15,17821	0,5287172	266,1997	57,56605	3,372126	4,490438	1,560756	1,431288	-0,3529735	0,9241638	151,6817	3,899848	134,	164,	134,9261	4,637833	121,	154,	110,0739	5,129776	99,	134,	25,78953	2,027496	18,	33,	42,79671	5,249004	27,	55,	132,2259	4,098891	119,	150,	103,3183	5,893908	90,99999	121,	120,0739	6,357976	101,	134,	144,9261	7,975359	121,	156,	57,15276	2,261607	51,43222	63,93758	2,295	0,685739	0,2377826	1,291806	15,69322	1,29106	11,82004	13,89804	
S01	10	6,76	6,794984	2,7405	18,495	15,24204	15,20273	4,14803	13,51168	13,42723	7,693419	22,06093	1,451523	2,407408	0,9060346	2,407408	0,01538462	1,368052	0,3059119	0,9828941	44,58203	240,7437	15,65839	0,93	128,1815	5,116715	113,	140,	-0,3301544	128,1796	127,1387	-0,115314	5,11784	26,19229	0,0103404	2,939607	499,2265	25,62606	0,4942675	258,5014	99,56461	3,648389	4,809232	1,207721	1,426869	-0,3917113	0,9507515	146,4125	5,242023	129,	158,	130,2507	5,603345	113,	144,	107,8773	5,222093	96,	122,	24,97519	1,975222	18,	30,	40,46214	3,769211	30,	48,	128,1815	5,116715	113,	140,	108,5875	5,804179	96,99999	126,	124,7493	5,750214	111,	142,	147,1227	4,707575	133,	159,	55,34016	2,225685	48,66311	60,44547	2,460214	0,3063543	1,541152	3,377204	14,36498	0,8769083	11,73425	13,59103	
