Réf. Ech	Index	Longueur (mm)	Longueur intérieure (mm)	Largeur (mm)	Périmètre (mm)	Périmètre de Crofton (mm)	Périmètre convexe (mm)	Dimètre Eq. (mm)	Surface (mm2)	Surface convexe (mm2)	Surface DiffCAP (mm2)	Surface DiffCEN (mm2)	Surface DiffEAP (mm2)	Finesse	Excentricité	F. Feret	Compacité	Circularité	Rugosité	Index de courbure	Moment inertie 1	Moment inertie 2	Moment inertie 3	Symétrie	Moyenne ndg	Ecart type ndg	Minimum ndg	Maximum ndg	Histo. Kurtose	Histo. Moyenne	Histo. Pic	Histo. Assymétrie	Histo. Ecart type	Histo. Variance	Cooc. Uniformité	Cooc. Contraste	Cooc. Corrélation	Cooc. Variance globale	Cooc. Homogénéïté	Cooc. Somme des moyennes	Cooc. Somme des variances	Cooc. Somme des entropies	Cooc. Entropie globale	Cooc. Ecart variance	Cooc. Ecart entropie	Cooc. Corrélation IC1	Cooc. Corrélation IC2	RVB R Moy	RVB R Ect	RVB R Min	RVB R Max	RVB V Moy	RVB V Ect	RVB V Min	RVB V Max	RVB B Moy	RVB B Ect	RVB B Min	RVB B Max	TSI T Moy	TSI T Ect	TSI T Min	TSI T Max	TSI S Moy	TSI S Ect	TSI S Min	TSI S Max	TSI I Moy	TSI I Ect	TSI I Min	TSI I Max	CMJ C Moy	CMJ C Ect	CMJ C Min	CMJ C Max	CMJ M Moy	CMJ M Ect	CMJ M Min	CMJ M Max	CMJ J Moy	CMJ J Ect	CMJ J Min	CMJ J Max	Lab L Moy	Lab L Ect	Lab L Min	Lab L Max	Lab a Moy	Lab a Ect	Lab a Min	Lab a Max	Lab b Moy	Lab b Ect	Lab b Min	Lab b Max	Classe	Masse surfacique (gr/mm2)	Poids estimé (gr)
S01	1	7,384	7,371313	3,654	21,5775	17,65086	17,65737	5,123751	20,61587	20,57364	9,319386	21,31509	1,852957	1,972222	0,8689785	1,972222	0,01408451	1,20242	0,2387234	0,9896812	77,47666	314,2906	9,899907	0,91	115,1406	9,025867	98,	143,	0,09267552	115,1513	105,8848	0,6740068	9,015871	81,28593	0,005632202	6,331779	119,0843	81,30491	0,4400504	232,209	318,8879	4,15323	5,540172	3,21259	1,719138	-0,4190399	0,9731251	127,1392	8,11902	106,	152,	115,5381	9,814131	94,	147,	102,7246	10,04127	85,	135,	22,7017	5,132071	2,	66,	27,75426	6,801317	7,	46,	115,1406	9,025867	98,	143,	127,8608	8,286952	103,	149,	139,4619	10,4873	108,	161,	152,2754	10,75846	120,	170,	49,35149	3,895695	40,77641	61,03857	2,21682	0,6255419	-0,3401937	3,190301	8,710962	0,5975237	6,918391	6,999895	1	0,0000472784	0,0009746849
S01	2	6,864	6,925511	3,1465	19,5225	16,21617	16,37009	4,686654	17,2485	17,13239	8,613493	19,30346	1,707191	2,129032	0,8830756	2,129032	0,01515152	1,213028	0,289591	0,9792057	61,39349	277,425	7,421866	0,93	120,5	7,99326	101,	140,	-0,2706587	120,508	121,8691	-0,1913746	7,987763	63,80437	0,004180648	7,362405	156,004	65,78737	0,3335091	242,781	255,7874	4,127155	5,714472	2,566643	1,806777	-0,3539381	0,9562159	134,6404	8,566319	115,	155,	120,9826	8,921443	98,	144,	105,9119	7,81834	86,	126,	22,3156	3,758473	9,	33,	30,93303	6,696441	10,	46,	120,5	7,99326	101,	140,	120,3596	6,786547	99,99999	140,	134,0174	7,672483	111,	157,	149,0881	6,696024	129,	169,	51,64491	2,934428	42,84163	60,26759	2,646449	0,7052718	0,9827701	4,762265	10,17675	0,2876387	9,353395	11,03967	1	0,0000472784	0,0008154812
S01	3	6,913705	6,949398	3,3495	20,139	16,5724	16,60968	4,764877	17,82908	17,95576	8,494726	19,22097	1,93972	2,014483	0,8700438	2,	0,01504259	1,225653	0,2732081	0,9829065	69,50193	271,9604	-23,72296	0,88	121,8832	7,780101	102,	149,	0,8186592	121,8916	120,0527	0,575328	7,772242	60,40775	0,007618725	4,480859	178,656	58,55011	0,4370978	245,9673	229,7197	4,033404	5,338706	1,850466	1,607625	-0,4182255	0,9698355	136,2204	7,466364	118,	161,	122,2982	8,453052	100,	154,	107,1159	8,419522	86,	139,	22,42566	3,762446	10,	47,	31,03097	5,868311	9,	43,	121,8832	7,780101	102,	149,	118,7796	8,259885	93,99999	137,	132,7018	10,56726	101,	155,	147,8841	10,62803	116,	169,	52,18491	3,870627	43,70892	63,79679	2,726025	0,8761948	-0,09744013	4,844181	10,25578	0,490934	8,782978	10,61277	1	0,0000472784	0,0008429301
S01	4	7,072	7,045066	3,3495	20,3445	16,4819	16,52711	4,752165	17,73408	17,71297	8,274828	20,4743	1,82648	2,060606	0,8700518	2,060606	0,01470588	1,218799	0,2635279	0,9917579	66,60484	272,499	-7,990515	0,89	115,828	9,07858	95,	134,	-0,805276	115,8438	113,1504	-0,07358564	9,068745	82,24214	0,006409494	2,940398	114,6359	79,40732	0,5140646	233,5762	314,6889	4,198872	5,318359	1,333236	1,409047	-0,4976223	0,985136	131,1918	7,507493	112,	146,	116,0197	9,795909	93,	135,	100,2563	10,31609	80,	122,	21,82616	3,023847	14,	34,	34,66488	6,406106	19,	52,	115,828	9,07858	95,	134,	123,8082	6,397253	109,	143,	138,9803	7,673233	120,	162,	154,7437	7,247904	133,	175,	49,81118	2,943413	40,98094	56,92319	3,197639	0,7788958	1,840928	5,534326	10,86625	0,7970781	8,475018	10,34652	1	0,0000472784	0,0008384385
S01	5	7,072	7,118348	2,842	19,317	16,19253	16,28551	4,484383	15,79178	15,739	9,605348	22,8025	1,49413	2,428571	0,9102171	2,428571	0,01470588	1,321066	0,2573424	0,981548	49,9045	287,943	10,29729	0,89	110,931	7,058687	100,	131,	0,4276731	110,9483	106,9746	1,129433	7,051538	49,72419	0,01290503	2,74136	211,267	47,55206	0,5239401	223,2675	187,4669	3,714393	4,78917	1,207297	1,407168	-0,4397831	0,9658087	125,1233	6,380177	113,	147,	110,8986	7,342288	99,	134,	96,74191	7,980824	85,	120,	21,16928	2,567904	14,	35,	32,80773	5,450321	17,	46,	110,931	7,058687	100,	131,	129,8767	7,292234	108,	142,	144,1013	7,700452	121,	156,	158,2581	7,752701	135,	170,	47,7191	2,991217	42,89894	56,69275	3,109425	0,213225	2,46975	3,155186	9,918752	0,2032378	9,309038	10,00863	1	0,0000472784	0,0007466098
S01	6	6,864	6,959925	3,1465	19,5225	16,10204	16,05182	4,527639	16,0979	16,08735	8,341562	20,60329	1,649316	2,129032	0,8900833	2,129032	0,01515152	1,2815	0,2847015	0,974364	56,99072	265,571	-17,78236	0,91	123,7408	8,108116	104,	142,	-0,6746505	123,7434	116,0566	0,3863145	8,09817	65,58037	0,006505835	3,846154	163,2219	66,66227	0,4359093	249,7074	262,8028	4,043307	5,277807	1,439118	1,516618	-0,4386813	0,9738996	140,7878	10,13191	120,	162,	124,4296	8,699449	103,	144,	106,0786	6,441116	88,	122,	22,46122	2,47839	12,	30,	36,29796	5,841013	13,	49,	123,7408	8,108116	104,	142,	114,2122	7,070753	92,99999	135,	130,5704	7,143188	111,	152,	148,9214	6,026189	133,	167,	53,17812	2,793176	44,79859	60,81078	3,202739	0,3403443	3,135122	4,223772	12,31421	0,6137044	10,96294	14,15532	1	0,0000472784	0,0007610826
S01	7	7,072	7,182144	2,9435	19,728	16,35393	16,45816	4,520211	16,04512	16,28791	9,673204	22,62827	2,036427	2,344828	0,907085	2,344828	0,01470588	1,326256	0,2709531	0,9728292	51,79868	292,0122	-3,352436	0,85	108,8877	6,990329	94,	136,	0,7323093	108,9048	108,0645	0,7622528	6,984711	48,78618	0,01183545	2,929748	199,4962	44,5073	0,5059695	219,4522	175,0995	3,868057	4,960698	1,260517	1,426582	-0,4516096	0,9719206	122,7992	5,87484	108,	142,	108,7889	7,505239	91,	137,	95,01957	8,050056	82,	130,	21,04531	2,950672	13,	34,	32,67662	5,519613	11,	45,	108,8877	6,990329	94,	136,	132,2008	6,400276	113,	147,	146,2111	9,403709	118,	164,	159,9804	11,66014	125,	173,	46,8628	3,486361	40,04731	57,32189	3,102151	0,8481916	0,5575758	5,34592	9,705167	1,766762	4,40488	7,752435	1	0,0000472784	0,0007585873
S01	8	7,176	7,199752	3,045	19,9335	16,4917	16,61184	4,640536	16,91071	16,90016	9,385583	22,58103	1,644016	2,3	0,8973758	2,3	0,01449275	1,27966	0,2731818	0,9847214	57,67638	289,7869	-15,61895	0,9	117,2326	8,159219	94,	139,	-0,1186568	117,2466	117,1465	-0,3363053	8,153124	66,47343	0,008152365	4,014156	142,633	62,37252	0,4746773	236,7098	245,4759	4,045376	5,264089	1,768704	1,580575	-0,4522262	0,9766594	132,061	7,442392	106,	148,	117,2869	8,938106	92,	142,	102,3384	8,697063	81,	127,	21,41277	3,219681	11,	34,	32,56435	5,36592	15,	44,	117,2326	8,159219	94,	139,	122,939	8,687001	107,	149,	137,7131	8,428981	113,	163,	152,6616	8,220528	128,	174,	50,29418	3,397404	40,10197	59,13523	3,152122	0,894775	-0,4677966	3,720594	10,33368	0,6401809	8,413137	8,783513	1	0,0000472784	0,0007995109
S01	9	7,072	7,051627	2,842	19,317	16,02134	16,15054	4,410331	15,27453	15,34842	9,701592	23,20697	1,554922	2,428571	0,9195585	2,428571	0,01470588	1,337075	0,3227373	0,9908351	47,09863	292,7079	20,17807	0,92	119,5126	9,005376	103,	148,	0,5562599	119,5294	116,0566	0,8265445	8,99707	80,94728	0,006937181	3,945157	133,6511	79,96195	0,4536877	241,245	315,9026	4,121351	5,353442	1,590705	1,556946	-0,45698	0,9787934	132,0896	7,513747	118,	154,	120,0689	9,700871	101,	152,	106,3727	10,13187	87,	137,	22,89727	3,571029	15,	38,	28,33771	5,341722	14,	43,	119,5126	9,005376	103,	148,	122,9104	7,303462	101,	137,	134,9312	10,64372	103,	154,	148,6273	10,20911	118,	168,	51,16423	3,818406	44,01276	62,61945	2,212342	0,7311442	-1,999184	4,405774	9,195461	0,4133781	8,150104	10,4356	1	0,0000472784	0,000722155
S01	10	7,488	7,61317	3,451	21,783	17,84569	17,86811	5,071009	20,19363	20,27808	9,864995	23,49067	2,097228	2,117647	0,8835385	2,117647	0,01388889	1,25481	0,2729299	0,9717372	72,66703	328,0693	12,13802	0,88	114,7319	8,353704	97,	138,	-0,6057464	114,743	114,9668	0,1398188	8,350991	69,73905	0,005181129	4,192402	144,4878	65,55896	0,4305461	231,3807	258,0434	4,130738	5,476784	1,599182	1,574838	-0,422069	0,9729309	129,172	7,188292	111,	149,	114,957	9,130092	95,	140,	100,0515	9,288225	82,	126,	21,9447	3,268578	13,	36,	32,91014	5,795183	17,	48,	114,7319	8,353704	97,	138,	125,8279	6,609319	106,	144,	140,043	8,347669	115,	160,	154,9485	8,649516	129,	173,	49,31778	3,111043	41,48996	58,65091	2,949375	0,692615	0,8715301	4,215317	10,26616	0,5295982	8,677366	9,824986	1	0,0000472784	0,0009547221
