Réf. Ech	Index	Longueur (mm)	Longueur intérieure (mm)	Largeur (mm)	Périmètre (mm)	Périmètre de Crofton (mm)	Périmètre convexe (mm)	Dimètre Eq. (mm)	Surface (mm2)	Surface convexe (mm2)	Surface DiffCAP (mm2)	Surface DiffCEN (mm2)	Surface DiffEAP (mm2)	Finesse	Excentricité	F. Feret	Compacité	Circularité	Rugosité	Index de courbure	Moment inertie 1	Moment inertie 2	Moment inertie 3	Symétrie	Moyenne ndg	Ecart type ndg	Minimum ndg	Maximum ndg	Histo. Kurtose	Histo. Moyenne	Histo. Pic	Histo. Assymétrie	Histo. Ecart type	Histo. Variance	Cooc. Uniformité	Cooc. Contraste	Cooc. Corrélation	Cooc. Variance globale	Cooc. Homogénéïté	Cooc. Somme des moyennes	Cooc. Somme des variances	Cooc. Somme des entropies	Cooc. Entropie globale	Cooc. Ecart variance	Cooc. Ecart entropie	Cooc. Corrélation IC1	Cooc. Corrélation IC2	RVB R Moy	RVB R Ect	RVB R Min	RVB R Max	RVB V Moy	RVB V Ect	RVB V Min	RVB V Max	RVB B Moy	RVB B Ect	RVB B Min	RVB B Max	TSI T Moy	TSI T Ect	TSI T Min	TSI T Max	TSI S Moy	TSI S Ect	TSI S Min	TSI S Max	TSI I Moy	TSI I Ect	TSI I Min	TSI I Max	CMJ C Moy	CMJ C Ect	CMJ C Min	CMJ C Max	CMJ M Moy	CMJ M Ect	CMJ M Min	CMJ M Max	CMJ J Moy	CMJ J Ect	CMJ J Min	CMJ J Max	Lab L Moy	Lab L Ect	Lab L Min	Lab L Max	Lab a Moy	Lab a Ect	Lab a Min	Lab a Max	Lab b Moy	Lab b Ect	Lab b Min	Lab b Max	
S01	1	7,488	7,563953	2,842	20,139	17,08596	17,13294	4,61002	16,68904	16,77349	11,20269	26,33492	1,796914	2,571429	0,9263467	2,571429	0,01388889	1,39179	0,2928427	0,9780601	47,59182	335,1579	3,134892	0,93	119,6192	8,115143	104,	139,	-1,058602	119,6227	112,0293	0,2043029	8,107765	65,73585	0,005072561	7,099372	165,9042	65,56798	0,3992353	240,6287	255,1728	4,048125	5,552464	3,095187	1,80904	-0,3571917	0,9542485	133,3778	7,958444	117,	150,	120,1256	9,003696	101,	142,	105,3376	8,324977	90,	127,	22,61923	3,595094	8,	33,	30,55348	5,695567	13,	48,	119,6192	8,115143	104,	139,	121,6222	5,540726	105,	138,	134,8744	7,291466	113,	154,	149,6624	7,220808	128,	165,	51,27564	2,677527	43,98446	59,30822	2,533378	0,7414321	0,3090814	4,464827	9,97544	0,4667365	8,575231	9,0531	
S01	2	7,8	7,795364	3,1465	21,372	17,91254	18,06351	5,000269	19,63416	19,63416	11,74348	26,9725	1,895459	2,419355	0,9123086	2,419355	0,01333333	1,300253	0,2481309	0,9885682	60,92424	362,5244	-5,827175	0,9	134,1783	10,28272	112,	160,	-0,6155729	134,1802	129,041	0,3386657	10,28459	105,7727	0,003770608	8,085354	118,5706	106,6589	0,3504528	270,8218	418,5498	4,344159	5,894213	3,167725	1,858332	-0,3940861	0,9718953	147,2472	9,431331	125,	170,	135,6894	11,03996	112,	163,	119,6094	11,21898	97,	147,	25,38114	4,121343	15,	45,	27,94691	5,93223	13,	43,	134,1783	10,28272	112,	160,	107,7528	7,584261	84,99999	130,	119,3106	9,103541	91,99999	143,	135,3907	9,130221	108,	158,	57,16638	3,331907	48,02149	67,1621	1,549953	0,4247275	-0,2757708	2,456741	10,20592	0,3317111	9,210784	10,18891	
S01	3	7,384	7,379922	3,5525	21,372	17,5131	17,50922	5,03643	19,91917	19,92973	9,209149	21,79182	2,296582	2,028571	0,8670117	2,028571	0,01408451	1,225126	0,257249	0,9885267	76,41861	303,6694	13,65338	0,91	121,3671	8,239857	107,	150,	0,3962142	121,3662	119,8809	0,7489008	8,233868	67,79658	0,009038927	2,456981	172,8118	66,62967	0,5724751	244,4295	264,0616	4,093395	5,075252	1,265126	1,333728	-0,5190481	0,9856427	137,4173	7,848362	124,	165,	122,9119	8,487799	108,	153,	103,745	8,757839	88,	134,	24,53091	2,360514	17,	33,	37,22643	4,481176	22,	48,	121,3671	8,239857	107,	150,	117,5827	9,194232	89,99999	131,	132,0881	10,02937	102,	147,	151,255	10,08501	121,	167,	52,38906	3,789138	46,59806	63,75647	2,331242	0,3849821	1,176296	2,97633	12,51947	0,333587	11,57739	13,52023	
S01	4	7,696	7,633309	2,9435	20,7555	17,32806	17,36451	4,725216	17,53352	17,44907	10,80355	27,74022	1,784954	2,551724	0,9138449	2,551724	0,01351351	1,362564	0,2853433	0,9960948	53,9651	326,9805	-3,426405	0,91	126,5543	5,035063	114,	139,	-0,5088886	126,5525	124,0684	0,04356268	5,028717	25,28799	0,009028376	3,558708	508,0542	25,62687	0,4519339	255,318	98,94878	3,668169	4,923363	1,35543	1,495994	-0,3647225	0,9427457	141,7357	5,317793	129,	154,	127,977	5,875494	114,	143,	109,9558	5,323749	95,	123,	24,38122	3,07759	15,	35,	33,46409	5,377131	20,	47,	126,5543	5,035063	114,	139,	113,2643	4,245245	101,	126,	127,023	5,007675	112,	141,	145,0442	4,98526	132,	160,	54,32767	1,837116	48,91852	59,83902	2,166694	0,4995867	0,6679339	2,641744	11,69208	0,3287121	12,12357	12,67821	
S01	5	7,592	7,58086	2,639	19,9335	16,83408	16,80459	4,393535	15,15842	15,24286	10,91929	28,82358	1,758516	2,807692	0,9332758	2,807692	0,01369863	1,487478	0,3393957	0,9894326	41,33	319,6415	4,900635	0,92	134,1977	10,6953	105,	154,	-0,4639414	134,2	129,041	-0,1264367	10,69799	114,447	0,004548742	8,164036	99,56788	111,8106	0,3322667	271,8529	439,078	4,247316	5,669318	2,817432	1,843882	-0,4310181	0,9775558	149,1559	11,18804	118,	171,	136,4102	11,86868	104,	159,	117,0678	9,660957	89,	134,	25,99548	3,205225	14,	34,	32,57627	4,551297	20,	45,	134,1977	10,6953	105,	154,	105,8441	10,38531	83,99999	137,	118,5898	10,80339	95,99999	151,	137,9322	9,355927	121,	166,	57,47685	4,190816	44,9044	65,88503	1,497705	0,4822935	0,2201764	2,944585	12,12105	0,8395198	10,48233	14,6396	
S01	6	6,656	6,727283	2,9435	18,7005	15,49393	15,65034	4,427063	15,39065	15,2112	8,088896	18,66136	2,009797	2,206897	0,8853555	2,206897	0,015625	1,241058	0,285025	0,977512	54,6887	252,5912	3,874417	0,9	124,9626	8,012775	107,	139,	-0,9065545	124,9641	125,1152	-0,2162604	8,003431	64,05492	0,006411687	6,62883	182,9664	62,90004	0,4433143	252,8445	244,9713	4,009573	5,398719	3,255917	1,744767	-0,3949238	0,9642707	142,3468	10,19408	121,	160,	126,2785	8,909584	107,	142,	106,2615	6,58388	93,	122,	23,76841	3,427046	10,	40,	38,	7,600202	15,	51,	124,9626	8,012775	107,	139,	112,6531	7,115613	94,99999	134,	128,7215	6,426178	113,	148,	148,7385	5,246175	133,	162,	53,83616	2,566142	46,13773	60,09122	2,812394	0,2135962	3,076833	3,453182	13,1478	1,094661	9,863815	13,12332	
S01	7	8,008	8,028241	3,045	21,5775	18,16443	18,24357	4,89018	18,77913	18,76857	12,41844	31,08671	1,746972	2,566667	0,9282277	2,566667	0,01298701	1,397958	0,3029822	0,9854898	57,14078	377,7055	37,27362	0,92	119,5106	6,134896	105,	141,	0,4440608	119,5231	114,123	0,9414109	6,123162	37,49311	0,01536741	3,588979	294,0379	37,61707	0,5308303	241,3162	146,8792	3,705711	4,794584	1,856676	1,512906	-0,4238654	0,9613192	135,5447	4,589881	120,	153,	121,1208	6,655075	103,	145,	101,8698	7,850325	88,	130,	24,7183	2,576447	14,	35,	37,90808	6,428264	16,	55,	119,5106	6,134896	105,	141,	119,4553	5,818441	102,	135,	133,8792	7,959724	110,	152,	153,1302	9,376737	125,	167,	51,67521	2,927586	44,79859	60,45797	2,299619	0,6657168	0,3024692	4,223772	12,58851	1,190304	9,017595	10,96294	
S01	8	7,592	7,616508	2,9435	20,55	17,24736	17,28993	4,686654	17,2485	17,22739	11,11227	27,18354	1,867823	2,517241	0,9193319	2,517241	0,01369863	1,372208	0,2816385	0,9848018	51,86991	330,8344	-12,51604	0,9	131,3267	9,774862	109,	150,	-1,061793	131,3253	130,0879	-0,1138371	9,771333	95,47895	0,004271101	7,410048	125,8378	95,14193	0,3600922	264,3186	373,1579	4,23641	5,752876	2,779984	1,829135	-0,3861253	0,9676002	148,7932	9,550445	128,	169,	133,3881	10,9028	107,	155,	111,8281	9,96151	89,	132,	25,11143	3,431631	13,	37,	38,04155	6,621569	18,	55,	131,3267	9,774862	109,	150,	106,2068	6,931061	85,99999	127,	121,6119	8,796028	99,99999	148,	143,1718	7,60938	123,	166,	56,50358	3,2528	46,74518	64,59871	2,247306	1,05443	1,324895	5,410595	13,75146	0,1858342	13,19395	13,92893	
S01	9	8,112	8,193707	3,1465	21,9885	18,55408	18,5563	4,955713	19,28581	19,34915	12,85649	31,29565	2,518205	2,516129	0,921631	2,516129	0,01282051	1,420257	0,2551137	0,9781287	57,44761	379,571	-8,945697	0,91	124,5418	3,833305	116,	150,	6,056331	124,5392	123,0215	1,563119	3,836658	14,71994	0,02129422	1,82193	984,4882	13,68096	0,5840615	250,9026	52,90192	3,277433	4,239416	0,8376571	1,246113	-0,3811268	0,929592	140,4326	3,378954	133,	164,	125,6708	4,220784	116,	153,	107,5252	4,829188	98,	133,	23,70554	2,450366	14,	32,	34,90984	4,37558	19,	45,	124,5418	3,833305	116,	150,	114,5674	7,855804	90,99999	122,	129,3292	9,109734	102,	139,	147,4748	8,49159	122,	157,	53,51761	3,376207	49,92887	63,64623	2,572016	0,6475816	0,6292706	3,607473	11,94559	0,1450803	11,96966	12,38083	
S01	10	7,04475	7,108286	3,1465	19,728	16,52512	16,63756	4,718099	17,48074	17,37518	9,1797	20,88708	1,795697	2,185096	0,8907271	2,16129	0,01476277	1,242955	0,2544635	0,9791499	62,00166	289,2757	-20,60492	0,9	114,7032	6,453859	103,	140,	0,8483452	114,704	109,9355	0,9163027	6,45648	41,68614	0,008962248	5,924402	264,2284	40,29216	0,4378982	231,0861	155,2442	3,793889	5,161071	2,766554	1,732868	-0,3534027	0,9438705	130,7665	5,436898	121,	155,	115,6995	7,265292	102,	142,	97,63801	7,340914	85,	125,	23,4362	2,978923	14,	37,	38,10588	5,690732	22,	50,	114,7032	6,453859	103,	140,	124,2335	8,07783	99,99999	134,	139,3005	8,766823	113,	153,	157,362	9,120667	130,	170,	49,62117	3,360706	44,55186	59,70329	2,797721	0,6621812	1,938776	4,784265	12,13203	0,4403013	10,81112	12,43137	
