Réf. Ech	Index	Longueur (mm)	Longueur intérieure (mm)	Largeur (mm)	Périmètre (mm)	Périmètre de Crofton (mm)	Périmètre convexe (mm)	Dimètre Eq. (mm)	Surface (mm2)	Surface convexe (mm2)	Surface DiffCAP (mm2)	Surface DiffCEN (mm2)	Surface DiffEAP (mm2)	Finesse	Excentricité	F. Feret	Compacité	Circularité	Rugosité	Index de courbure	Moment inertie 1	Moment inertie 2	Moment inertie 3	Symétrie	Moyenne ndg	Ecart type ndg	Minimum ndg	Maximum ndg	Histo. Kurtose	Histo. Moyenne	Histo. Pic	Histo. Assymétrie	Histo. Ecart type	Histo. Variance	Cooc. Uniformité	Cooc. Contraste	Cooc. Corrélation	Cooc. Variance globale	Cooc. Homogénéïté	Cooc. Somme des moyennes	Cooc. Somme des variances	Cooc. Somme des entropies	Cooc. Entropie globale	Cooc. Ecart variance	Cooc. Ecart entropie	Cooc. Corrélation IC1	Cooc. Corrélation IC2	RVB R Moy	RVB R Ect	RVB R Min	RVB R Max	RVB V Moy	RVB V Ect	RVB V Min	RVB V Max	RVB B Moy	RVB B Ect	RVB B Min	RVB B Max	TSI T Moy	TSI T Ect	TSI T Min	TSI T Max	TSI S Moy	TSI S Ect	TSI S Min	TSI S Max	TSI I Moy	TSI I Ect	TSI I Min	TSI I Max	CMJ C Moy	CMJ C Ect	CMJ C Min	CMJ C Max	CMJ M Moy	CMJ M Ect	CMJ M Min	CMJ M Max	CMJ J Moy	CMJ J Ect	CMJ J Min	CMJ J Max	Lab L Moy	Lab L Ect	Lab L Min	Lab L Max	Lab a Moy	Lab a Ect	Lab a Min	Lab a Max	Lab b Moy	Lab b Ect	Lab b Min	Lab b Max	Classe	Masse surfacique (gr/mm2)	Poids estimé (gr)
S01	1	7,384	7,516267	2,842	20,3445	16,99547	17,01152	4,560181	16,33013	16,64681	10,79452	25,77532	1,973773	2,535714	0,9218445	2,535714	0,01408451	1,407352	0,315709	0,9705949	48,29601	321,5369	-0,2776875	0,88	121,7764	6,161354	107,	136,	-0,6733695	121,7833	123,0703	-0,08800351	6,168517	38,0506	0,006887787	4,793702	307,8565	37,30276	0,4248661	245,6472	144,4173	3,845668	5,21583	1,965024	1,62951	-0,360291	0,9481299	134,2246	5,911069	117,	150,	122,5427	6,793065	105,	140,	108,5874	6,743177	93,	128,	23,3435	4,113714	11,	39,	27,74492	5,238127	10,	44,	121,7764	6,161354	107,	136,	120,7754	5,741526	105,	138,	132,4573	5,847559	115,	150,	146,4126	6,470869	127,	162,	52,10163	2,305102	45,18633	58,78755	2,017613	0,1907634	1,597968	2,589903	9,253794	0,5037079	7,74267	8,468428	1	0,0002084509	0,003404031
S01	2	7,176	7,157615	2,842	19,5225	16,15911	16,18221	4,417944	15,32731	15,35898	9,136847	24,08614	1,694346	2,464286	0,912208	2,464286	0,01449275	1,355484	0,2665245	0,9905185	47,55559	282,9996	-3,064955	0,92	104,6791	9,992423	76,	125,	-0,2530609	104,6861	114,0859	-0,5968205	9,985806	99,71632	0,003602476	15,50176	59,51468	98,57801	0,2445878	210,4094	378,8102	4,2481	5,96472	5,020823	2,126555	-0,3478056	0,9585591	118,9858	11,20759	87,	140,	104,8762	11,0924	73,	127,	90,14787	9,283344	66,	112,	21,86309	4,976165	0,	47,	35,35926	9,280474	5,	55,	104,6791	9,992423	76,	125,	136,0142	10,66192	115,	168,	150,1238	10,6254	128,	182,	164,8521	8,049291	143,	189,	45,27545	4,350591	32,22367	53,94632	3,02562	0,5380676	2,349967	4,639823	10,32906	1,316054	6,380899	9,95035	1	0,0002084509	0,003194992
S01	3	6,968	6,983526	3,045	19,5225	16,10204	16,12462	4,515748	16,01345	15,99234	8,508233	21,24113	1,692725	2,233333	0,8959817	2,233333	0,01492537	1,288258	0,2879858	0,9857842	54,82076	271,7951	-14,89328	0,9	129,3262	6,568491	113,	147,	-0,1025687	129,3359	130,8828	0,0883061	6,574668	43,22626	0,008290977	3,026144	301,8108	42,44358	0,4732175	261,1198	166,7482	3,920028	5,093661	1,154195	1,423375	-0,4364037	0,9704462	144,4492	6,349603	129,	163,	131,1949	7,247181	112,	153,	112,3179	7,25914	97,	129,	25,38872	2,89539	15,	35,	33,62564	5,775312	19,	49,	129,3262	6,568491	113,	147,	110,5508	6,183591	91,99999	126,	123,8051	7,268377	102,	143,	142,6821	5,560687	126,	158,	55,51432	2,651872	48,40905	63,46994	1,806688	0,7697525	-0,3869413	4,115945	12,02999	0,6392921	10,78912	13,94787	1	0,0002084509	0,003338019
S01	4	6,349888	6,313535	2,239424	17,0565	14,16357	14,06614	3,642466	10,41877	10,48211	7,681065	20,2743	1,676776	2,767339	0,9446447	2,767339	0,01637824	1,531986	0,3349545	0,9936695	36,38174	230,3416	-46,24166	0,89	126,1087	7,580796	112,	146,	-0,9328959	126,1255	128,1484	0,1786471	7,596872	57,71246	0,01120822	2,236559	224,8379	56,03557	0,5935089	254,3139	221,9057	3,940248	4,804548	1,179864	1,306068	-0,546213	0,9863858	139,3223	7,148476	123,	158,	127,0291	8,217706	112,	150,	111,9573	7,809466	98,	133,	23,70485	3,724262	12,	38,	28,73981	3,69023	17,	39,	126,1087	7,580796	112,	146,	115,6777	6,225896	96,99999	132,	127,9709	7,65696	105,	143,	143,0427	7,014239	122,	157,	53,89085	2,808866	47,85573	62,31745	2,054071	0,6713333	-0,04007116	1,795054	9,887927	0,1838659	9,336329	10,01971	2	0,0007287108	0,00759227
S01	5	8,008	8,012525	2,842	21,5775	17,82205	17,82844	4,611478	16,69959	17,29073	12,15057	32,52498	2,047371	2,75	0,9372924	2,75	0,01298701	1,513336	0,3238792	0,9874229	44,56773	366,3424	4,264154	0,89	123,8045	8,563177	106,	148,	-0,1686087	123,8098	123,8516	0,3101631	8,564243	73,34626	0,004118919	11,30458	163,4999	69,10999	0,281049	249,036	265,1351	4,115436	5,796827	3,873605	2,004683	-0,3292192	0,9477201	139,9226	9,06281	121,	164,	124,5224	9,707419	105,	152,	107,0153	8,394019	88,	134,	22,80244	4,345756	7,	41,	34,66293	7,000976	16,	53,	123,8045	8,563177	106,	148,	115,0774	8,025798	90,99999	134,	130,4776	9,159207	103,	150,	147,9847	8,994911	121,	167,	53,14286	3,419337	45,45932	63,40088	2,941307	0,5338504	1,339756	3,466032	11,70968	0,215476	11,06325	11,89788	1	0,0002084509	0,003481046
S01	6	6,485928	6,577025	2,5375	17,673	14,69099	14,57942	3,829563	11,5166	11,7066	7,587035	21,08334	1,482779	2,494588	0,9286908	2,48	0,01603471	1,491089	0,3469504	0,9742963	35,63358	233,5081	24,93183	0,88	129,2997	4,550817	117,	144,	0,105527	129,3171	126,9766	0,2169162	4,542573	20,63498	0,01219552	3,370705	717,2261	19,11033	0,464785	260,481	73,07061	3,492973	4,701573	1,329889	1,472183	-0,348384	0,9286579	145,2285	4,579614	127,	156,	131,2334	5,196798	117,	145,	111,4139	5,072001	100,	131,	25,26324	2,492761	17,	36,	35,30298	4,867384	15,	45,	129,2997	4,550817	117,	144,	109,7715	6,076151	98,99999	128,	123,7665	4,744479	110,	138,	143,5861	6,528699	124,	155,	55,57629	1,964361	49,68321	60,74403	1,958734	0,3649603	0,863853	1,631628	12,64676	1,251131	8,893363	10,77933	1	0,0002084509	0,002400646
S01	7	7,176	7,291313	2,842	19,728	16,58219	16,53568	4,443731	15,50676	15,77066	10,49234	24,02622	2,054527	2,464286	0,9237128	2,464286	0,01449275	1,410874	0,311518	0,9723557	45,39698	308,9992	-3,386912	0,86	119,8074	13,18115	76,	139,	1,734564	119,824	128,9297	-1,503966	13,18085	173,7348	0,008108553	3,581692	35,10689	169,297	0,4795716	241,438	673,6066	4,245356	5,332701	1,547019	1,513273	-0,5168732	0,9877708	133,9372	13,68247	84,	151,	121,1158	13,71726	74,	141,	104,3734	12,74569	65,	127,	24,27056	3,383871	3,	49,	33,06277	6,518398	10,	50,	119,8074	13,18115	76,	139,	121,0628	16,64574	104,	171,	133,8842	15,70527	114,	181,	150,6266	13,12446	128,	190,	51,57977	6,46744	32,17745	59,1234	2,036148	0,2593612	1,258065	2,509704	10,97365	1,355414	6,907405	8,802834	1	0,0002084509	0,003232399
S01	8	7,210433	7,231245	2,9435	19,728	16,81044	16,79821	4,614392	16,72071	16,65737	10,46417	23,65823	1,72054	2,390727	0,9146045	2,37931	0,01442354	1,344712	0,3034079	0,9851372	53,43056	310,5325	-24,34711	0,93	120,0048	10,13824	99,	161,	0,8862145	120,0087	116,0391	0,6562264	10,14251	102,8706	0,002878121	16,8359	103,9586	95,11176	0,2401115	240,5959	363,6111	4,253928	6,099116	5,635719	2,180396	-0,3158317	0,9478865	134,084	8,980556	114,	163,	119,9315	11,28066	96,	162,	106,0193	11,69768	85,	158,	21,34363	4,809663	7,	54,	30,08205	9,081677	5,	55,	120,0048	10,13824	99,	161,	120,916	9,638675	91,99999	141,	135,0685	14,02285	92,99999	159,	148,9807	17,3269	96,99999	170,	51,30471	5,096119	42,15276	66,59307	3,043273	0,8853305	-0,3872819	5,375009	9,627182	2,477379	2,195045	8,976895	1	0,0002084509	0,003485448
S01	9	7,28	7,27862	2,7405	19,5225	16,38736	16,38962	4,402704	15,22175	15,25342	10,07699	25,25471	1,761684	2,592592	0,9222986	2,592592	0,01428571	1,403715	0,3154046	0,9881681	44,58461	298,2319	2,937568	0,93	125,9224	9,155639	110,	146,	-0,9684514	125,9221	114,8672	0,2592184	9,159246	83,89181	0,004001619	8,866982	141,0512	86,36531	0,3193865	253,4869	336,5943	4,165919	5,722011	3,145683	1,893526	-0,3679115	0,9613571	144,0044	9,302508	127,	167,	127,6164	10,48199	109,	149,	106,1863	8,621997	91,	124,	24,36142	3,24433	15,	33,	40,07982	5,835155	17,	53,	125,9224	9,155639	110,	146,	110,9956	7,665186	87,99999	128,	127,3836	7,127866	106,	146,	148,8137	5,937912	131,	164,	54,35716	2,763345	47,24183	62,6472	2,717942	0,4642508	2,649153	4,110694	13,93897	0,5716562	12,68102	15,65394	1	0,0002084509	0,003172988
S01	10	6,656	6,677998	2,5375	18,084	15,02357	14,98646	3,900857	11,94939	12,28718	8,441204	22,24799	1,645474	2,56	0,934037	2,56	0,015625	1,502888	0,3526239	0,9847263	33,64421	255,1855	14,65893	0,83	133,2913	7,815153	111,	152,	0,4284441	133,3035	130,8828	-0,1686736	7,805798	60,93048	0,007516452	3,783505	206,6064	59,9158	0,4289452	269,4502	235,8799	4,001526	5,210596	1,360187	1,503239	-0,4494046	0,9753024	149,3402	7,518316	126,	168,	135,3134	8,61004	110,	156,	115,189	7,857679	94,	133,	25,34646	2,762453	16,	33,	34,72598	4,435427	21,	44,	133,2913	7,815153	111,	152,	105,6598	7,780055	86,99999	129,	119,6866	8,437795	98,99999	145,	139,811	7,062994	122,	161,	57,1526	3,221091	47,48933	64,79971	1,896175	0,5561715	0,5384396	3,564689	12,74287	0,5029316	11,23408	13,6397	1	0,0002084509	0,002490862
