Réf. Ech	Index	Longueur (mm)	Longueur intérieure (mm)	Largeur (mm)	Périmètre (mm)	Périmètre de Crofton (mm)	Périmètre convexe (mm)	Dimètre Eq. (mm)	Surface (mm2)	Surface convexe (mm2)	Surface DiffCAP (mm2)	Surface DiffCEN (mm2)	Surface DiffEAP (mm2)	Finesse	Excentricité	F. Feret	Compacité	Circularité	Rugosité	Index de courbure	Moment inertie 1	Moment inertie 2	Moment inertie 3	Symétrie	Moyenne ndg	Ecart type ndg	Minimum ndg	Maximum ndg	Histo. Kurtose	Histo. Moyenne	Histo. Pic	Histo. Assymétrie	Histo. Ecart type	Histo. Variance	Cooc. Uniformité	Cooc. Contraste	Cooc. Corrélation	Cooc. Variance globale	Cooc. Homogénéïté	Cooc. Somme des moyennes	Cooc. Somme des variances	Cooc. Somme des entropies	Cooc. Entropie globale	Cooc. Ecart variance	Cooc. Ecart entropie	Cooc. Corrélation IC1	Cooc. Corrélation IC2	RVB R Moy	RVB R Ect	RVB R Min	RVB R Max	RVB V Moy	RVB V Ect	RVB V Min	RVB V Max	RVB B Moy	RVB B Ect	RVB B Min	RVB B Max	TSI T Moy	TSI T Ect	TSI T Min	TSI T Max	TSI S Moy	TSI S Ect	TSI S Min	TSI S Max	TSI I Moy	TSI I Ect	TSI I Min	TSI I Max	CMJ C Moy	CMJ C Ect	CMJ C Min	CMJ C Max	CMJ M Moy	CMJ M Ect	CMJ M Min	CMJ M Max	CMJ J Moy	CMJ J Ect	CMJ J Min	CMJ J Max	Lab L Moy	Lab L Ect	Lab L Min	Lab L Max	Lab a Moy	Lab a Ect	Lab a Min	Lab a Max	Lab b Moy	Lab b Ect	Lab b Min	Lab b Max	
S01	1	6,344	6,519719	3,1465	18,495	15,24204	15,2559	4,378211	15,05286	15,0423	6,88939	16,11563	1,736081	1,967742	0,8724522	1,967742	0,01639344	1,227985	0,2704649	0,9613528	55,96796	234,1893	2,313628	0,88	136,1342	6,100949	119,	153,	0,2323305	136,0015	137,8691	-0,3278383	6,117799	37,42746	0,01397694	3,288889	391,1952	36,28791	0,4989402	274,7884	141,8628	3,765559	4,881398	1,486072	1,466098	-0,4248742	0,963414	151,3179	5,631953	134,	166,	139,4521	6,874785	120,	158,	117,5974	6,979851	99,	140,	28,11771	2,791707	17,	42,	34,79098	5,778683	14,	52,	136,1342	6,100949	119,	153,	103,6821	5,772639	88,99999	121,	115,5479	6,484049	96,99999	135,	137,4026	7,467547	115,	156,	58,51302	2,452874	51,1544	65,32147	0,7379509	0,3760714	-0,2187681	1,866165	13,29753	0,9502478	10,44679	13,51332	
S01	2	6,968	7,011589	3,1465	19,728	16,18274	16,09361	4,51277	15,99234	16,01345	8,317939	21,23079	1,701943	2,16129	0,8936582	2,16129	0,01492537	1,302921	0,2957993	0,9818389	54,39447	269,8119	-3,309358	0,9	123,9752	6,365401	112,	148,	1,699423	123,9648	122,752	1,09107	6,236583	38,89497	0,013322	2,943833	332,3654	37,85117	0,5420146	249,5716	148,4607	3,77118	4,777316	1,494832	1,387858	-0,4673937	0,9724881	141,3996	5,543618	128,	162,	126,2805	6,754717	114,	152,	104,234	7,837284	87,	134,	25,56418	2,310639	17,	33,	40,80745	6,902017	21,	56,	123,9752	6,365401	112,	148,	113,6004	6,866808	92,99999	127,	128,7195	8,573158	103,	141,	150,7661	9,92202	121,	168,	53,70254	3,174569	48,6507	63,22625	2,116723	0,5173035	0,5648127	1,041706	14,11882	1,108997	10,79182	16,97923	
S01	3	7,488	7,4771	3,248	20,961	17,40876	17,35076	4,865378	18,58912	18,50467	10,14897	24,25547	2,082946	2,25	0,8959398	2,25	0,01388889	1,297188	0,2568759	0,9894211	63,41932	317,3396	13,13033	0,91	122,3737	3,529015	112,	137,	2,518538	122,3689	122,752	0,4533504	3,376201	11,39874	0,02615469	1,681003	1072,354	11,70772	0,6081867	246,4606	45,14988	3,226137	4,116964	0,8225581	1,196402	-0,3988191	0,9334772	140,0966	3,105334	130,	150,	124,2407	3,915593	111,	140,	102,7839	5,102046	94,	126,	24,70424	1,976516	16,	32,	40,92118	6,01001	12,	52,	122,3737	3,529015	112,	137,	114,9034	3,365529	105,	125,	130,7593	5,253105	115,	144,	152,2161	7,738698	129,	161,	52,98722	1,917262	48,16269	58,739	2,527029	0,7095717	1,261671	4,655744	13,94637	1,710563	8,814681	12,23204	
S01	4	6,76	6,787367	3,248	19,5225	15,93085	15,94725	4,574896	16,43569	16,35124	7,673057	18,75018	1,692395	2,03125	0,873377	2,03125	0,01538462	1,228615	0,2598727	0,9839972	61,09432	255,1164	9,527697	0,91	133,354	12,45156	109,	158,	-1,032809	133,3112	135,8535	-0,1321984	12,37961	153,2547	0,003792014	4,941726	77,85886	154,5501	0,3629646	269,797	613,2587	4,458942	5,770653	1,537875	1,592153	-0,4850728	0,987504	148,4346	14,15471	121,	177,	135,9508	13,45711	108,	163,	115,6549	10,14775	95,	139,	26,71091	2,892196	17,	35,	33,66273	4,152603	22,	46,	133,354	12,45156	109,	158,	106,5654	9,5218	77,99999	134,	119,0492	9,316945	91,99999	147,	139,3451	7,78171	116,	160,	57,25418	3,595726	46,467	67,58021	1,246178	0,5230147	1,131266	2,815222	12,6065	1,157269	9,134694	14,31783	
S01	5	6,344	6,404533	2,842	17,8785	14,77169	14,74881	4,12854	13,38501	13,38501	7,049563	17,44807	1,631612	2,178571	0,8860012	2,178571	0,01639344	1,297082	0,2675896	0,9786428	47,30526	220,0174	-0,3975897	0,92	111,0065	5,859949	99,	131,	0,4636337	111,1394	107,1309	0,7694857	5,833738	34,0325	0,01348967	2,102069	296,2794	33,18874	0,5538223	223,3517	130,6528	3,715062	4,70119	0,920725	1,288632	-0,4630106	0,9701183	129,1406	4,89804	118,	143,	112,1794	6,171793	98,	133,	91,67484	7,339559	80,	117,	23,41936	1,911157	16,	30,	44,64258	6,95682	20,	58,	111,0065	5,859949	99,	131,	125,8594	4,619787	112,	137,	142,8207	6,940224	122,	157,	163,3252	8,441727	138,	175,	48,35206	2,544841	43,01247	55,98658	3,25879	0,7673426	0,9567626	5,132344	13,85123	1,289332	9,983232	13,25705	
S01	6	6,344	6,391256	2,842	17,8785	14,77169	14,89419	4,209152	13,91281	13,87058	7,062235	16,9979	1,672126	2,178571	0,8894697	2,178571	0,01639344	1,247875	0,3016425	0,9806758	48,35881	230,8954	4,562183	0,91	120,8234	6,123881	105,	137,	0,2275732	120,8658	117,209	0,2511179	5,978223	35,73915	0,009283192	4,141558	297,6893	37,15307	0,4344643	243,5519	144,4707	3,804929	5,020748	1,618824	1,559395	-0,4032229	0,9595799	137,0171	5,534169	121,	151,	123,0889	6,895497	104,	142,	102,3946	7,173711	86,	125,	25,88063	2,774569	17,	37,	39,04628	6,563129	20,	53,	120,8234	6,123881	105,	137,	117,9829	5,339015	104,	134,	131,9111	6,362976	113,	151,	152,6054	7,535126	130,	169,	52,37001	2,412139	45,13359	59,34824	1,857867	0,63123	0,3678446	3,751557	13,27095	1,003854	10,25938	12,639	
S01	7	7,592	7,728955	3,3495	21,372	17,68429	17,75372	4,950285	19,24359	19,37026	10,48761	25,3409	1,744435	2,212121	0,8986437	2,212121	0,01369863	1,293049	0,278368	0,9704739	64,22907	332,0364	8,641257	0,9	129,9632	9,859575	112,	154,	-0,2316884	129,8915	124,7676	0,6620461	9,799084	96,02205	0,005940859	4,527634	127,1127	99,44858	0,4282446	261,9922	393,2668	4,248366	5,49296	1,758485	1,594125	-0,4680761	0,9824215	146,7122	10,34076	128,	173,	131,8111	10,85794	112,	160,	111,3475	9,133602	95,	134,	24,83647	2,939184	12,	34,	36,565	5,359729	15,	50,	129,9632	9,859575	112,	154,	108,2878	8,762604	81,99999	127,	123,1889	9,396294	94,99999	143,	143,6525	7,55084	121,	160,	55,87006	3,48539	48,26477	66,32623	2,222189	0,5889786	0,4552537	3,387778	13,11534	0,7218695	11,754	15,28095	
S01	8	7,472531	7,516656	3,451	21,1665	17,66065	17,60871	4,988157	19,53916	19,49693	9,909193	23,57825	1,650912	2,113272	0,8921263	2,088235	0,01391764	1,270087	0,238725	0,982181	69,71124	324,0266	27,63411	0,93	136,1575	11,49368	107,	157,	-0,65544	136,0764	142,9082	-0,2467863	11,47456	131,6655	0,004472165	4,436714	87,43267	132,4359	0,4769954	275,1039	525,3071	4,42985	5,681406	2,11703	1,56699	-0,4960451	0,9881445	153,4924	12,45593	125,	178,	139,564	12,58978	108,	163,	115,4216	10,61243	88,	134,	27,22116	2,99915	17,	35,	38,87987	7,176321	13,	51,	136,1575	11,49368	107,	157,	101,5076	9,497478	76,99999	130,	115,436	10,52135	91,99999	147,	139,5784	9,140544	121,	167,	58,69269	3,99845	46,69734	67,5616	1,216766	0,7282376	0,7796935	3,401479	14,81218	0,7504463	13,67272	17,06352	
S01	9	5,72	5,706712	2,639	16,2345	13,49839	13,52047	3,873192	11,7805	11,7066	5,923642	13,34764	1,372948	2,115385	0,881916	2,115385	0,01818182	1,230627	0,2818793	0,9902813	42,47558	188,5316	8,333723	0,88	129,7504	7,808255	114,	153,	-0,0608743	129,65	128,7988	0,4224912	7,74158	59,93205	0,007907163	3,693419	210,7451	61,95219	0,4762172	261,7191	244,1153	4,054289	5,12559	1,601844	1,520977	-0,4958192	0,9828132	147,2526	5,85987	135,	164,	131,6457	8,356756	113,	158,	110,3513	9,74259	91,	138,	24,95067	2,705641	17,	36,	38,46188	6,80963	21,	55,	129,7504	7,808255	114,	153,	107,7474	5,582469	90,99999	120,	123,3543	8,78476	96,99999	142,	144,6487	9,216245	117,	164,	55,85323	3,084309	49,15041	65,10616	2,383636	0,9267929	-1,310784	5,164015	13,67071	0,8123048	11,2338	15,43786	
S01	10	7,072	7,117106	2,842	19,317	16,13547	16,16714	4,42858	15,4012	15,43287	9,310221	23,07437	1,691038	2,428571	0,9137724	2,428571	0,01470588	1,345037	0,2886118	0,9817192	47,68754	287,1577	7,867275	0,88	108,3651	9,250915	58,	132,	9,977563	108,5034	111,1621	-2,671185	9,312637	86,72521	0,01212523	2,647741	43,36271	79,37883	0,5539165	218,5759	314,8676	3,831248	4,833608	1,334419	1,369018	-0,4835091	0,9768019	125,9112	9,808433	63,	144,	108,9664	9,960901	56,	134,	90,23185	8,620627	54,	118,	23,51138	16,17512	2,	249,	42,80065	6,428305	14,	59,	108,3651	9,250915	58,	132,	129,0889	20,97038	111,	192,	146,0336	17,65547	121,	199,	164,7682	12,07728	137,	201,	47,10688	7,64698	24,16594	56,3745	3,55479	0,8673095	0,9528618	2,6517	12,93191	3,523975	2,359985	9,969201	
