Réf. Ech	Index	Longueur (mm)	Longueur intérieure (mm)	Largeur (mm)	Périmètre (mm)	Périmètre de Crofton (mm)	Périmètre convexe (mm)	Dimètre Eq. (mm)	Surface (mm2)	Surface convexe (mm2)	Surface DiffCAP (mm2)	Surface DiffCEN (mm2)	Surface DiffEAP (mm2)	Finesse	Excentricité	F. Feret	Compacité	Circularité	Rugosité	Index de courbure	Moment inertie 1	Moment inertie 2	Moment inertie 3	Symétrie	Moyenne ndg	Ecart type ndg	Minimum ndg	Maximum ndg	Histo. Kurtose	Histo. Moyenne	Histo. Pic	Histo. Assymétrie	Histo. Ecart type	Histo. Variance	Cooc. Uniformité	Cooc. Contraste	Cooc. Corrélation	Cooc. Variance globale	Cooc. Homogénéïté	Cooc. Somme des moyennes	Cooc. Somme des variances	Cooc. Somme des entropies	Cooc. Entropie globale	Cooc. Ecart variance	Cooc. Ecart entropie	Cooc. Corrélation IC1	Cooc. Corrélation IC2	RVB R Moy	RVB R Ect	RVB R Min	RVB R Max	RVB V Moy	RVB V Ect	RVB V Min	RVB V Max	RVB B Moy	RVB B Ect	RVB B Min	RVB B Max	TSI T Moy	TSI T Ect	TSI T Min	TSI T Max	TSI S Moy	TSI S Ect	TSI S Min	TSI S Max	TSI I Moy	TSI I Ect	TSI I Min	TSI I Max	CMJ C Moy	CMJ C Ect	CMJ C Min	CMJ C Max	CMJ M Moy	CMJ M Ect	CMJ M Min	CMJ M Max	CMJ J Moy	CMJ J Ect	CMJ J Min	CMJ J Max	Lab L Moy	Lab L Ect	Lab L Min	Lab L Max	Lab a Moy	Lab a Ect	Lab a Min	Lab a Max	Lab b Moy	Lab b Ect	Lab b Min	Lab b Max	Classe	Masse surfacique (gr/mm2)	Poids estimé (gr)
S01	1	7,28	7,48361	3,045	20,139	16,80065	16,85616	4,588099	16,5307	16,80515	9,695852	24,6501	2,06574	2,333333	0,9069146	2,333333	0,01428571	1,358585	0,3107566	0,9611004	53,28249	299,8009	-3,719147	0,88	123,8243	9,173822	98,	142,	-0,5772483	123,8322	122,0488	-0,1615118	9,168723	84,06549	0,006555364	3,486688	119,0471	81,34274	0,4400102	249,7295	321,8842	4,162762	5,299406	1,257407	1,472194	-0,4918305	0,9841022	138,5349	9,19995	106,	156,	125,0339	9,891713	96,	144,	107,9172	9,091657	88,	128,	24,03194	3,110881	6,	34,	32,9002	5,456236	9,	46,	123,8243	9,173822	98,	142,	116,4651	10,84498	98,99999	149,	129,9661	9,677979	111,	159,	147,0828	6,694283	127,	167,	53,17398	3,914967	41,42908	60,40287	2,225878	0,1761437	1,697447	2,512083	11,21103	1,732294	6,014144	10,11002	1	0,0000907624	0,001500365
S01	2	7,488	7,567936	3,3495	21,1665	17,60359	17,57718	4,916225	18,97969	19,1697	10,45171	24,13187	1,872084	2,181818	0,8956954	2,181818	0,01388889	1,29909	0,2656892	0,9775452	65,56736	322,2139	-20,00317	0,91	133,8128	9,969151	97,	159,	1,204998	133,8042	136,9434	-0,6551865	9,962868	99,25873	0,009143171	1,741259	98,85476	96,14353	0,5702675	269,7238	382,8327	4,233152	5,088854	0,7342535	1,201644	-0,5778847	0,9919722	148,9445	8,410534	109,	166,	135,8401	10,49797	96,	162,	116,6379	11,87046	85,	150,	25,73985	2,983289	15,	36,	33,10356	7,79002	13,	54,	133,8128	9,969151	97,	159,	106,0555	13,31482	88,99999	146,	119,1599	13,28003	92,99999	159,	138,362	11,12068	105,	170,	57,29254	5,21535	41,64649	66,63412	1,66649	0,5290965	-0,7199558	3,253779	12,10547	1,787169	6,743968	8,191135	1	0,0000907624	0,001722641
S01	3	7,696	7,815847	3,248	21,372	17,79841	17,8042	4,870901	18,63134	18,83191	10,93593	26,89573	2,037292	2,3125	0,9064476	2,3125	0,01351351	1,352834	0,3341762	0,9728312	60,21478	335,7795	8,756868	0,89	135,4722	6,950766	113,	149,	0,1033615	135,4576	135,8535	-0,2885514	6,948904	48,28727	0,01013761	2,165911	272,8	46,97542	0,565638	273,0562	185,7357	3,912422	4,896415	1,023358	1,300637	-0,4935491	0,9795799	151,6835	5,896257	128,	161,	137,4859	7,163165	112,	152,	117,1865	9,108865	96,	137,	25,41317	2,475444	17,	42,	34,63901	7,664349	9,	50,	135,4722	6,950766	113,	149,	103,3165	7,894493	93,99999	127,	117,5141	8,495293	103,	143,	137,8135	7,062164	118,	159,	58,00231	3,238162	48,28783	63,21016	1,923062	0,5400962	0,6713572	3,54335	12,82285	1,250349	9,071803	11,19577	1	0,0000907624	0,001691024
S01	4	8,216001	8,257484	3,451	22,8105	18,81982	18,95705	5,296611	22,03037	21,91426	12,49648	29,8286	1,790142	2,323529	0,9021211	2,323529	0,01265823	1,27919	0,2639779	0,9830173	71,77074	385,4865	-0,6897505	0,91	128,8775	10,15473	106,	160,	-0,6357724	128,8727	127,8613	0,09014956	10,14181	102,8563	0,003612822	9,063272	110,7001	102,3837	0,3391027	259,2364	400,4713	4,303038	5,934181	3,476496	1,917849	-0,379504	0,9684662	146,5751	9,247773	126,	177,	130,3017	11,32069	104,	163,	109,7336	11,39696	83,	139,	24,12318	3,618865	10,	40,	38,20969	8,857239	13,	61,	128,8775	10,15473	106,	160,	108,4249	10,14164	77,99999	129,	124,6983	10,89943	91,99999	151,	145,2664	9,755481	116,	172,	55,4101	4,056702	45,58044	67,58021	2,776115	0,8953727	1,131266	5,462233	13,39899	0,5734002	14,31783	15,11919	1	0,0000907624	0,001999528
S01	5	7,384	7,441207	2,842	19,9335	16,77701	16,82417	4,517236	16,02401	16,10846	10,58996	25,9446	1,756247	2,535714	0,9249644	2,535714	0,01408451	1,397603	0,3140218	0,9803852	46,2276	319,6931	-3,485979	0,89	124,2266	9,254627	108,	160,	2,194412	124,23	127,1348	1,211278	9,241531	85,40591	0,007566795	4,605115	141,1686	83,19765	0,4407753	249,7664	328,1857	4,085009	5,339638	1,894899	1,628414	-0,4463115	0,9764587	139,921	7,240673	124,	166,	125,6767	9,991234	107,	165,	107,0728	11,25354	89,	151,	24,57069	3,535634	17,	45,	35,6185	7,658845	12,	50,	124,2266	9,254627	108,	160,	115,079	8,693001	88,99999	131,	129,3233	13,10777	89,99999	148,	147,9272	14,64242	104,	166,	53,46097	4,668138	46,34068	67,46539	2,289706	0,4745122	-2,179557	3,713243	12,12123	1,580881	7,378591	12,57153	1	0,0000907624	0,001454377
S01	6	7,176	7,272975	2,7405	19,317	16,30666	16,32186	4,362832	14,9473	14,97896	9,687681	24,49452	1,80632	2,555556	0,9247097	2,555556	0,01449275	1,415446	0,329027	0,9748073	44,51095	296,1976	18,73781	0,94	130,4892	4,30193	119,	144,	-0,2472589	130,4824	131,1309	0,03682463	4,295053	18,44748	0,0135391	3,15873	801,4321	17,68978	0,5368894	262,5067	67,60039	3,475886	4,606404	1,622826	1,411915	-0,371786	0,9370111	146,5666	4,108677	133,	159,	132,4846	4,856739	118,	148,	112,4073	5,62342	101,	128,	25,34471	2,509722	17,	35,	35,41411	6,061609	18,	49,	130,4892	4,30193	119,	144,	108,4334	4,522184	95,99999	122,	122,5154	5,171791	107,	137,	142,5927	5,197578	127,	154,	56,06403	1,894782	50,55004	61,74837	1,945181	0,4324032	0,6479719	2,914001	12,77624	0,4287637	11,48995	12,04517	1	0,0000907624	0,001356652
S01	7	7,801397	7,981481	3,3495	21,783	18,30219	18,28693	5,008327	19,6975	19,99306	12,0631	27,19386	2,460469	2,273134	0,9078823	2,272727	0,01333095	1,353073	0,2677892	0,9656891	64,30701	357,7307	18,96959	0,89	116,5055	4,882779	102,	135,	0,60623	116,5138	119,1426	0,004374121	4,885819	23,87123	0,01648701	1,997487	456,5178	22,83776	0,6042774	234,7529	89,35352	3,597518	4,547063	1,042202	1,273542	-0,4569999	0,9655846	135,0468	5,095075	120,	152,	117,523	5,524847	101,	136,	96,9374	5,068662	83,	116,	23,07449	2,238363	15,	32,	42,89223	5,037211	16,	52,	116,5055	4,882779	102,	135,	119,9532	5,651083	103,	135,	137,477	6,159009	119,	154,	158,0626	6,354197	139,	172,	50,52474	2,359189	44,12513	57,60231	3,419727	0,410508	2,703447	4,651251	13,85959	0,3049707	12,94468	13,02267	1	0,0000907624	0,001787791
S01	8	7,592	7,767876	2,9435	20,55	17,36149	17,37676	4,601264	16,6257	16,93182	11,03153	27,73558	1,865921	2,517241	0,9250288	2,517241	0,01369863	1,442514	0,2884443	0,9656115	48,12484	333,1648	3,232148	0,9	147,3153	15,34818	102,	172,	0,2610633	147,2981	138,0332	-0,7067643	15,33327	235,1092	0,003161441	10,0418	47,16265	225,2677	0,2499228	298,8628	891,0294	4,57765	5,961662	2,659484	1,865794	-0,4903743	0,9895485	163,7017	16,44082	117,	191,	151,031	16,73593	101,	179,	127,2012	13,38027	87,	150,	28,29229	3,125448	16,	38,	34,81181	4,813078	21,	49,	147,3153	15,34818	102,	172,	91,29829	15,56723	64,	138,	103,969	16,67701	75,99999	154,	127,7988	13,4004	105,	168,	62,96218	6,35007	43,91197	73,23205	0,6968627	1,094946	-0,4541095	3,981701	14,2546	1,324956	10,27973	16,36614	1	0,0000907624	0,001508988
S01	9	7,072	7,11911	2,7405	19,317	16,19253	16,20693	4,35358	14,88396	15,08452	9,862058	23,81776	1,752122	2,518518	0,9238278	2,518518	0,01470588	1,401641	0,2874882	0,9814429	43,74291	296,2681	-8,49339	0,86	111,5372	7,437453	79,	128,	4,656095	111,547	112,9668	-1,37032	7,430484	55,21209	0,0171657	2,642066	124,5371	50,50896	0,5411829	224,952	199,3938	3,683177	4,648678	1,24775	1,377706	-0,4705727	0,9709613	128,5693	8,522931	88,	143,	111,8408	7,92508	77,	132,	94,23597	6,698132	69,	113,	21,77892	2,415663	9,	33,	39,53952	5,632177	12,	51,	111,5372	7,437453	79,	128,	126,4307	13,5231	112,	167,	143,1592	11,61359	123,	178,	160,764	8,411987	142,	186,	48,2589	4,890124	33,58853	55,6186	3,601198	0,9086103	0,8753668	3,096089	12,20506	1,92745	6,422705	11,76463	1	0,0000907624	0,001350903
S01	10	7,488	7,500284	3,045	20,55	17,07617	17,14006	4,730903	17,57574	17,53352	10,09291	25,65322	1,691921	2,4	0,9071729	2,4	0,01388889	1,320059	0,2860685	0,9863627	56,78861	314,8085	15,23917	0,92	122,9644	5,697147	112,	142,	0,1509483	122,9678	120,959	0,7211053	5,699037	32,47902	0,01168224	4,209099	409,412	30,70892	0,4931505	247,5935	118,6266	3,675821	4,940676	2,009636	1,584684	-0,362182	0,9420917	140,948	5,599808	126,	158,	124,9123	6,260374	113,	146,	103,0247	5,950965	94,	123,	24,84384	1,901279	18,	32,	41,42466	4,540204	25,	51,	122,9644	5,697147	112,	142,	114,052	5,684019	96,99999	129,	130,0877	7,029223	109,	142,	151,9753	6,658453	132,	161,	53,2578	2,583304	48,32804	61,00772	2,530407	0,6491757	0,5828804	1,814735	14,19442	0,5973406	12,4024	13,81166	1	0,0000907624	0,001595216
