Réf. Ech	Index	Longueur (mm)	Longueur intérieure (mm)	Largeur (mm)	Périmètre (mm)	Périmètre de Crofton (mm)	Périmètre convexe (mm)	Dimètre Eq. (mm)	Surface (mm2)	Surface convexe (mm2)	Surface DiffCAP (mm2)	Surface DiffCEN (mm2)	Surface DiffEAP (mm2)	Finesse	Excentricité	F. Feret	Compacité	Circularité	Rugosité	Index de courbure	Moment inertie 1	Moment inertie 2	Moment inertie 3	Symétrie	Moyenne ndg	Ecart type ndg	Minimum ndg	Maximum ndg	Histo. Kurtose	Histo. Moyenne	Histo. Pic	Histo. Assymétrie	Histo. Ecart type	Histo. Variance	Cooc. Uniformité	Cooc. Contraste	Cooc. Corrélation	Cooc. Variance globale	Cooc. Homogénéïté	Cooc. Somme des moyennes	Cooc. Somme des variances	Cooc. Somme des entropies	Cooc. Entropie globale	Cooc. Ecart variance	Cooc. Ecart entropie	Cooc. Corrélation IC1	Cooc. Corrélation IC2	RVB R Moy	RVB R Ect	RVB R Min	RVB R Max	RVB V Moy	RVB V Ect	RVB V Min	RVB V Max	RVB B Moy	RVB B Ect	RVB B Min	RVB B Max	TSI T Moy	TSI T Ect	TSI T Min	TSI T Max	TSI S Moy	TSI S Ect	TSI S Min	TSI S Max	TSI I Moy	TSI I Ect	TSI I Min	TSI I Max	CMJ C Moy	CMJ C Ect	CMJ C Min	CMJ C Max	CMJ M Moy	CMJ M Ect	CMJ M Min	CMJ M Max	CMJ J Moy	CMJ J Ect	CMJ J Min	CMJ J Max	Lab L Moy	Lab L Ect	Lab L Min	Lab L Max	Lab a Moy	Lab a Ect	Lab a Min	Lab a Max	Lab b Moy	Lab b Ect	Lab b Min	Lab b Max	Classe	Masse surfacique (gr/mm2)	Poids estimé (gr)
S01	1	8,008	8,114453	3,857	23,2215	18,92416	18,88492	5,31814	22,20983	22,41039	10,93679	27,61906	2,314361	2,026316	0,8860505	2,026316	0,01298701	1,282962	0,2524669	0,9750195	81,12447	362,3066	-27,5969	0,87	116,5562	11,50982	96,	145,	-0,7952684	116,5844	109,0938	0,4465978	11,51264	132,5409	0,003761027	6,894927	69,83285	133,8395	0,3724612	234,9572	528,4627	4,411451	5,899495	2,722085	1,799778	-0,4242099	0,978909	128,3741	12,09324	106,	159,	117,5086	12,5245	94,	149,	103,7405	10,75627	85,	130,	24,00621	4,671616	4,	39,	28,05176	6,461603	6,	46,	116,5562	11,50982	96,	145,	126,6259	10,20865	95,99999	149,	137,4914	10,49712	106,	161,	151,2595	8,753166	125,	170,	50,04207	4,007336	40,77641	62,06408	1,746521	0,4812602	0,4130563	3,190301	9,105264	0,7526591	6,918391	11,36324	1	0,000058634	0,001302251
S01	2	8,424	8,475182	2,9435	22,194	18,52066	18,5379	4,730903	17,57574	17,82908	12,85512	36,73332	2,02128	2,793103	0,9408959	2,793103	0,01234568	1,552834	0,333076	0,9820144	46,13203	394,8372	16,2109	0,85	126,2694	7,607122	106,	143,	-0,4115461	126,3098	119,1563	-0,1239502	7,603079	57,80681	0,007381199	3,410072	201,8299	55,93938	0,4728331	253,9363	220,3474	4,053322	5,200693	1,421769	1,475701	-0,464375	0,978238	140,93	5,774603	120,	154,	127,3682	8,018831	105,	145,	110,5034	9,589071	89,	133,	23,92522	2,541713	14,	34,	32,17833	6,725595	15,	46,	126,2694	7,607122	106,	143,	114,07	6,976672	101,	135,	127,6318	7,456049	110,	150,	144,4966	7,498884	122,	166,	54,09844	2,905079	45,3832	60,61737	2,274225	0,3597703	1,194914	3,198103	11,04316	1,162712	7,555022	11,18028	1	0,000058634	0,001030536
S01	3	9,256001	9,328883	3,5525	25,071	20,67759	20,49184	5,333284	22,3365	22,83263	15,444	43,6984	2,641707	2,542857	0,9294264	2,542857	0,01123596	1,523038	0,2895724	0,980262	68,40074	456,621	-46,44138	0,87	116,4625	10,44864	100,	154,	0,1576354	116,4991	108,2188	0,692552	10,44512	109,1005	0,005191915	4,254493	96,85918	104,2975	0,4353043	234,4881	412,9355	4,276582	5,550585	1,68874	1,583088	-0,4661967	0,982728	126,5849	8,176384	112,	157,	116,2765	11,13399	97,	157,	106,5502	12,5284	88,	148,	20,9703	5,268784	0,	47,	22,24823	7,533418	2,	40,	116,4625	10,44864	100,	154,	128,4151	10,13838	97,99999	143,	138,7235	13,5745	97,99999	158,	148,4498	13,8166	107,	167,	49,60138	4,966099	42,30573	64,49968	2,214893	0,7359357	-1,675591	4,4227	6,802426	0,701616	4,697578	7,341473	1	0,000058634	0,001309679
S01	4	8,424	8,536559	3,1465	22,8105	18,93394	18,97764	4,973313	19,42304	19,94028	13,85849	35,27959	2,596976	2,612903	0,9312993	2,612903	0,01234568	1,468557	0,2977576	0,9749538	56,75394	405,899	-30,00044	0,88	126,1853	8,247657	100,	161,	1,152187	126,2231	120,0313	0,01597448	8,247869	68,02735	0,007462643	5,744454	165,7143	60,6937	0,430579	253,7391	237,0304	4,017132	5,30768	2,657839	1,700858	-0,4195567	0,9696773	141,6102	8,725208	113,	177,	127,2972	8,690328	99,	166,	109,6352	8,339747	85,	140,	23,81553	2,851682	15,	34,	33,5217	5,678728	14,	48,	126,1853	8,247657	100,	161,	113,3898	11,79661	77,99999	142,	127,7028	12,90095	88,99999	156,	145,3648	10,1216	115,	170,	54,1222	4,758274	42,89894	68,39702	2,452685	0,7024552	-0,3453191	3,155186	11,58766	1,10674	10,00863	14,90788	1	0,000058634	0,001138851
S01	5	8,84	8,84798	3,451	24,0435	19,87465	19,97325	5,434404	23,19153	23,24431	14,55439	36,75856	1,977301	2,5	0,9171249	2,5	0,01176471	1,355175	0,2921419	0,9870896	69,75645	439,0271	0,978567	0,94	131,5812	10,53856	112,	160,	-0,6841228	131,6108	130,9688	0,3094478	10,53297	110,9435	0,002950388	10,213	112,414	112,5433	0,2679602	264,668	439,9604	4,369171	6,02526	3,116636	1,924698	-0,3702381	0,9670947	146,9698	9,628116	129,	170,	133,1703	11,78316	109,	167,	114,5838	11,83654	91,	149,	25,20842	4,573377	10,	53,	33,2334	8,55528	11,	52,	131,5812	10,53856	112,	160,	108,0302	7,67675	84,99999	126,	121,8297	11,27658	87,99999	146,	140,4162	11,47206	106,	164,	56,33745	3,980943	47,44296	68,28028	2,058662	0,9656966	-2,113874	4,955752	11,91624	0,7411944	9,69266	12,99067	1	0,000058634	0,001359812
S01	6	7,143659	7,144339	2,842	19,317	16,19253	16,25558	4,372066	15,01063	15,0423	9,677809	24,38104	1,776052	2,45318	0,9242246	2,428571	0,01455837	1,389813	0,2755828	0,9878867	50,64436	290,6128	-42,23966	0,89	112,	12,60003	66,	136,	2,880169	112,0353	106,9063	-1,416663	12,60401	158,861	0,00932405	1,932285	29,98258	150,264	0,5672381	225,8065	599,1235	4,265005	5,146839	0,8508866	1,265332	-0,5825837	0,9927033	127,8713	12,64312	75,	148,	112,6445	13,32156	64,	138,	95,4763	12,64999	58,	122,	22,53612	3,264548	7,	33,	37,92776	8,142591	14,	54,	112,	12,60003	66,	136,	127,1287	17,62377	107,	180,	142,3555	16,21482	117,	191,	159,5237	12,4921	133,	197,	48,44248	6,80453	28,02889	57,92107	3,032387	0,6982077	0,9377643	3,600631	11,71887	2,101533	5,414272	9,914211	1	0,000058634	0,0008801335
S01	7	8,528	8,586114	3,451	23,427	19,57549	19,51722	5,287722	21,95648	22,22038	13,88131	33,7165	2,679497	2,411765	0,918347	2,411765	0,01219512	1,388636	0,2786776	0,9812938	67,86731	420,5255	24,73395	0,89	109,3107	6,527137	94,	138,	0,8147612	109,343	110,8438	0,5676859	6,527867	42,61305	0,008543987	5,784502	227,6348	38,97506	0,4891833	219,8937	150,1156	3,844975	5,177338	3,143577	1,692865	-0,3758235	0,9533743	121,8656	6,125814	106,	148,	109,0581	7,223351	92,	141,	96,9867	6,930725	82,	125,	20,52624	3,438995	9,	32,	28,85444	5,01444	12,	41,	109,3107	6,527137	94,	138,	133,1344	8,711459	107,	149,	145,9419	10,64731	114,	163,	158,0133	9,337773	130,	173,	46,89603	3,972399	40,12695	58,81322	2,880976	0,8783045	-0,2460628	3,887398	8,568558	0,2990007	7,835724	9,46556	1	0,000058634	0,001287397
S01	8	8,560538	8,642066	3,3495	23,2215	19,38066	19,48745	5,285178	21,93537	21,86148	13,33517	35,06646	1,839353	2,494329	0,9189689	2,484848	0,01214877	1,362442	0,2387837	0,9786603	67,74134	417,364	29,43153	0,94	127,4965	7,486027	111,	147,	-0,4478739	127,533	127,0313	0,1650726	7,486122	56,04202	0,004282817	7,222059	221,4482	55,8742	0,3298052	256,7986	216,2747	4,056272	5,642756	2,424953	1,789154	-0,3353781	0,9471394	142,9923	6,223911	130,	159,	129,2788	8,100305	111,	151,	110,2015	8,895368	91,	136,	25,23736	3,002079	16,	40,	34,83287	6,272267	18,	49,	127,4965	7,486027	111,	147,	112,0077	5,335907	95,99999	125,	125,7212	7,240405	104,	144,	144,7985	8,59949	119,	164,	54,80684	2,645967	48,09586	62,74474	1,97382	0,7453532	0,2900253	4,209879	12,23815	1,096391	8,94898	13,90838	1	0,000058634	0,001286159
S01	9	7,072	7,182968	2,9435	19,5225	16,27323	16,30681	4,470873	15,69677	15,70733	9,313104	22,94369	1,839436	2,344828	0,9078206	2,344828	0,01470588	1,342342	0,2901396	0,9727176	50,97163	284,0595	-14,22067	0,89	122,577	13,03568	102,	162,	-0,1974287	122,6065	113,0313	0,793766	13,04093	170,0657	0,005936961	4,650794	64,06202	164,9432	0,431243	247,0817	655,1228	4,413183	5,552836	1,925674	1,61533	-0,5261789	0,9904701	138,1711	11,89111	120,	170,	123,9756	13,6174	102,	168,	105,576	14,09449	82,	149,	24,33688	3,10979	14,	39,	35,89054	7,026423	12,	51,	122,577	13,03568	102,	162,	116,8289	10,60963	84,99999	135,	131,0244	14,67482	86,99999	153,	149,424	14,47467	106,	173,	52,79468	5,251392	44,38315	68,54886	2,314876	0,5325022	-2,654475	3,912382	12,03327	0,6530431	10,07414	13,97519	1	0,000058634	0,0009203646
S01	10	8,528	8,708251	3,5525	23,6325	19,485	19,54366	5,24048	21,56591	22,05149	13,22482	34,86011	2,840668	2,342857	0,913765	2,342857	0,01219512	1,400744	0,2828266	0,9675306	68,44691	405,6127	-20,92507	0,87	129,8216	5,724057	108,	141,	0,9750248	129,8544	131,8438	-0,9546811	5,727889	32,80871	0,01397929	2,276154	372,5312	31,3913	0,5654311	261,7531	123,289	3,692931	4,626971	1,118047	1,282016	-0,4711526	0,9707019	146,6657	4,987652	126,	155,	131,7888	6,220311	107,	142,	111,035	6,83646	89,	129,	25,13329	2,111689	15,	33,	37,07502	5,458381	20,	51,	129,8216	5,724057	108,	141,	108,3343	6,888567	99,99999	129,	123,2112	8,262924	113,	148,	143,965	7,344986	126,	166,	55,85269	3,10371	46,54156	59,79787	2,168237	0,7977244	2,588695	4,56141	13,26973	1,532596	8,67194	12,88074	1	0,000058634	0,001264496
