Réf. Ech	Index	Longueur (mm)	Longueur intérieure (mm)	Largeur (mm)	Périmètre (mm)	Périmètre de Crofton (mm)	Périmètre convexe (mm)	Dimètre Eq. (mm)	Surface (mm2)	Surface convexe (mm2)	Surface DiffCAP (mm2)	Surface DiffCEN (mm2)	Surface DiffEAP (mm2)	Finesse	Excentricité	F. Feret	Compacité	Circularité	Rugosité	Index de courbure	Moment inertie 1	Moment inertie 2	Moment inertie 3	Symétrie	Moyenne ndg	Ecart type ndg	Minimum ndg	Maximum ndg	Histo. Kurtose	Histo. Moyenne	Histo. Pic	Histo. Assymétrie	Histo. Ecart type	Histo. Variance	Cooc. Uniformité	Cooc. Contraste	Cooc. Corrélation	Cooc. Variance globale	Cooc. Homogénéïté	Cooc. Somme des moyennes	Cooc. Somme des variances	Cooc. Somme des entropies	Cooc. Entropie globale	Cooc. Ecart variance	Cooc. Ecart entropie	Cooc. Corrélation IC1	Cooc. Corrélation IC2	RVB R Moy	RVB R Ect	RVB R Min	RVB R Max	RVB V Moy	RVB V Ect	RVB V Min	RVB V Max	RVB B Moy	RVB B Ect	RVB B Min	RVB B Max	TSI T Moy	TSI T Ect	TSI T Min	TSI T Max	TSI S Moy	TSI S Ect	TSI S Min	TSI S Max	TSI I Moy	TSI I Ect	TSI I Min	TSI I Max	CMJ C Moy	CMJ C Ect	CMJ C Min	CMJ C Max	CMJ M Moy	CMJ M Ect	CMJ M Min	CMJ M Max	CMJ J Moy	CMJ J Ect	CMJ J Min	CMJ J Max	Lab L Moy	Lab L Ect	Lab L Min	Lab L Max	Lab a Moy	Lab a Ect	Lab a Min	Lab a Max	Lab b Moy	Lab b Ect	Lab b Min	Lab b Max	Classe	Masse surfacique (gr/mm2)	Poids estimé (gr)
S01	1	7,384	7,366225	2,842	19,9335	16,66288	16,773	4,552805	16,27735	16,22457	10,45429	25,39765	1,962239	2,535714	0,9179216	2,535714	0,01408451	1,357196	0,2874728	0,9903648	49,07753	311,1976	-4,485816	0,87	129,3799	10,98231	106,	151,	-0,8107953	129,3742	125,168	0,006524139	10,93629	119,6024	0,002931278	10,23974	95,44818	118,9104	0,2785999	261,8272	465,4021	4,372511	5,989007	3,27379	1,936205	-0,3924477	0,9727745	143,0588	11,98238	118,	166,	131,2665	12,26715	105,	156,	113,7984	9,999323	91,	136,	25,72239	4,308508	12,	42,	30,64438	7,404248	7,	46,	129,3799	10,98231	106,	151,	111,9412	8,352923	88,99999	137,	123,7335	8,755483	98,99999	150,	141,2016	7,599452	119,	164,	55,4407	3,402079	45,23446	64,69299	1,441752	0,4115961	0,2319125	2,67654	11,05658	0,4362631	9,747794	11,79121	1	0,0000794881	0,001293856
S01	2	7,83603	8,010008	3,7555	22,8105	18,70569	18,76261	5,35341	22,50539	22,63206	10,53036	25,25321	2,783113	2,03639	0,8719043	2,027027	0,01327203	1,237049	0,2682987	0,9665216	85,23627	349,6176	-17,33967	0,89	130,6696	10,52187	102,	160,	0,3159903	130,6389	128,8633	0,1310078	10,49401	110,1243	0,00500174	3,891459	93,89836	111,9725	0,4370675	263,8355	443,9989	4,381892	5,656543	1,463709	1,540779	-0,476011	0,9852923	144,8923	11,30744	111,	174,	132,9632	11,68327	99,	164,	114,1151	9,307441	90,	142,	26,35251	3,602787	0,	36,	32,23679	5,353097	6,	47,	130,6696	10,52187	102,	160,	110,1077	11,29743	80,99999	144,	122,0368	11,32106	90,99999	156,	140,8849	9,294986	113,	165,	56,08026	4,418246	42,82552	67,6524	1,267634	0,6267443	-0,1065059	3,147867	11,79674	1,648446	6,851403	12,72285	1	0,0000794881	0,001788911
S01	3	7,904	7,937351	3,1465	21,5775	17,93618	18,01509	4,877795	18,68412	18,71579	11,87221	29,73461	2,040686	2,451613	0,9187396	2,451613	0,01315789	1,369976	0,3063439	0,9838294	59,63698	355,579	-32,97651	0,91	118,9058	8,261634	97,	144,	-0,01701742	118,9456	115,0898	0,1257921	8,214778	67,48258	0,009692266	3,737511	146,7952	64,52304	0,4788326	239,1399	254,3546	4,049111	5,211111	1,670289	1,52235	-0,4649227	0,9784823	132,8279	6,073426	112,	155,	119,8296	8,815614	95,	147,	104,0745	10,67556	82,	135,	23,7774	3,258303	15,	39,	32,28254	8,502551	13,	49,	118,9058	8,261634	97,	144,	122,1721	7,390701	99,99999	143,	135,1704	9,056801	108,	160,	150,9255	10,30851	120,	173,	51,11215	3,394192	41,59247	61,29472	2,275717	0,7893899	0,805894	4,643887	10,47662	1,025412	7,400384	9,983551	1	0,0000794881	0,001485166
S01	4	7,488	7,503205	2,842	20,3445	17,1096	17,15292	4,615848	16,73126	16,82627	10,89241	26,40669	2,176606	2,571429	0,920963	2,571429	0,01388889	1,392121	0,3159398	0,9859786	49,99583	327,0829	8,992191	0,89	124,6713	9,507528	106,	143,	-1,057407	124,672	125,8398	0,0109788	9,440465	89,12239	0,005098493	5,144805	123,4441	91,74335	0,3800629	251,98	361,8285	4,188564	5,477007	1,76893	1,643811	-0,4484344	0,978686	140,1437	10,57119	118,	159,	126,3327	10,53932	106,	147,	107,5148	8,004206	90,	126,	24,70177	3,016795	16,	35,	34,9813	4,762936	13,	45,	124,6713	9,507528	106,	143,	114,8563	7,381233	95,99999	137,	128,6673	6,889112	108,	149,	147,4852	6,161748	129,	165,	53,67219	2,726094	45,49391	61,43334	2,074942	0,3956904	0,8878711	1,925235	12,16374	0,4849888	10,70877	12,7297	1	0,0000794881	0,001329937
S01	5	7,696	7,690936	3,1465	21,1665	17,77478	17,81223	4,891554	18,78968	18,78968	11,56762	26,97225	2,007237	2,387097	0,9126759	2,387097	0,01351351	1,337873	0,2602939	0,9886312	59,81517	348,0089	-20,47857	0,89	130,7445	9,360712	106,	153,	-0,4052786	130,718	133,9023	-0,2575152	9,310999	86,69471	0,003348207	13,48885	128,642	87,97439	0,2739992	263,5067	338,4088	4,238544	5,982246	4,786086	2,090591	-0,3333551	0,9532329	146,3508	8,571003	124,	166,	131,9798	10,65959	104,	157,	113,8946	10,2609	88,	139,	24,21501	4,252391	9,	45,	33,08685	7,31789	13,	58,	130,7445	9,360712	106,	153,	108,6492	7,450254	88,99999	131,	123,0202	9,326587	97,99999	151,	141,1054	8,631536	116,	167,	55,94005	3,485492	45,48357	65,03	2,375278	0,9848148	0,1662124	5,329722	11,74632	0,3847011	10,59221	11,97782	1	0,0000794881	0,001493557
S01	6	7,488	7,555345	2,7405	20,3445	17,1096	17,16047	4,582235	16,48847	16,60459	11,25728	27,07566	2,023179	2,666667	0,9269234	2,666667	0,01388889	1,412619	0,2907737	0,9791744	48,29535	334,0734	-17,75415	0,87	123,8925	9,464609	98,	142,	-0,187255	123,8982	117,1055	-0,4209424	9,402673	88,41026	0,004717807	5,677039	106,5264	90,98338	0,3378895	250,4946	358,2563	4,226324	5,567151	1,698469	1,646044	-0,4346938	0,9770319	139,3558	9,497575	115,	157,	125,6613	10,69364	96,	145,	106,6864	9,548388	82,	133,	25,06131	3,64634	16,	40,	35,53769	7,509141	13,	54,	123,8925	9,464609	98,	142,	115,6442	8,118587	97,99999	140,	129,3387	9,887105	110,	159,	148,3136	8,771192	122,	173,	53,39514	3,736824	42,18467	60,88066	2,007895	1,107945	2,351527	5,331729	12,24502	1,426255	7,966256	10,85627	1	0,0000794881	0,001310638
S01	7	7,73712	7,863674	3,7555	22,3995	18,60136	18,61739	5,306754	22,11482	22,17816	10,86732	24,37388	2,35136	2,010686	0,8789811	2,	0,01344169	1,244892	0,2814723	0,9720808	81,31551	352,7654	-15,61868	0,85	135,2785	10,46063	111,	156,	-0,6233283	135,2468	131,8867	-0,1778232	10,45365	109,2788	0,005949187	2,639943	112,7013	110,2914	0,5017833	272,7716	438,5255	4,337547	5,423634	1,05274	1,378687	-0,5217473	0,9890694	151,8382	11,55134	125,	175,	138,0082	11,4917	109,	161,	115,9659	8,844078	93,	132,	26,43208	2,918174	17,	36,	36,33038	4,517241	18,	48,	135,2785	10,46063	111,	156,	103,1618	8,946071	79,99999	130,	116,9918	9,669395	93,99999	146,	139,0341	7,655283	123,	162,	58,13116	3,680664	47,08916	66,72544	1,504755	0,6902745	0,3985291	3,575579	13,69961	1,089406	11,25352	16,96783	1	0,0000794881	0,001757866
S01	8	7,488	7,567702	2,9435	20,3445	17,16666	17,22329	4,667974	17,11128	17,09016	11,10009	26,26748	1,711397	2,482759	0,9209505	2,482759	0,01388889	1,370299	0,2943789	0,9775755	50,85514	331,753	10,8093	0,9	113,7464	4,580782	102,	139,	8,149239	113,8163	114,082	1,832855	4,575889	20,93876	0,03586414	1,387652	519,4254	20,06718	0,6477386	229,3026	78,88109	3,217736	3,956969	0,7270843	1,132535	-0,454071	0,9498245	132,0067	4,285522	118,	153,	114,3476	5,013021	102,	143,	94,83665	5,089163	85,	122,	22,4283	2,018385	16,	30,	42,48718	4,24612	21,	52,	113,7464	4,580782	102,	139,	122,9933	6,997785	102,	137,	140,6524	9,550809	112,	153,	160,1633	9,054448	133,	170,	49,30454	3,474461	44,24752	59,72792	3,673804	1,18641	0,1145749	3,502038	13,35442	0,4638856	11,96277	12,52126	1	0,0000794881	0,001360144
S01	9	8,112	8,155475	3,451	22,605	18,96737	19,05639	5,354665	22,51595	22,41039	12,8262	28,44236	1,816392	2,294118	0,9028103	2,294118	0,01282051	1,271306	0,2423254	0,9827141	75,22722	393,3008	25,9526	0,94	122,6302	9,440402	100,	148,	-0,5961135	122,6603	112,0664	0,3268138	9,379504	87,97509	0,003447467	11,84664	112,0526	89,99417	0,3113265	246,8298	348,13	4,251948	5,991065	4,566467	2,051655	-0,3332539	0,953359	138,251	7,125144	121,	158,	123,6081	10,33154	98,	152,	106,0167	11,52335	81,	137,	23,65621	3,599252	13,	40,	35,03872	8,156912	14,	53,	122,6302	9,440402	100,	148,	116,749	6,583	96,99999	134,	131,3918	9,463951	103,	157,	148,9833	10,32778	118,	174,	52,71112	3,414279	43,35159	62,95395	2,626806	1,316128	-0,4768577	6,57519	11,66169	0,9964981	8,672194	13,17294	1	0,0000794881	0,001789751
S01	10	7,488	7,545255	3,1465	20,961	17,46583	17,50355	4,848773	18,46244	18,72635	11,18988	24,58095	2,561429	2,322581	0,9018112	2,322581	0,01388889	1,314664	0,2848211	0,9804838	61,46827	328,1408	6,577259	0,88	114,84	8,730503	102,	141,	0,9095915	114,8832	110,0508	1,257091	8,703643	75,7534	0,01178878	8,454792	136,5368	76,73038	0,4847523	231,4023	298,4665	3,937063	5,170425	4,914542	1,799582	-0,4212293	0,9678041	133,4346	7,466075	120,	156,	115,1429	9,40818	100,	146,	95,95808	9,930238	85,	128,	21,8905	2,969472	12,	37,	42,32849	6,741199	18,	58,	114,84	8,730503	102,	141,	121,5654	7,521818	98,99999	135,	139,8571	10,28572	109,	155,	159,0419	10,68065	127,	170,	49,68938	3,75149	43,89153	60,94386	3,97759	1,131238	0,5838777	5,543769	13,25159	0,7924325	10,87429	11,49967	1	0,0000794881	0,001467545
