Réf. Ech	Index	Longueur (mm)	Longueur intérieure (mm)	Largeur (mm)	Périmètre (mm)	Périmètre de Crofton (mm)	Périmètre convexe (mm)	Dimètre Eq. (mm)	Surface (mm2)	Surface convexe (mm2)	Surface DiffCAP (mm2)	Surface DiffCEN (mm2)	Surface DiffEAP (mm2)	Finesse	Excentricité	F. Feret	Compacité	Circularité	Rugosité	Index de courbure	Moment inertie 1	Moment inertie 2	Moment inertie 3	Symétrie	Moyenne ndg	Ecart type ndg	Minimum ndg	Maximum ndg	Histo. Kurtose	Histo. Moyenne	Histo. Pic	Histo. Assymétrie	Histo. Ecart type	Histo. Variance	Cooc. Uniformité	Cooc. Contraste	Cooc. Corrélation	Cooc. Variance globale	Cooc. Homogénéïté	Cooc. Somme des moyennes	Cooc. Somme des variances	Cooc. Somme des entropies	Cooc. Entropie globale	Cooc. Ecart variance	Cooc. Ecart entropie	Cooc. Corrélation IC1	Cooc. Corrélation IC2	RVB R Moy	RVB R Ect	RVB R Min	RVB R Max	RVB V Moy	RVB V Ect	RVB V Min	RVB V Max	RVB B Moy	RVB B Ect	RVB B Min	RVB B Max	TSI T Moy	TSI T Ect	TSI T Min	TSI T Max	TSI S Moy	TSI S Ect	TSI S Min	TSI S Max	TSI I Moy	TSI I Ect	TSI I Min	TSI I Max	CMJ C Moy	CMJ C Ect	CMJ C Min	CMJ C Max	CMJ M Moy	CMJ M Ect	CMJ M Min	CMJ M Max	CMJ J Moy	CMJ J Ect	CMJ J Min	CMJ J Max	Lab L Moy	Lab L Ect	Lab L Min	Lab L Max	Lab a Moy	Lab a Ect	Lab a Min	Lab a Max	Lab b Moy	Lab b Ect	Lab b Min	Lab b Max	
S01	1	7,696	7,765602	3,9585	22,8105	18,70569	18,6743	5,43564	23,20209	23,38154	10,34595	22,36259	1,967762	1,897436	0,8576318	1,897436	0,01351351	1,199904	0,2345106	0,9791256	90,43336	341,9231	1,070246	0,9	129,9435	7,479646	115,	151,	-0,7246236	129,9496	131,0488	0,2056444	7,47087	55,8139	0,009513834	1,983233	241,4543	54,99589	0,5840696	261,9335	218,0002	4,011704	4,99842	0,9453214	1,290449	-0,505271	0,9828163	143,219	6,6311	127,	161,	131,9319	7,884457	115,	156,	114,6943	8,88455	96,	141,	26,22286	3,116006	16,	40,	30,13616	6,5074	11,	48,	129,9435	7,479646	115,	151,	111,781	5,927	93,99999	128,	123,0681	8,022697	98,99999	140,	140,3057	8,768573	114,	159,	55,65878	2,908622	49,0295	64,38464	1,273065	0,1379135	-0,8593243	1,382773	10,84993	0,7836571	8,498956	12,21574	
S01	2	7,507164	7,585124	3,451	21,372	17,57016	17,55089	4,973313	19,42304	19,34915	9,71037	24,20096	1,856975	2,123067	0,8881273	2,117647	0,01385343	1,26462	0,2424249	0,9778262	72,14854	314,8923	-33,92234	0,9	123,7757	9,386667	106,	152,	-0,1351192	123,771	115,8613	0,6845632	9,392915	88,22684	0,008869225	6,036411	126,2783	89,66423	0,4411696	249,2303	352,6209	4,107619	5,446493	2,871566	1,745297	-0,4185783	0,9716198	138,4695	7,227271	125,	161,	125,4855	10,00403	107,	156,	107,3883	11,67832	86,	141,	25,40675	3,507938	17,	40,	34,2701	8,381351	13,	53,	123,7757	9,386667	106,	152,	116,5305	7,510185	93,99999	130,	129,5145	10,17149	98,99999	148,	147,6117	11,20392	114,	169,	53,28018	3,701488	46,3748	64,38464	1,857466	0,6124814	-0,8593243	3,69491	11,66558	1,055541	8,498956	14,41263	
S01	3	6,88157	6,914683	3,045	19,317	15,96428	16,01822	4,502333	15,91845	15,77066	8,573215	20,91689	1,5013	2,205631	0,8958269	2,2	0,01511283	1,273866	0,2763653	0,9832495	54,90787	269,1991	17,71895	0,93	123,0909	6,704113	106,	147,	2,209309	123,0923	120,9238	0,7718498	6,704553	44,95103	0,02352311	1,24066	259,5211	43,46014	0,6809093	248,0582	172,5999	3,755918	4,35321	0,700192	1,103036	-0,602717	0,9882367	140,5227	5,312307	121,	158,	125,2262	6,79551	107,	151,	103,5186	8,59659	87,	136,	25,32025	2,210687	18,	38,	40,82645	6,66842	17,	55,	123,0909	6,704113	106,	147,	114,4773	6,507568	96,99999	134,	129,7738	8,59126	104,	148,	151,4814	10,82714	119,	168,	53,31449	3,114904	45,99972	62,6592	2,249843	0,7188487	-0,0932973	2,137041	13,98136	1,721925	8,815584	13,24103	
S01	4	7,592	7,69557	3,1465	20,961	17,63702	17,65407	4,822364	18,26188	18,42022	11,61606	26,62445	1,869872	2,354839	0,9192246	2,354839	0,01369863	1,355285	0,2659573	0,9746842	55,12116	349,3853	-15,63927	0,91	119,7635	5,011754	110,	139,	0,224524	119,7597	120,9238	0,6872455	5,018464	25,18498	0,01336531	3,345941	529,7823	22,8796	0,5306559	240,9253	88,17247	3,573506	4,709027	1,689829	1,474188	-0,3800219	0,9435175	138,1217	4,655126	129,	154,	119,893	5,447291	110,	141,	101,2783	6,361907	90,	122,	21,4113	2,260903	12,	28,	39,51652	6,698298	13,	51,	119,7635	5,011754	110,	139,	116,8783	5,292758	101,	126,	135,1069	7,035652	114,	145,	153,7217	6,907247	133,	165,	51,57154	2,567446	47,69716	59,27388	3,979762	0,7842944	1,626879	4,223946	12,82614	0,3687038	11,8974	13,93225	
S01	5	7,237582	7,168784	3,523272	20,55	16,90498	16,96472	4,863996	18,57856	18,45189	9,350911	21,3168	1,526292	2,004841	0,8812131	2,004841	0,01436944	1,223893	0,2423571	0,9974623	76,64432	286,2057	47,75745	0,94	119,1386	10,02962	102,	151,	-0,3752976	119,1276	111,1152	0,7197589	10,0339	100,6791	0,006624621	4,821905	107,6704	97,5113	0,434862	239,5895	385,2232	4,19466	5,4978	2,004411	1,635436	-0,4437639	0,9780176	134,9518	8,184643	120,	166,	120,2688	10,71347	103,	156,	102,1936	11,9155	81,	135,	23,86729	3,515949	13,	38,	36,80304	8,456397	12,	54,	119,1386	10,02962	102,	151,	120,0482	10,3494	88,99999	135,	134,7312	11,9104	98,99999	152,	152,8064	10,93548	120,	174,	51,39079	4,426527	44,64266	64,67037	2,595665	0,8408334	0,07316478	3,17697	11,99486	0,9770276	12,31754	14,92594	
S01	6	7,606074	7,810216	3,9585	22,605	18,62499	18,52859	5,306754	22,11482	22,42094	10,0574	22,96051	2,165534	1,875265	0,8707294	1,871795	0,01367328	1,248058	0,3023489	0,9621571	82,53802	341,2535	1,62151	0,9	138,3603	8,182467	113,	157,	0,1430801	138,3526	138,959	-0,5554513	8,18178	66,94151	0,009696188	3,174444	200,1461	64,11079	0,5304887	278,9247	253,2686	4,065569	5,153555	1,614186	1,421522	-0,4802642	0,9805639	153,4295	6,252921	127,	170,	140,711	8,660353	112,	162,	120,9425	10,60483	97,	145,	26,44041	3,003857	14,	40,	32,43699	7,860661	14,	51,	138,3603	8,182467	113,	157,	101,5705	8,809817	84,99999	128,	114,2891	9,570315	92,99999	143,	134,0575	8,019183	110,	158,	59,12016	3,635408	48,21393	66,84797	1,396083	0,6297997	-0,06148973	3,285482	12,27478	0,7998934	9,875099	10,48703	
S01	7	7,592	7,575582	3,045	20,961	17,23757	17,24334	4,762055	17,80797	17,80797	10,48078	26,24213	1,69297	2,433333	0,9069908	2,433333	0,01369863	1,327589	0,3178433	0,990122	56,70747	319,3593	3,761507	0,93	128,2303	8,258647	110,	158,	-0,2646953	128,2292	134,8457	0,1245164	8,252834	68,10928	0,004238928	8,805742	184,4235	65,94352	0,3311979	257,5943	254,9684	4,101915	5,714748	3,26411	1,901123	-0,3471696	0,9535968	144,8446	6,653029	128,	177,	129,4896	9,089569	110,	162,	110,365	10,38804	87,	136,	23,95303	3,604121	6,	36,	35,88979	8,603925	12,	58,	128,2303	8,258647	110,	158,	110,1554	10,71846	77,99999	127,	125,5104	10,8368	92,99999	145,	144,635	8,545016	119,	168,	55,0406	4,070139	47,53259	67,25102	2,630346	0,4681996	1,225747	3,365777	12,49639	1,006448	15,45679	15,51573	
S01	8	7,384	7,363774	2,9435	20,139	16,74358	16,67015	4,524669	16,07679	16,06623	9,865228	25,65795	1,71798	2,448276	0,9147554	2,448276	0,01408451	1,38747	0,2703391	0,9906945	49,17427	301,0116	-3,029696	0,93	122,0385	8,419039	98,	151,	0,3700888	122,0448	121,873	-0,0005040782	8,422318	70,93545	0,004024692	11,44	140,1949	68,95554	0,3191039	245,1889	264,3821	4,14358	5,837854	4,5756	2,01825	-0,3339332	0,9506257	138,2854	7,47919	116,	164,	122,8688	9,533207	92,	155,	104,9375	9,456823	81,	134,	23,21875	4,021306	6,	40,	35,975	7,350982	12,	54,	122,0385	8,419039	98,	151,	116,7146	8,57153	90,99999	139,	132,1313	10,71042	99,99999	163,	150,0625	9,687497	121,	174,	52,48636	3,906741	41,15467	64,20658	2,896501	1,705599	-0,3116228	8,013298	11,97481	0,6437457	10,04357	12,19868	
S01	9	6,552	6,596842	2,436	17,4675	14,61029	14,64925	3,871456	11,76994	11,79105	7,997996	21,43146	1,516296	2,625	0,9290496	2,625	0,01587302	1,443009	0,3086798	0,9812649	33,98621	239,682	-14,6589	0,91	131,6502	10,78738	114,	158,	-0,8353146	131,66	119,0254	0,3678119	10,7894	116,4111	0,004546016	7,733102	114,0721	114,9013	0,3202704	266,1664	451,8719	4,278004	5,636523	2,483683	1,816097	-0,4465561	0,9802337	146,8871	9,552846	132,	174,	132,911	11,5274	114,	163,	115,186	11,71677	95,	142,	24,14308	3,305615	16,	42,	32,23053	5,843419	17,	48,	131,6502	10,78738	114,	158,	108,1129	9,037628	80,99999	123,	122,089	10,02968	91,99999	141,	139,814	8,937996	113,	160,	56,27294	3,704507	49,21152	67,38646	2,266808	0,6098297	0,4373188	3,897248	11,4792	0,5501394	12,34855	13,12961	
S01	10	8,112	8,321245	3,5525	23,016	19,07171	18,97266	5,262238	21,74536	22,06204	12,00148	28,63317	2,200926	2,228571	0,8988909	2,228571	0,01282051	1,330879	0,3013139	0,9631371	72,48119	377,0378	-4,84212	0,92	127,5736	6,48178	112,	147,	-0,5480433	127,5782	123,1387	0,1781199	6,479711	41,98665	0,01024719	2,194815	301,5547	41,73246	0,5461391	257,2156	164,735	3,896512	4,933121	0,9520027	1,310627	-0,4699372	0,9755501	144,1128	5,261528	127,	160,	128,9521	6,962119	111,	149,	109,6082	8,112749	94,	131,	24,12121	2,620612	14,	32,	36,10994	6,458568	18,	52,	127,5736	6,48178	112,	147,	110,8872	5,704254	94,99999	128,	126,0479	6,682645	106,	144,	145,3918	7,130613	124,	161,	54,8083	2,455437	47,86583	62,17461	2,522071	0,5196196	0,9632117	3,398493	12,59754	0,5429923	10,96856	11,77394	
