Réf. Ech	Index	Longueur (mm)	Longueur intérieure (mm)	Largeur (mm)	Périmètre (mm)	Périmètre de Crofton (mm)	Périmètre convexe (mm)	Dimètre Eq. (mm)	Surface (mm2)	Surface convexe (mm2)	Surface DiffCAP (mm2)	Surface DiffCEN (mm2)	Surface DiffEAP (mm2)	Finesse	Excentricité	F. Feret	Compacité	Circularité	Rugosité	Index de courbure	Moment inertie 1	Moment inertie 2	Moment inertie 3	Symétrie	Moyenne ndg	Ecart type ndg	Minimum ndg	Maximum ndg	Histo. Kurtose	Histo. Moyenne	Histo. Pic	Histo. Assymétrie	Histo. Ecart type	Histo. Variance	Cooc. Uniformité	Cooc. Contraste	Cooc. Corrélation	Cooc. Variance globale	Cooc. Homogénéïté	Cooc. Somme des moyennes	Cooc. Somme des variances	Cooc. Somme des entropies	Cooc. Entropie globale	Cooc. Ecart variance	Cooc. Ecart entropie	Cooc. Corrélation IC1	Cooc. Corrélation IC2	RVB R Moy	RVB R Ect	RVB R Min	RVB R Max	RVB V Moy	RVB V Ect	RVB V Min	RVB V Max	RVB B Moy	RVB B Ect	RVB B Min	RVB B Max	TSI T Moy	TSI T Ect	TSI T Min	TSI T Max	TSI S Moy	TSI S Ect	TSI S Min	TSI S Max	TSI I Moy	TSI I Ect	TSI I Min	TSI I Max	CMJ C Moy	CMJ C Ect	CMJ C Min	CMJ C Max	CMJ M Moy	CMJ M Ect	CMJ M Min	CMJ M Max	CMJ J Moy	CMJ J Ect	CMJ J Min	CMJ J Max	Lab L Moy	Lab L Ect	Lab L Min	Lab L Max	Lab a Moy	Lab a Ect	Lab a Min	Lab a Max	Lab b Moy	Lab b Ect	Lab b Min	Lab b Max	
S01	1	6,76	6,904413	2,842	18,7005	15,77924	15,78518	4,352035	14,8734	14,90507	8,757537	20,49979	1,626025	2,321429	0,9086018	2,321429	0,01538462	1,33195	0,2919395	0,9673161	46,96926	269,2531	-0,05411033	0,93	117,9605	6,237553	108,	136,	-0,1361648	117,9632	114,1543	0,7742067	6,226485	38,76912	0,0116711	3,293478	319,0315	36,67048	0,500105	237,564	143,3884	3,724216	4,818678	1,493085	1,448857	-0,4338351	0,9647383	133,7246	4,939072	126,	151,	119,1343	6,684752	109,	139,	100,9955	7,948631	86,	123,	23,85892	2,821503	14,	36,	36,93002	7,036633	17,	56,	117,9605	6,237553	108,	136,	121,2754	5,758466	104,	129,	135,8657	6,6219	116,	146,	154,0045	7,334844	132,	169,	50,93301	2,517274	47,03319	58,48483	2,557363	0,2786263	1,721484	2,951704	12,0378	1,097516	10,1781	15,33034	
S01	2	8,008	8,331059	3,7555	23,016	19,18583	19,23713	5,39219	22,83263	23,09653	12,07373	26,72787	2,275284	2,081081	0,8895198	2,081081	0,01298701	1,282719	0,2601591	0,9496691	79,40353	379,6606	-6,056975	0,89	115,0507	9,173164	80,	138,	0,8600609	115,0348	117,8926	-0,5552728	9,170544	84,09886	0,006133192	3,569752	79,15643	81,86387	0,4740588	231,962	323,886	4,217421	5,440162	1,520188	1,506219	-0,4685674	0,9819226	129,0468	8,311707	92,	147,	115,5593	9,802029	78,	140,	100,5264	9,976895	68,	130,	22,54677	3,269834	8,	33,	32,47826	6,273248	15,	54,	115,0507	9,173164	80,	138,	125,9532	12,34893	108,	163,	139,4407	12,51976	115,	177,	154,4737	10,84211	125,	187,	49,48462	5,069627	34,27574	58,57504	2,624517	0,6136885	0,7834511	4,060758	10,21926	1,319229	6,261576	8,082073	
S01	3	8,008	8,083659	3,3495	22,194	18,46359	18,55122	5,148614	20,81643	20,79532	11,85342	29,16714	1,680177	2,333333	0,9085951	2,333333	0,01298701	1,303023	0,2183162	0,9787338	67,33083	374,258	23,15291	0,93	114,2049	8,83834	102,	142,	-0,6973518	114,2118	105,998	0,627144	8,845613	78,24488	0,01126592	2,604069	133,8278	78,31724	0,5317053	230,2535	310,665	3,977039	4,998414	1,167072	1,388953	-0,4903333	0,98036	129,8151	7,801712	119,	154,	115,0297	9,155138	102,	146,	97,78693	10,33924	83,	127,	23,15813	2,685067	14,	37,	37,08092	7,875803	15,	52,	114,2049	8,83834	102,	142,	125,1849	8,061623	101,	136,	139,9703	10,32344	109,	153,	157,2131	9,737694	128,	172,	49,34692	3,799826	44,30343	60,7464	2,814364	0,8183048	-0,3594498	3,628697	11,6484	0,5346441	11,13618	13,25233	
S01	4	7,176	7,317291	3,248	20,3445	16,99547	16,96747	4,802812	18,1141	18,10354	9,287497	21,88366	1,710454	2,15625	0,8869137	2,15625	0,01449275	1,268749	0,2610622	0,9689037	64,42896	295,6776	15,99524	0,93	124,2544	5,825344	112,	139,	-0,8372664	124,249	116,873	0,192888	5,870533	34,46315	0,006314898	5,873045	376,7881	33,3727	0,3810304	250,5814	127,6178	3,77843	5,268729	2,140719	1,714043	-0,3085235	0,9239532	139,2805	5,132157	128,	152,	125,6934	6,650401	112,	143,	107,7744	6,776445	92,	127,	24,56272	3,316428	14,	42,	33,93728	5,741186	17,	51,	124,2544	5,825344	112,	139,	115,7195	4,239838	103,	127,	129,3066	5,768878	112,	143,	147,2256	6,408536	128,	163,	53,42175	2,111205	48,19728	59,75536	2,129363	0,5332345	0,5296596	2,930677	11,65122	0,6466246	9,711345	13,42867	
S01	5	8,216001	8,696608	3,5525	23,52975	19,65619	19,4158	5,225067	21,43924	22,29427	12,77755	30,70349	3,161992	2,257143	0,9060627	2,257143	0,01265823	1,433887	0,3051684	0,9333811	70,48386	389,3628	14,42945	0,86	114,4754	7,317307	85,	146,	1,454903	114,4666	114,1543	0,03293926	7,306386	53,38327	0,007317839	5,221036	143,9487	50,52395	0,4632292	230,6616	196,8747	3,982904	5,283215	2,659085	1,607701	-0,4120738	0,9672402	128,0876	7,170902	93,	154,	114,5376	7,71171	84,	148,	100,8126	8,035018	79,	137,	21,50217	3,206754	8,	38,	30,6136	6,23744	12,	52,	114,4754	7,317307	85,	146,	126,9124	11,69585	101,	162,	140,4624	11,15413	107,	171,	154,1874	12,06247	118,	176,	49,1157	4,229301	36,42779	61,52976	2,870439	0,8855755	0,213712	2,720668	9,518352	1,75569	4,251281	6,593205	
S01	6	7,176	7,185359	2,7405	19,5225	16,27323	16,23546	4,339663	14,78896	14,97896	10,03036	24,59181	2,041745	2,555556	0,9259229	2,555556	0,01449275	1,424741	0,3170949	0,986694	43,16527	298,7489	11,03856	0,88	120,2218	5,927467	111,	142,	0,4651168	120,1807	114,834	1,013064	5,943829	35,3291	0,01399233	4,112359	390,3348	31,64102	0,4882868	241,8876	122,4518	3,60574	4,779208	1,97149	1,571193	-0,3805818	0,9456292	136,7317	5,340013	126,	156,	120,6655	6,493966	110,	147,	103,2938	6,677815	93,	125,	22,20557	2,539958	15,	32,	36,0662	4,998883	19,	48,	120,2218	5,927467	111,	142,	118,2683	6,422765	98,99999	129,	134,3345	8,778171	108,	145,	151,7062	7,235392	130,	162,	51,695	3,150683	47,46629	61,14705	3,270077	0,9400195	-0,4500182	3,409359	11,80354	0,3499104	11,79408	12,85327	
S01	7	7,592	7,633805	3,5525	21,783	17,95981	17,90762	5,100085	20,42586	20,44697	10,14871	24,4684	1,727889	2,085714	0,8847944	2,085714	0,01369863	1,256462	0,251177	0,9825703	73,65453	329,3764	21,24723	0,92	117,1668	6,040596	99,	133,	-0,1906303	117,1554	115,8535	0,2668001	6,037992	36,45734	0,007111363	5,335716	271,5176	36,22078	0,4026091	236,6627	139,5473	3,823465	5,246594	2,081413	1,678842	-0,3448716	0,9421682	131,8423	5,50925	113,	146,	118,0694	6,869519	96,	137,	101,597	6,804986	85,	123,	23,38868	3,565538	10,	37,	34,00755	5,815661	11,	48,	117,1668	6,040596	99,	133,	123,1577	6,280752	109,	142,	136,9306	7,356481	118,	159,	153,403	7,134344	132,	170,	50,47287	2,807635	42,04996	57,4943	2,491533	0,8194761	0,8806739	4,949961	11,01606	0,7677536	8,712799	8,817455	
S01	8	7,734626	7,934408	3,654	22,3995	18,65842	18,5502	5,243045	21,58702	21,70314	11,07601	24,48865	2,038799	2,065872	0,8875791	2,055556	0,01344603	1,283166	0,3071245	0,9631042	76,22424	354,2431	15,56216	0,9	121,5423	7,384875	104,	142,	-0,6383358	121,5421	124,0098	0,2196779	7,391499	54,63425	0,004549403	6,686853	199,4699	54,48005	0,3577411	245,2274	211,2333	4,039656	5,589168	2,471323	1,769779	-0,3432855	0,9493986	135,6056	7,115847	118,	160,	122,6676	8,248262	105,	146,	106,3908	7,786878	89,	130,	24,10493	3,990252	11,	42,	31,92113	5,707859	8,	44,	121,5423	7,384875	104,	142,	119,3944	8,131457	94,99999	137,	132,3324	7,777468	109,	150,	148,6091	7,869718	125,	166,	52,21233	3,044228	45,18716	61,34502	2,14758	0,1069981	2,354235	2,468574	10,70839	0,1158635	10,3608	10,87741	
S01	9	7,309345	7,466274	3,045	20,139	16,74358	16,76449	4,515748	16,01345	16,25624	9,654373	25,49047	1,863312	2,342739	0,914972	2,333333	0,01422836	1,392957	0,3104613	0,9672151	50,0796	300,7789	-15,46343	0,9	116,4337	6,322175	105,	131,	-1,063035	116,4513	111,0957	0,3002151	6,301888	39,71379	0,01157576	2,126126	268,8111	41,16309	0,5449659	234,7658	162,5262	3,761369	4,771711	0,8932259	1,29204	-0,4593359	0,9705065	133,0158	5,178385	123,	147,	117,0053	7,018106	104,	133,	99,27789	7,433309	83,	119,	22,49579	2,585284	15,	32,	37,77579	6,02793	21,	54,	116,4337	6,322175	105,	131,	121,9842	4,661402	108,	132,	137,9947	5,331581	122,	151,	155,7221	6,574041	136,	172,	50,23704	2,053273	45,27063	56,39686	3,228014	0,3135888	2,872583	4,168781	12,06154	0,8656136	9,464704	14,64533	
S01	10	8,112	8,171848	3,451	22,605	18,73912	18,77556	5,210898	21,32312	21,40757	11,9716	29,482	2,045723	2,294118	0,9039676	2,294118	0,01282051	1,310308	0,2514427	0,9807451	71,82215	374,7189	-29,23692	0,91	122,6066	5,422269	104,	148,	2,213012	122,5997	122,9902	0,645515	5,456459	29,77294	0,01449871	3,768589	396,0815	27,37193	0,5158505	247,4059	105,7191	3,629637	4,775888	1,909649	1,518848	-0,395727	0,9514283	139,1592	4,587194	119,	161,	123,7435	6,012693	103,	152,	104,9193	6,771518	89,	136,	23,63617	2,690209	14,	42,	36,93084	6,08841	14,	53,	122,6066	5,422269	104,	148,	115,8408	7,280263	93,99999	136,	131,2565	9,418831	103,	152,	150,0807	10,36024	119,	166,	52,80917	3,459099	44,72186	63,18647	2,750328	0,7481923	0,505751	3,958056	12,44839	0,9494181	9,600137	10,24158	
