Réf. Ech	Index	Longueur (mm)	Longueur intérieure (mm)	Largeur (mm)	Périmètre (mm)	Périmètre de Crofton (mm)	Périmètre convexe (mm)	Dimètre Eq. (mm)	Surface (mm2)	Surface convexe (mm2)	Surface DiffCAP (mm2)	Surface DiffCEN (mm2)	Surface DiffEAP (mm2)	Finesse	Excentricité	F. Feret	Compacité	Circularité	Rugosité	Index de courbure	Moment inertie 1	Moment inertie 2	Moment inertie 3	Symétrie	Moyenne ndg	Ecart type ndg	Minimum ndg	Maximum ndg	Histo. Kurtose	Histo. Moyenne	Histo. Pic	Histo. Assymétrie	Histo. Ecart type	Histo. Variance	Cooc. Uniformité	Cooc. Contraste	Cooc. Corrélation	Cooc. Variance globale	Cooc. Homogénéïté	Cooc. Somme des moyennes	Cooc. Somme des variances	Cooc. Somme des entropies	Cooc. Entropie globale	Cooc. Ecart variance	Cooc. Ecart entropie	Cooc. Corrélation IC1	Cooc. Corrélation IC2	RVB R Moy	RVB R Ect	RVB R Min	RVB R Max	RVB V Moy	RVB V Ect	RVB V Min	RVB V Max	RVB B Moy	RVB B Ect	RVB B Min	RVB B Max	TSI T Moy	TSI T Ect	TSI T Min	TSI T Max	TSI S Moy	TSI S Ect	TSI S Min	TSI S Max	TSI I Moy	TSI I Ect	TSI I Min	TSI I Max	CMJ C Moy	CMJ C Ect	CMJ C Min	CMJ C Max	CMJ M Moy	CMJ M Ect	CMJ M Min	CMJ M Max	CMJ J Moy	CMJ J Ect	CMJ J Min	CMJ J Max	Lab L Moy	Lab L Ect	Lab L Min	Lab L Max	Lab a Moy	Lab a Ect	Lab a Min	Lab a Max	Lab b Moy	Lab b Ect	Lab b Min	Lab b Max	
S01	11	7,803898	7,936357	3,248	21,5775	18,0503	18,12384	4,942132	19,18025	19,3597	11,41727	28,34441	2,177236	2,344921	0,9084047	2,34375	0,01332667	1,351576	0,3211496	0,9714912	66,02165	344,6822	-37,32259	0,89	126,2682	6,437671	106,	142,	1,555417	126,2833	126,8418	-0,6965852	6,429838	41,34282	0,01341718	2,595987	277,0468	40,69857	0,5513968	254,6361	160,1983	3,768474	4,826317	1,247064	1,396466	-0,4437301	0,9675812	145,1411	6,632285	123,	161,	128,0833	7,145362	106,	147,	105,571	6,367163	85,	125,	24,37129	2,120342	17,	30,	41,85479	5,07472	24,	56,	126,2682	6,437671	106,	142,	109,8589	7,380356	93,99999	132,	126,9167	7,361109	108,	149,	149,429	6,856979	130,	170,	54,579	2,902059	45,87282	61,58961	2,827519	0,4348395	1,523001	3,280488	14,61695	0,3596662	13,53795	14,28384	
S01	12	6,387012	6,488676	3,451	19,1115	15,88358	15,802	4,670853	17,13239	17,11128	6,863542	14,47719	1,553659	1,806282	0,8452226	1,794118	0,01628304	1,171668	0,2429129	0,9725013	69,39941	241,7138	-7,012172	0,92	124,7131	9,273618	102,	144,	-0,3607762	124,7104	125,9277	-0,4464938	9,269387	85,92154	0,003415571	11,83028	118,7515	88,3052	0,2602938	251,082	341,3906	4,229902	5,886249	3,726732	1,996785	-0,349281	0,9576913	143,9056	8,802187	124,	163,	126,5738	10,78722	99,	148,	103,6682	9,074377	80,	122,	24,44638	3,222239	14,	33,	43,18974	6,016901	20,	59,	124,7131	9,273618	102,	144,	111,0944	6,635195	91,99999	131,	128,4262	9,191258	107,	156,	151,3318	7,889399	133,	175,	54,00835	3,360354	43,92728	61,97343	2,898116	1,41377	1,313716	7,139425	14,90469	0,293279	14,61361	15,78453	
S01	13	8,008	8,009799	3,451	22,3995	18,65842	18,76969	5,273721	21,84036	21,91426	12,1108	27,55864	2,042712	2,264706	0,8980303	2,264706	0,01298701	1,268282	0,2548884	0,9877589	72,93333	376,1323	-5,881249	0,91	125,6091	10,67976	90,	150,	0,6045647	125,6113	124,0996	-0,5603455	10,67295	113,9119	0,002526941	15,87709	72,15906	113,7178	0,259512	253,624	438,9939	4,3797	6,232215	6,0015	2,164261	-0,3275335	0,9554719	141,7817	11,03506	102,	164,	127,0693	11,87562	87,	155,	107,9868	9,830706	77,	134,	24,3465	3,764439	7,	42,	35,83437	5,008613	17,	49,	125,6091	10,67976	90,	150,	113,2183	13,26057	90,99999	153,	127,9307	13,35643	99,99999	168,	147,0132	10,32894	121,	178,	54,03822	5,293329	38,15823	64,20658	2,39523	0,6945357	-0,3116228	4,376591	12,42498	1,448692	8,078903	12,19868	
S01	14	7,384	7,419613	3,7555	21,783	17,78863	17,82257	5,199276	21,22812	21,25978	9,046344	21,10412	2,021727	1,918919	0,8564951	1,918919	0,01408451	1,18604	0,2734138	0,9832386	83,67892	310,1052	-13,80463	0,91	127,8157	13,68881	77,	152,	1,102187	127,8212	141,0098	-0,9353704	13,67789	187,0847	0,004164868	5,419596	32,94014	185,5435	0,4072911	258,2856	736,7547	4,487209	5,789052	2,202711	1,689538	-0,4882268	0,988042	145,3379	14,17333	89,	171,	128,9507	14,60553	73,	154,	109,1471	12,82943	66,	132,	23,30786	3,019494	4,	31,	37,40643	6,161148	14,	55,	127,8157	13,68881	77,	152,	109,6621	18,77928	83,99999	166,	126,0493	18,65023	101,	182,	145,8529	14,38238	123,	189,	54,91265	7,490522	32,44108	64,51166	2,950571	0,8582115	2,658709	5,525205	13,02579	2,102288	6,718925	13,8337	
S01	15	7,592	7,637323	3,9585	22,605	18,4538	18,403	5,290263	21,97759	22,38928	10,53604	22,15566	2,494146	1,871795	0,8714227	1,871795	0,01369863	1,232871	0,2446831	0,9821177	84,76519	341,3389	23,42427	0,85	114,8676	11,77454	65,	138,	3,5229	114,8755	108,1035	-1,409448	11,77083	138,5525	0,006021979	3,192058	31,92703	136,5605	0,5051237	232,0354	543,0492	4,325411	5,390281	1,47851	1,442264	-0,5305351	0,9897472	132,6745	13,51323	74,	153,	115,9952	12,55213	64,	142,	95,94759	9,833082	57,	120,	23,21517	2,724966	9,	32,	41,88828	5,879599	23,	56,	114,8676	11,77454	65,	138,	122,3255	19,55816	102,	181,	139,0048	17,33172	113,	191,	159,0524	12,98253	135,	198,	49,84996	7,31864	27,89404	59,41087	3,164367	0,9353315	0,3583727	2,969073	13,46864	2,536164	5,86015	13,21059	
S01	16	7,28	7,353419	3,5525	21,372	17,45604	17,4756	4,993544	19,58138	19,71861	9,547359	21,55321	1,995703	2,	0,8776206	2,	0,01428571	1,238152	0,2683965	0,9781164	73,21755	309,9109	19,71472	0,85	139,4111	11,70483	105,	160,	-0,8939983	139,4031	134,1543	-0,06720924	11,70284	136,9563	0,003835241	6,034368	83,98785	132,8146	0,3392229	282,1518	525,2233	4,40549	5,767776	1,868389	1,683486	-0,4597105	0,9838839	159,0199	13,14111	118,	184,	142,0677	12,67358	104,	165,	117,1849	9,56849	92,	136,	25,54104	2,189362	15,	32,	40,60956	3,619637	30,	48,	139,4111	11,70483	105,	160,	95,98008	13,67331	70,99999	137,	112,9323	12,68924	89,99999	151,	137,8151	8,394954	119,	163,	59,91388	4,979137	44,97647	68,66294	2,306257	0,3750854	2,334363	3,431514	15,58504	2,266434	8,785733	17,57041	
S01	17	7,904	7,887442	3,3495	21,9885	18,2117	18,22781	5,080278	20,26752	20,28863	11,50495	27,74402	2,043457	2,30303	0,9034444	2,30303	0,01315789	1,302046	0,2846755	0,9900548	65,79739	357,163	-6,178777	0,94	109,0412	13,22283	64,	135,	0,6884995	109,049	110,8457	-0,7602416	13,21796	174,7143	0,002559791	21,77313	24,88246	171,051	0,2763032	219,691	662,4307	4,538917	6,324629	10,04953	2,298513	-0,374	0,9723673	124,762	13,29642	73,	149,	109,1976	14,53811	61,	140,	93,17391	12,36116	55,	119,	21,52479	4,218747	4,	33,	37,33104	5,825093	19,	53,	109,0412	13,22283	64,	135,	130,238	17,254	106,	182,	145,8024	16,06585	115,	194,	161,8261	12,72464	136,	200,	47,12495	6,768494	26,81947	58,48767	3,387294	1,038416	-0,2720467	4,095026	11,19683	1,85453	5,633241	12,43422	
S01	18	7,904	8,047022	3,451	22,194	18,52066	18,60179	5,197984	21,21756	21,29145	11,62853	27,05391	2,343034	2,235294	0,8968012	2,235294	0,01315789	1,286303	0,2852561	0,9704211	71,65324	365,1157	6,698015	0,89	128,7583	14,01666	85,	155,	0,6798255	128,7498	132,7832	-0,9372079	14,01306	196,3657	0,003994174	4,719152	38,03586	195,0175	0,3946462	260,2256	775,3511	4,580718	5,878111	1,629434	1,605819	-0,497174	0,9897169	146,0993	15,70343	97,	173,	130,0741	14,89504	82,	158,	110,1058	11,91732	73,	137,	23,62878	2,708163	12,	33,	36,86043	5,01214	23,	49,	128,7583	14,01666	85,	155,	108,9007	16,36642	81,99999	158,	124,9259	16,0247	96,99999	173,	144,8943	12,36858	118,	182,	55,31171	6,405958	36,09383	65,8607	2,768236	0,6141104	2,004009	4,610568	13,04136	1,820092	7,581085	12,96499	
S01	19	6,945853	6,959254	2,639	18,7005	15,49393	15,42331	4,09421	13,16333	13,23722	9,039083	24,07383	1,373083	2,568733	0,9286697	2,538461	0,01497296	1,451052	0,284496	0,9860783	40,2487	265,4885	27,35372	0,89	120,626	3,572483	113,	130,	-0,3409699	120,618	119,0723	0,5126696	3,602686	12,97935	0,02340129	2,192082	1047,783	12,19728	0,6063512	242,9252	46,59705	3,262524	4,20817	1,20086	1,297066	-0,3840771	0,9299033	141,1707	3,236871	133,	150,	121,6409	3,98879	113,	133,	99,04065	4,412541	92,	114,	22,9065	1,722866	18,	28,	45,66802	4,531066	32,	54,	120,626	3,572483	113,	130,	113,8293	2,943095	105,	122,	133,3591	3,786359	122,	142,	155,9594	4,98645	141,	163,	52,29805	1,420409	48,96975	56,55928	3,912071	0,2090803	3,28483	4,459077	15,17719	0,8580974	12,6029	14,57171	
S01	20	7,072	7,095598	3,5525	20,7555	16,98568	17,03583	4,965198	19,3597	19,32804	8,585313	18,90449	1,765882	1,942857	0,8583096	1,942857	0,01470588	1,18575	0,2405612	0,984695	75,35469	286,021	2,709748	0,89	133,0143	12,17743	99,	163,	-0,4482237	133,0084	141,0098	-0,5092685	12,16959	148,0988	0,004688138	5,86204	68,87723	144,3499	0,410506	268,7952	571,5375	4,4442	5,802525	2,456842	1,730049	-0,4633991	0,9847826	151,2142	12,90754	116,	179,	134,3647	13,03792	97,	165,	113,4713	10,94512	84,	144,	23,65764	2,612877	13,	31,	37,53981	4,322024	26,	50,	133,0143	12,17743	99,	163,	103,7858	11,73806	75,99999	139,	120,6353	12,45488	89,99999	158,	141,5287	10,17623	111,	171,	57,03047	4,804842	42,61595	68,39307	2,924439	0,8486949	1,580916	5,470523	13,57974	1,105698	10,26265	12,72206	
S01	21	7,28	7,333878	2,9435	19,9335	16,77701	16,7927	4,561654	16,34069	16,39347	10,45855	24,45006	1,953192	2,413793	0,9182929	2,413793	0,01428571	1,370518	0,2759185	0,9807227	49,82978	313,3563	-12,77713	0,87	135,7185	9,425876	112,	154,	-0,6565315	135,7117	137,8105	-0,1242201	9,42181	88,7705	0,004907505	5,145161	146,7472	86,04922	0,4406014	274,4763	339,0517	4,239356	5,59394	2,291605	1,659439	-0,4382972	0,9781178	151,6408	9,887988	128,	170,	137,1937	9,991927	110,	157,	118,2916	8,737453	97,	137,	24,35722	2,38086	15,	32,	32,7669	3,174238	21,	41,	135,7185	9,425876	112,	154,	103,3592	7,880249	84,99999	127,	117,8063	9,064578	97,99999	145,	136,7084	7,097208	118,	158,	57,94409	3,395594	47,75731	65,33089	2,241576	0,8761588	1,388752	4,870053	12,1108	0,7501681	9,860292	12,18184	
S01	22	7,696	7,73882	3,248	21,5775	17,82205	17,93235	4,935328	19,12747	19,28581	11,34617	26,47585	2,386754	2,3125	0,9104444	2,3125	0,01351351	1,321246	0,2871053	0,9825142	61,25607	354,4647	-12,37326	0,85	145,3181	17,13116	105,	181,	-0,6156096	145,3116	141,0098	0,0841293	17,12747	293,3504	0,002203356	10,83874	38,87238	290,9668	0,2526329	294,4497	1153,028	4,814258	6,304607	3,066323	1,931004	-0,4894243	0,9915562	163,749	17,85407	121,	202,	147,4838	18,047	105,	185,	124,7075	15,71387	89,	157,	25,01823	2,333361	17,	32,	36,34714	3,746044	24,	47,	145,3181	17,13116	105,	181,	91,25104	14,24965	53,	134,	107,5162	14,16127	69,99999	150,	130,2924	11,90251	97,99999	166,	61,96127	5,492991	45,4823	75,87785	2,300035	0,4402127	1,570702	3,620673	14,25828	0,9749931	11,3333	16,41026	
S01	23	6,968	6,947808	2,7405	18,906	15,68875	15,63209	4,215534	13,95503	14,06059	8,87727	23,12828	1,509399	2,481482	0,9178672	2,481482	0,01492537	1,403369	0,3015609	0,9908521	42,05616	266,7922	-2,457364	0,89	134,4339	10,08751	103,	160,	0,5897081	134,4284	132,7832	0,1879533	10,08712	101,7501	0,004561735	8,361448	103,2685	103,6958	0,3385452	271,5529	406,4213	4,223925	5,719898	3,08437	1,874646	-0,4060978	0,9725086	154,6396	10,28334	122,	180,	136,394	11,08077	101,	165,	112,2943	9,219709	86,	136,	24,37905	2,285353	17,	30,	42,11347	3,597339	28,	53,	134,4339	10,08751	103,	160,	100,3604	10,87988	74,99999	133,	118,606	11,798	89,99999	154,	142,7057	8,764755	119,	169,	57,87428	4,491423	44,40001	68,30791	2,996992	0,9857428	0,7679729	5,954221	15,47033	1,277578	11,63759	17,02401	
S01	24	7,696	7,703161	3,1465	21,372	17,62723	17,58598	4,80421	18,12465	18,35688	11,29721	27,18747	2,082355	2,387097	0,914961	2,387097	0,01351351	1,36403	0,2806867	0,9870623	56,14822	343,2608	7,850777	0,84	134,4028	12,81417	98,	164,	-0,4853139	134,4036	124,0996	0,3944948	12,80945	164,0821	0,004197364	6,34059	58,22858	167,7623	0,3421797	271,6557	664,7083	4,470788	5,805012	2,032115	1,712035	-0,4856666	0,987851	152,9742	13,98264	113,	184,	136,0829	13,80769	97,	168,	114,1631	10,96669	85,	141,	24,12032	2,403709	14,	30,	38,38057	3,660817	27,	48,	134,4028	12,81417	98,	164,	102,0258	13,32471	70,99999	142,	118,9171	13,02762	86,99999	158,	140,8369	9,721034	114,	170,	57,67467	5,114178	42,33214	69,55399	2,771988	0,5261481	1,431838	4,350432	14,10636	1,630765	9,214066	16,06259	
S01	25	8,736	8,828416	3,5525	24,0435	20,15997	20,3692	5,544597	24,14157	24,33158	14,61731	34,54627	2,730833	2,4	0,9140723	2,4	0,01190476	1,339491	0,279121	0,9776387	74,59335	453,3331	-3,267072	0,89	128,4515	9,504106	104,	150,	-0,3331921	128,455	125,0137	0,2501579	9,497169	90,19621	0,006267378	3,250816	120,2986	90,64951	0,4470485	259,0784	359,3472	4,248034	5,385894	1,142535	1,440931	-0,4934149	0,9852065	148,4465	9,639472	122,	170,	130,0628	10,72018	102,	155,	106,8364	8,549212	88,	127,	23,85075	2,54196	15,	30,	42,95958	4,049796	29,	52,	128,4515	9,504106	104,	150,	106,5535	8,815503	84,99999	133,	124,9372	9,354271	99,99999	153,	148,1636	6,721189	128,	167,	55,45927	3,578573	44,72355	64,5806	3,24685	0,80579	0,9745009	5,66422	15,15631	1,42252	10,88875	16,70035	
S01	26	7,592	7,595005	2,5375	19,728	16,63925	16,81919	4,316369	14,63062	14,76784	10,96603	29,41685	1,716352	2,92	0,9413928	2,92	0,01369863	1,505673	0,3507217	0,9875899	37,53608	329,7881	-1,842405	0,9	127,7616	6,847285	114,	149,	0,09218085	127,7749	129,127	0,5195528	6,845994	46,86763	0,008915168	6,768041	303,7292	42,91833	0,4564419	257,0438	164,9053	3,84196	5,169162	3,48522	1,768036	-0,3888997	0,9578875	146,4052	5,473501	135,	164,	128,1728	7,736207	113,	152,	108,7044	7,919813	93,	132,	22,05602	2,457356	14,	32,	38,24195	5,55564	18,	53,	127,7616	6,847285	114,	149,	108,5947	5,864919	90,99999	120,	126,8272	7,942396	103,	142,	146,2956	7,765195	123,	162,	54,79255	2,854225	49,19326	63,35522	3,761154	0,912885	1,022499	5,447302	13,12865	0,3987417	12,12053	14,32487	
S01	27	8,216001	8,756012	2,842	22,8105	19,21926	18,86213	4,83767	18,378	19,14858	14,84603	34,20765	2,486347	2,821429	0,9402968	2,821429	0,01265823	1,599194	0,3019774	0,9270488	48,19027	413,6771	-9,392212	0,89	119,4177	7,347878	102,	142,	-0,5616534	119,4235	124,0996	0,09741596	7,354897	54,09452	0,009373915	2,885135	201,3437	51,92359	0,5601987	240,2539	204,8091	3,977043	5,050835	1,496104	1,422186	-0,4814315	0,979459	136,0316	6,015203	121,	156,	119,1121	7,851986	99,	143,	103,0904	8,523716	86,	130,	20,64919	2,657661	6,	31,	35,12658	5,553148	16,	48,	119,4177	7,347878	102,	142,	118,9683	6,656118	98,99999	134,	135,8879	7,962629	112,	156,	151,9096	8,969867	125,	169,	51,19614	2,994893	43,74208	60,18082	3,846128	0,9570252	2,583274	6,717204	11,21439	0,8513708	8,660276	10,70559	
