Réf. Ech	Index	Longueur (mm)	Longueur intérieure (mm)	Largeur (mm)	Périmètre (mm)	Périmètre de Crofton (mm)	Périmètre convexe (mm)	Dimètre Eq. (mm)	Surface (mm2)	Surface convexe (mm2)	Surface DiffCAP (mm2)	Surface DiffCEN (mm2)	Surface DiffEAP (mm2)	Finesse	Excentricité	F. Feret	Compacité	Circularité	Rugosité	Index de courbure	Moment inertie 1	Moment inertie 2	Moment inertie 3	Symétrie	Moyenne ndg	Ecart type ndg	Minimum ndg	Maximum ndg	Histo. Kurtose	Histo. Moyenne	Histo. Pic	Histo. Assymétrie	Histo. Ecart type	Histo. Variance	Cooc. Uniformité	Cooc. Contraste	Cooc. Corrélation	Cooc. Variance globale	Cooc. Homogénéïté	Cooc. Somme des moyennes	Cooc. Somme des variances	Cooc. Somme des entropies	Cooc. Entropie globale	Cooc. Ecart variance	Cooc. Ecart entropie	Cooc. Corrélation IC1	Cooc. Corrélation IC2	RVB R Moy	RVB R Ect	RVB R Min	RVB R Max	RVB V Moy	RVB V Ect	RVB V Min	RVB V Max	RVB B Moy	RVB B Ect	RVB B Min	RVB B Max	TSI T Moy	TSI T Ect	TSI T Min	TSI T Max	TSI S Moy	TSI S Ect	TSI S Min	TSI S Max	TSI I Moy	TSI I Ect	TSI I Min	TSI I Max	CMJ C Moy	CMJ C Ect	CMJ C Min	CMJ C Max	CMJ M Moy	CMJ M Ect	CMJ M Min	CMJ M Max	CMJ J Moy	CMJ J Ect	CMJ J Min	CMJ J Max	Lab L Moy	Lab L Ect	Lab L Min	Lab L Max	Lab a Moy	Lab a Ect	Lab a Min	Lab a Max	Lab b Moy	Lab b Ect	Lab b Min	Lab b Max	
S01	1	8,112	8,163669	3,248	22,194	18,40653	18,53135	5,09481	20,38364	20,38364	12,05174	30,3271	1,917587	2,4375	0,9080147	2,4375	0,01282051	1,322477	0,2823468	0,9817278	65,40141	366,9163	16,07163	0,94	123,8369	10,13106	95,	147,	-0,1576556	123,8373	119,9316	-0,2570938	10,13509	102,7199	0,002734956	11,841	86,82001	105,0928	0,262637	249,3971	408,5298	4,357191	6,100123	3,700779	1,996912	-0,3550335	0,9634044	137,3476	9,904496	112,	163,	125,0904	11,192	92,	152,	109,1371	10,54523	78,	132,	24,62098	4,070533	12,	35,	30,51761	7,558358	6,	54,	123,8369	10,13106	95,	147,	117,6524	8,550794	91,99999	143,	129,9097	11,03012	103,	163,	145,8629	10,37902	123,	177,	53,10781	4,151642	40,65289	63,26756	1,908091	1,307678	0,6329155	5,831124	10,3941	0,5301453	11,10865	11,98454	
S01	2	8,216001	8,311389	3,7555	23,427	19,4043	19,50208	5,516646	23,89878	24,06768	12,29844	28,33967	2,12727	2,135135	0,8875284	2,135135	0,01265823	1,253562	0,2592826	0,9766418	86,01962	391,0687	-27,57895	0,91	116,491	8,887474	95,	136,	-0,5505653	116,4856	117,998	-0,153496	8,893584	79,09585	0,003773655	7,142765	112,6989	80,76562	0,3686539	235,1258	315,9196	4,230858	5,788847	2,804749	1,806934	-0,3788199	0,9659982	132,9745	9,253027	109,	154,	117,7421	10,13019	94,	140,	98,73582	8,181236	80,	115,	23,79439	3,610488	12,	39,	38,90281	5,944536	13,	53,	116,491	8,887474	95,	136,	122,0255	7,99148	101,	146,	137,2579	7,914022	115,	161,	156,2642	6,245275	140,	175,	50,42465	3,156897	40,95396	58,84823	2,701647	0,5289558	1,114779	3,639336	12,63941	0,8781128	10,26235	15,27375	
S01	3	8,112	8,219032	3,045	21,9885	18,49702	18,44164	4,870901	18,63134	18,96913	12,82427	31,96825	2,114624	2,6	0,9316016	2,6	0,01282051	1,461118	0,2602408	0,9751148	52,08147	392,8842	-7,243454	0,84	122,2855	4,444901	110,	137,	0,3361451	122,296	123,0254	0,2119731	4,44877	19,79155	0,01562435	2,225209	639,131	18,9599	0,5683449	246,303	73,61434	3,519222	4,558326	1,067441	1,323388	-0,4025436	0,9484044	138,8755	4,333945	124,	151,	123,3725	5,161561	109,	141,	104,6614	5,038812	94,	122,	23,45866	2,642507	12,	31,	36,83116	4,947877	12,	47,	122,2855	4,444901	110,	137,	116,1244	4,958519	104,	131,	131,6275	5,875837	114,	146,	150,3385	5,779516	133,	161,	52,67451	2,110486	47,0145	59,00597	2,806863	0,78899	0,4398929	3,314775	12,40616	0,6217095	10,54103	11,48202	
S01	4	7,8	7,799704	2,9435	20,961	17,46583	17,53344	4,686654	17,2485	17,40685	11,65597	29,22625	2,398687	2,586207	0,9251683	2,586207	0,01333333	1,40719	0,2714938	0,9880183	50,09454	347,6806	-1,292919	0,88	125,2914	5,829606	112,	147,	0,8360047	125,3	123,0254	0,7469209	5,829381	33,98169	0,01307947	2,861929	384,1898	32,73205	0,5293496	252,5716	128,0662	3,739994	4,775534	1,345405	1,412703	-0,4499657	0,9682475	140,7695	5,119191	130,	158,	127,081	6,343816	113,	151,	108,0371	7,014569	92,	134,	25,19238	3,089326	16,	42,	35,26476	5,686936	14,	47,	125,2914	5,829606	112,	147,	114,2305	5,743495	96,99999	125,	127,919	7,973017	104,	142,	146,9629	8,654289	121,	163,	53,94809	2,887902	48,67167	62,61179	1,984473	0,5190689	-0,4272659	3,192094	12,25594	0,7940273	9,87386	14,11417	
S01	5	7,904	7,964369	3,3495	21,9885	18,2117	18,26152	5,078955	20,25696	20,25696	11,7037	27,88516	1,924827	2,30303	0,904315	2,30303	0,01315789	1,302725	0,2607477	0,980492	67,72009	356,2038	26,31531	0,94	129,8826	12,52948	103,	159,	-0,7507043	129,8819	133,0801	-0,04402989	12,53588	157,1482	0,002275324	16,25323	66,84543	160,9963	0,2279212	261,8503	627,7325	4,529795	6,287909	5,017722	2,14132	-0,3722487	0,9714077	146,5311	12,74291	118,	176,	131,9969	14,14105	101,	164,	111,1289	11,71736	88,	138,	25,53952	4,214303	9,	38,	36,93093	6,692791	21,	56,	129,8826	12,52948	103,	159,	108,4689	9,822975	78,99999	137,	123,0031	10,66769	90,99999	154,	143,8711	8,957028	117,	167,	55,89909	3,954188	44,03653	67,73664	2,010256	0,8511503	0,04884762	4,563707	13,2786	1,137065	9,867404	15,07547	
S01	6	7,904	8,138976	3,3495	21,9885	18,49702	18,46009	4,974665	19,4336	19,76083	11,90509	29,38612	2,056499	2,30303	0,9192001	2,30303	0,01315789	1,4008	0,2857144	0,9594573	59,09259	374,7705	16,35773	0,88	119,947	8,052068	97,	145,	0,9622192	119,9455	121,0918	0,6541009	8,060198	64,96678	0,007847825	4,961971	144,0397	65,76149	0,4694301	241,9611	258,084	4,036462	5,316359	2,380352	1,656627	-0,4265965	0,9716099	137,4857	8,065431	116,	163,	121,2779	9,275877	96,	148,	101,0897	7,485983	79,	125,	23,74246	3,023751	11,	33,	40,16952	4,661742	20,	56,	119,947	8,052068	97,	145,	117,5143	8,504761	91,99999	139,	133,7221	8,907367	107,	159,	153,9103	7,970118	130,	176,	51,88607	3,383981	42,22073	62,03801	2,891699	0,8072064	1,760882	5,313318	13,36352	0,2757514	12,73627	14,19077	
S01	7	6,24	6,29884	2,639	17,262	14,58665	14,67687	4,104048	13,22667	13,20556	7,780809	16,62206	1,39144	2,307692	0,9018173	2,307692	0,01666667	1,279931	0,2707825	0,9787516	43,26242	231,6864	0,3193491	0,89	121,3067	6,539258	105,	139,	-0,5202962	121,3121	126,8926	-0,09116156	6,544312	42,82802	0,006976664	4,448895	254,8778	43,4176	0,4466358	244,2251	169,2214	3,909613	5,210445	1,859641	1,611987	-0,3907831	0,9593692	139,5232	5,519032	122,	154,	123,192	7,155879	105,	143,	101,1869	8,362556	87,	125,	24,80928	2,776411	18,	35,	42,55412	8,066394	22,	61,	121,3067	6,539258	105,	139,	115,4768	5,841064	101,	133,	131,808	6,602669	112,	150,	153,8131	7,937714	130,	168,	52,60961	2,425055	45,53659	59,88478	2,651951	0,5550399	0,9868312	3,738602	14,33942	1,095069	11,05422	12,61628	
S01	8	5,616	5,6218	2,7405	16,2345	13,38427	13,36991	3,850567	11,64327	11,55882	5,41349	12,74307	1,266663	2,	0,874096	2,	0,01851852	1,224165	0,2547499	0,9869614	42,95184	181,7402	2,785928	0,88	145,6483	9,22814	129,	169,	-0,5004541	145,6514	141,9746	0,5175495	9,239734	85,37268	0,004464861	7,42763	206,3764	81,00877	0,3168826	294,4343	316,6075	4,143348	5,608365	2,320626	1,766067	-0,401278	0,9695973	161,078	9,520569	141,	184,	148,3792	10,14622	130,	175,	127,4969	8,486344	112,	150,	26,97401	3,036106	18,	38,	31,80581	3,320382	23,	40,	145,6483	9,22814	129,	169,	93,922	7,640671	70,99999	114,	106,6208	8,873599	79,99999	125,	127,5031	7,501025	105,	143,	62,023	3,189151	54,86349	71,59045	1,174661	0,06495023	-0,9798106	1,044748	12,74067	0,4954608	11,25429	13,98274	
S01	9	7,079389	7,180573	2,9435	19,5225	16,38736	16,45658	4,491871	15,84456	15,97123	9,758497	23,23172	1,637474	2,347277	0,9149908	2,344828	0,01469053	1,348539	0,2896887	0,9740587	50,74521	295,4707	23,70335	0,9	122,8956	9,500792	108,	150,	-0,5748399	122,8881	119,9316	0,5709273	9,510902	90,45726	0,005182486	6,83871	132,4504	88,70714	0,3881819	247,5128	347,9896	4,153594	5,600274	2,820892	1,785434	-0,3991701	0,968894	140,8257	8,014706	128,	169,	124,237	10,09822	109,	154,	103,5825	11,38181	87,	133,	23,90501	3,063073	14,	37,	40,50731	8,608363	14,	57,	122,8956	9,500792	108,	150,	114,1743	9,391441	85,99999	127,	130,763	9,921018	101,	146,	151,4175	9,805844	122,	168,	53,0732	3,760437	47,25478	64,35451	2,949369	0,333492	2,027624	3,949845	13,61425	0,4875349	13,02888	15,07686	
S01	10	5,824	5,864606	2,9435	17,0565	14,04944	13,99005	4,056277	12,92054	12,9311	5,8915	13,03012	1,434566	1,931034	0,8658149	1,931034	0,01785714	1,215523	0,2700442	0,98114	49,14114	194,9512	-6,230177	0,93	131,3616	6,147231	118,	149,	-0,2633331	131,3693	131,9199	0,15826	6,144362	37,75318	0,01058319	2,705799	369,8358	37,74754	0,5423636	264,9632	148,2843	3,822721	4,854845	1,32426	1,357705	-0,476799	0,9757743	149,2212	5,803121	135,	162,	133,5894	6,599887	119,	152,	111,3073	7,108202	96,	134,	25,23709	2,277038	15,	31,	39,05695	5,94841	23,	51,	131,3616	6,147231	118,	149,	105,7788	4,740392	92,99999	120,	121,4106	6,136869	103,	136,	143,6927	7,564242	121,	159,	56,58672	2,213177	50,90769	63,22625	2,228931	0,5547063	0,5648127	2,410564	14,1708	1,126326	10,79182	14,93318	
