Réf. Ech	Index	Longueur (mm)	Longueur intérieure (mm)	Largeur (mm)	Périmètre (mm)	Périmètre de Crofton (mm)	Périmètre convexe (mm)	Dimètre Eq. (mm)	Surface (mm2)	Surface convexe (mm2)	Surface DiffCAP (mm2)	Surface DiffCEN (mm2)	Surface DiffEAP (mm2)	Finesse	Excentricité	F. Feret	Compacité	Circularité	Rugosité	Index de courbure	Moment inertie 1	Moment inertie 2	Moment inertie 3	Symétrie	Moyenne ndg	Ecart type ndg	Minimum ndg	Maximum ndg	Histo. Kurtose	Histo. Moyenne	Histo. Pic	Histo. Assymétrie	Histo. Ecart type	Histo. Variance	Cooc. Uniformité	Cooc. Contraste	Cooc. Corrélation	Cooc. Variance globale	Cooc. Homogénéïté	Cooc. Somme des moyennes	Cooc. Somme des variances	Cooc. Somme des entropies	Cooc. Entropie globale	Cooc. Ecart variance	Cooc. Ecart entropie	Cooc. Corrélation IC1	Cooc. Corrélation IC2	RVB R Moy	RVB R Ect	RVB R Min	RVB R Max	RVB V Moy	RVB V Ect	RVB V Min	RVB V Max	RVB B Moy	RVB B Ect	RVB B Min	RVB B Max	TSI T Moy	TSI T Ect	TSI T Min	TSI T Max	TSI S Moy	TSI S Ect	TSI S Min	TSI S Max	TSI I Moy	TSI I Ect	TSI I Min	TSI I Max	CMJ C Moy	CMJ C Ect	CMJ C Min	CMJ C Max	CMJ M Moy	CMJ M Ect	CMJ M Min	CMJ M Max	CMJ J Moy	CMJ J Ect	CMJ J Min	CMJ J Max	Lab L Moy	Lab L Ect	Lab L Min	Lab L Max	Lab a Moy	Lab a Ect	Lab a Min	Lab a Max	Lab b Moy	Lab b Ect	Lab b Min	Lab b Max	Classe	Masse surfacique (gr/mm2)	Poids estimé (gr)
S01	1	7,28	7,370509	2,842	19,728	16,58218	16,58974	4,411854	15,28509	15,54899	10,30697	25,51931	9,368315	2,5	0,9270177	2,5	0,01428571	1,431335	0,3070326	0,9758485	43,90996	310,0473	-8,446583	0,85	119,6499	5,317224	108,	141,	1,45198	119,6526	118,9297	0,6087331	5,333319	28,44429	0,01938045	1,602395	447,4318	26,12537	0,6372419	240,8791	102,8991	3,612362	4,395655	0,8547399	1,192973	-0,5093139	0,9748821	135,9654	5,331921	122,	158,	121,0669	5,754966	106,	142,	101,9041	5,893913	90,	128,	24,03679	2,856238	5,	39,	37,89409	5,421666	5,	48,	119,6499	5,317224	108,	141,	119,0346	7,344854	96,99999	133,	133,9331	6,977709	113,	149,	153,0959	8,698631	127,	165,	51,701	2,781424	45,88496	60,04527	2,509293	0,3666233	3,598495	3,609162	12,61045	0,9937868	9,629089	11,31305	1	0,0000625262	0,0009557182
S01	2	8,525906	8,589322	3,7555	23,838	19,62276	19,64211	5,439349	23,23376	23,30765	13,01415	32,91111	2,307536	2,215672	0,9032356	2,189189	0,01219812	1,318641	0,2672025	0,9806863	84,48592	400,806	-54,14594	0,94	116,2023	8,734645	83,	142,	1,224496	116,2013	116,8203	-0,463129	8,747465	76,51814	0,00563356	4,250685	93,25153	74,65355	0,4351011	234,2151	294,3634	4,160917	5,449912	1,708189	1,573858	-0,4384486	0,9762858	130,1651	8,864731	93,	150,	116,9217	9,315237	81,	141,	101,5072	9,119308	73,	138,	23,1201	3,629187	10,	40,	32,37598	6,882988	4,	48,	116,2023	8,734645	83,	142,	124,8349	12,38838	105,	162,	138,0783	11,97389	114,	174,	153,4928	12,16428	117,	182,	49,993	4,868842	35,38647	59,31412	2,452261	0,345875	2,79134	3,489886	10,3723	2,527779	2,788966	6,522613	1	0,0000625262	0,001452718
S01	3	8,112	8,194208	3,045	21,783	18,35926	18,52671	4,986809	19,5286	19,51805	12,66958	31,17467	1,973858	2,6	0,923419	2,6	0,01282051	1,373299	0,2709771	0,9780689	56,6889	384,7902	1,719095	0,91	121,5908	6,317706	111,	142,	0,004607262	121,6033	113,8672	0,5867056	6,329804	40,06642	0,008949827	2,7716	317,7322	38,89598	0,4902616	244,8263	152,8125	3,807363	4,964676	1,07648	1,396479	-0,4226642	0,9644169	136,293	5,021011	126,	149,	123,3172	6,740556	111,	147,	105,1453	8,20383	92,	136,	25,2728	3,122446	15,	42,	34,7159	7,172833	7,	50,	121,5908	6,317706	111,	142,	118,707	4,235674	106,	129,	131,6828	7,894274	108,	144,	149,8547	10,28491	119,	163,	52,4273	2,794945	47,72284	60,81213	1,857142	0,2714926	-1,302481	2,67162	11,74366	1,889394	6,075481	12,74164	1	0,0000625262	0,001221049
S01	4	7,8	7,9094	3,1465	21,783	18,01688	17,9448	4,920325	19,01136	19,06414	11,31843	27,72756	1,847108	2,419355	0,9109184	2,419355	0,01333333	1,358538	0,268224	0,9743154	59,46526	348,975	3,855689	0,9	144,4357	14,42098	105,	165,	-0,008090523	144,4454	156,8984	-0,9125144	14,4263	208,1183	0,005237533	4,823322	53,71291	209,1062	0,4691767	291,6061	831,6007	4,488794	5,669842	2,289263	1,648448	-0,5207035	0,9907212	161,3798	15,46867	119,	183,	148,0659	16,17983	104,	172,	123,8689	12,12522	88,	142,	27,81386	3,837856	10,	42,	36,23122	4,697427	15,	48,	144,4357	14,42098	105,	165,	93,62019	14,1266	71,99999	136,	106,934	14,68865	82,99999	151,	131,1311	11,95631	113,	167,	61,88565	5,635339	44,97963	70,54241	0,9110933	0,7659147	-0,9637573	3,208837	14,59179	1,130476	11,20036	16,87623	1	0,0000625262	0,001188708
S01	5	6,879069	6,95479	3,1465	19,728	16,35393	16,26521	4,593955	16,57292	16,56236	8,674191	19,98193	1,781038	2,133706	0,8890077	2,129032	0,01511832	1,284018	0,3057826	0,9772242	59,46891	272,0677	-20,7449	0,91	140,6061	15,4527	99,	164,	-0,2648371	140,6156	148,0391	-0,6998234	15,45226	238,7724	0,003795194	5,036233	41,73579	240,5378	0,4066838	284,0694	957,114	4,610616	5,886869	1,906337	1,656102	-0,5089539	0,9909725	158,1857	16,236	113,	184,	143,4428	16,86835	97,	169,	120,1828	13,70917	84,	145,	26,33236	3,235769	16,	36,	37,08602	4,899428	22,	49,	140,6061	15,4527	99,	164,	96,81428	15,0619	70,99999	142,	111,5572	15,48093	85,99999	158,	134,8172	12,06093	110,	171,	60,2722	5,98807	42,30799	69,90224	1,649897	0,8466448	1,486623	4,189832	14,37822	1,530647	9,78628	14,35366	1	0,0000625262	0,001036241
S01	6	8,033854	8,146589	3,3495	22,194	18,46359	18,40089	4,94621	19,21192	19,34915	12,06695	31,05771	1,960987	2,340867	0,9205032	2,333333	0,01294522	1,411847	0,3054385	0,9743088	64,19035	365,8015	47,27759	0,88	129,8631	7,76718	112,	154,	-0,05962113	129,884	126,9453	0,2280322	7,764267	60,28385	0,01133448	2,915045	215,4005	58,50032	0,5665998	261,6761	231,0863	4,026387	5,044637	1,558747	1,417401	-0,5030296	0,9830067	147,2454	6,362953	126,	168,	131,6878	8,322055	111,	158,	110,677	9,453472	93,	137,	24,79633	2,469226	16,	34,	37,97329	7,040848	18,	53,	129,8631	7,76718	112,	154,	107,7546	7,081805	86,99999	129,	123,3122	8,770732	96,99999	144,	144,323	8,774345	118,	162,	55,87121	3,184277	47,74539	65,42404	2,406178	0,7795802	0,06743735	2,825055	13,50893	0,4421644	12,18244	12,28788	1	0,0000625262	0,001201248
S01	7	7,176	7,326033	2,7405	19,5225	16,27323	16,26654	4,292948	14,47228	14,76784	9,532996	25,41253	1,828515	2,555556	0,924834	2,555556	0,01449275	1,455917	0,3024524	0,9677475	42,25488	289,6967	8,590357	0,89	117,9855	3,76561	110,	139,	3,701964	117,9933	116,8203	1,13258	3,77996	14,2881	0,02448722	1,938961	932,3805	12,99044	0,615801	237,713	50,02282	3,234912	4,052998	1,047531	1,244018	-0,4390359	0,9474714	135,8637	3,233001	128,	149,	119,2183	4,301834	109,	140,	98,89023	5,261908	90,	128,	23,50543	2,316146	10,	32,	41,38359	6,252044	14,	53,	117,9855	3,76561	110,	139,	119,1363	4,378769	106,	127,	135,7817	6,927228	115,	146,	156,1098	9,703259	127,	165,	51,11416	2,528469	47,31982	58,69957	3,073256	0,6211076	1,209933	4,384838	13,54898	1,981234	7,605276	13,3959	1	0,0000625262	0,0009048963
S01	8	7,696	7,722726	2,7405	20,3445	17,16666	17,16886	4,472376	15,70733	15,87622	11,8893	29,98925	1,806946	2,740741	0,9356749	2,740741	0,01351351	1,492778	0,3080232	0,9845616	42,22446	337,8713	6,390838	0,89	128,4929	4,037113	118,	144,	0,5588358	128,5089	129,0547	0,2760853	4,027069	16,21729	0,01562805	2,209357	895,967	15,55688	0,5365202	258,6538	60,01817	3,414437	4,451701	0,930209	1,295294	-0,3851008	0,938269	144,6376	3,574046	133,	152,	130,1295	4,471622	118,	146,	110,7116	5,868812	97,	134,	24,72035	2,708369	17,	35,	35,40914	6,355803	15,	51,	128,4929	4,037113	118,	144,	110,3624	3,879211	103,	122,	124,8705	5,290174	109,	137,	144,2883	7,762784	121,	158,	55,2039	1,845821	50,46003	60,74137	2,236695	0,7314541	0,04233248	2,299784	12,52212	1,793461	7,141736	13,70281	1	0,0000625262	0,0009821192
S01	9	7,507164	7,648104	3,1465	20,7555	17,67044	17,73333	4,908015	18,91635	18,94802	11,22499	24,90707	2,351889	2,328525	0,905854	2,322581	0,01385343	1,313359	0,2808052	0,9697741	62,32366	337,8672	-19,98511	0,92	127,4182	9,089537	113,	161,	0,5810167	127,4251	123,1484	0,8265195	9,093236	82,68694	0,00428763	9,262652	163,3429	78,62595	0,3255751	256,692	305,2411	4,143702	5,735575	3,441339	1,927701	-0,3560188	0,957394	143,1438	8,227285	129,	173,	128,8703	9,802724	113,	165,	110,2314	10,22333	94,	145,	24,55785	3,480576	17,	42,	34,65372	6,870331	11,	51,	127,4182	9,089537	113,	161,	111,8562	9,952067	81,99999	126,	126,1297	12,04325	89,99999	142,	144,7686	11,58953	110,	161,	54,70964	4,397341	48,61781	67,90166	2,272027	0,5725607	-0,5543454	3,070587	12,0871	0,2539673	11,40298	12,849	1	0,0000625262	0,001182767
S01	10	7,670349	7,759223	3,248	21,1665	17,71771	17,79197	4,894301	18,81079	18,80024	11,07494	26,70282	2,084458	2,304792	0,9112322	2,28125	0,0135587	1,327805	0,2967371	0,9766644	63,13345	341,5016	-35,44371	0,91	133,1253	6,502894	121,	159,	0,08295511	133,1383	126,1016	0,6508535	6,496871	42,20934	0,006395574	6,395018	364,4565	40,27388	0,3828229	267,9769	154,7005	3,818551	5,315902	2,598761	1,749991	-0,3193061	0,9313031	147,6947	6,334484	134,	168,	134,6972	7,064678	120,	162,	116,9622	7,117785	104,	148,	24,88478	2,964779	16,	39,	31,04205	5,118936	11,	42,	133,1253	6,502894	121,	159,	107,3053	6,768435	86,99999	121,	120,3028	9,100926	92,99999	135,	138,0379	10,34595	107,	151,	56,87465	3,292205	51,26799	66,75126	1,862103	0,5156096	-0,3152741	2,644567	11,31692	1,090063	8,046729	10,75508	1	0,0000625262	0,001176167
