Réf. Ech	Index	Longueur (mm)	Longueur intérieure (mm)	Largeur (mm)	Périmètre (mm)	Périmètre de Crofton (mm)	Périmètre convexe (mm)	Dimètre Eq. (mm)	Surface (mm2)	Surface convexe (mm2)	Surface DiffCAP (mm2)	Surface DiffCEN (mm2)	Surface DiffEAP (mm2)	Finesse	Excentricité	F. Feret	Compacité	Circularité	Rugosité	Index de courbure	Moment inertie 1	Moment inertie 2	Moment inertie 3	Symétrie	Moyenne ndg	Ecart type ndg	Minimum ndg	Maximum ndg	Histo. Kurtose	Histo. Moyenne	Histo. Pic	Histo. Assymétrie	Histo. Ecart type	Histo. Variance	Cooc. Uniformité	Cooc. Contraste	Cooc. Corrélation	Cooc. Variance globale	Cooc. Homogénéïté	Cooc. Somme des moyennes	Cooc. Somme des variances	Cooc. Somme des entropies	Cooc. Entropie globale	Cooc. Ecart variance	Cooc. Ecart entropie	Cooc. Corrélation IC1	Cooc. Corrélation IC2	RVB R Moy	RVB R Ect	RVB R Min	RVB R Max	RVB V Moy	RVB V Ect	RVB V Min	RVB V Max	RVB B Moy	RVB B Ect	RVB B Min	RVB B Max	TSI T Moy	TSI T Ect	TSI T Min	TSI T Max	TSI S Moy	TSI S Ect	TSI S Min	TSI S Max	TSI I Moy	TSI I Ect	TSI I Min	TSI I Max	CMJ C Moy	CMJ C Ect	CMJ C Min	CMJ C Max	CMJ M Moy	CMJ M Ect	CMJ M Min	CMJ M Max	CMJ J Moy	CMJ J Ect	CMJ J Min	CMJ J Max	Lab L Moy	Lab L Ect	Lab L Min	Lab L Max	Lab a Moy	Lab a Ect	Lab a Min	Lab a Max	Lab b Moy	Lab b Ect	Lab b Min	Lab b Max	
S01	1	8,008	7,964265	3,248	21,9885	18,2117	18,18344	5,001613	19,64472	19,65527	11,52474	29,34661	1,957595	2,40625	0,91101	2,40625	0,01298701	1,343325	0,2710438	0,9934061	61,43401	361,2148	-1,19243	0,88	118,1476	7,674505	93,	138,	-0,5468234	118,1438	123,9863	0,06867438	7,679774	58,97893	0,005157997	7,991527	150,4904	57,82992	0,329082	238,4457	223,3284	4,023699	5,533114	2,825536	1,847257	-0,3566881	0,9536561	132,0561	7,372884	101,	153,	119,1852	8,583417	93,	142,	103,2085	8,283233	84,	125,	23,92462	4,099098	14,	42,	32,39134	6,751104	13,	50,	118,1476	7,674505	93,	138,	122,9439	10,35204	102,	154,	135,8148	8,728409	113,	162,	151,7915	7,263834	130,	171,	50,84048	3,622058	39,97431	59,5247	2,19257	0,3467606	1,152288	1,514807	10,59109	1,42227	6,324279	10,53365	
S01	2	7,696	7,6349	3,248	21,372	17,45604	17,56086	4,899792	18,85302	18,83191	10,52666	26,39115	1,749062	2,3125	0,9009674	2,3125	0,01351351	1,285986	0,2705001	0,9958873	61,79459	328,0934	2,526092	0,94	126,7682	12,02339	98,	152,	-0,7673842	126,7689	123,9863	-0,08914908	12,02648	144,6363	0,002281836	12,53003	66,36041	146,8431	0,2461919	255,1643	574,8422	4,51856	6,238398	3,646265	2,004872	-0,3834997	0,9737461	143,0418	11,82092	112,	168,	128,0644	13,3138	97,	157,	109,2042	12,03851	79,	136,	24,08452	3,801177	14,	34,	35,57406	7,353146	17,	56,	126,7682	12,02339	98,	152,	111,9582	10,34728	86,99999	143,	126,9356	10,35481	97,99999	158,	145,7958	10,06806	119,	176,	54,45627	4,121901	42,09056	65,13393	2,529446	0,6907188	0,4572896	2,981174	12,3238	0,05603282	12,43685	12,4919	
S01	3	6,980476	7,028798	2,9435	19,317	15,90722	15,97865	4,401177	15,2112	15,2112	8,613237	22,70399	1,507329	2,314481	0,9053225	2,310345	0,0148987	1,323582	0,2950481	0,9811886	51,24395	269,5478	22,12374	0,89	129,3411	8,826364	111,	165,	0,6816948	129,3302	123,9863	0,8117092	8,823993	77,86285	0,004314544	10,40189	161,3014	76,8291	0,2926777	260,8794	296,9145	4,10471	5,720511	3,602496	1,962434	-0,3536691	0,9562281	144,6766	7,931511	126,	177,	131,0365	9,591415	110,	169,	112,2724	10,19346	92,	149,	25,08306	3,963945	10,	39,	33,89258	7,513181	11,	52,	129,3411	8,826364	111,	165,	110,3234	10,77446	77,99999	129,	123,9635	12,65449	85,99999	145,	142,7276	12,24253	106,	163,	55,4909	4,634112	47,44354	69,39323	1,980992	0,4736347	-0,5600875	3,255659	12,02645	0,2250487	11,35131	12,35409	
S01	4	7,488	7,536591	2,9435	20,3445	17,05254	17,02561	4,555757	16,29846	16,44625	10,82404	27,23216	1,717902	2,482759	0,9269561	2,482759	0,01388889	1,419571	0,3025221	0,981611	49,72895	325,545	30,92821	0,9	127,0132	9,246137	109,	154,	-0,3938065	127,0072	124,8066	0,2223324	9,239451	85,36747	0,005223164	5,302931	145,2286	82,35773	0,3939067	255,8762	324,128	4,175671	5,533432	1,9993	1,663291	-0,4267049	0,9748269	144,5646	8,548584	128,	168,	127,8474	9,897919	108,	157,	108,648	10,04669	88,	139,	22,93286	2,804145	15,	32,	37,15565	6,445886	20,	52,	127,0132	9,246137	109,	154,	110,4354	7,811798	86,99999	127,	127,1526	9,717534	97,99999	147,	146,352	10,11733	116,	167,	54,52781	3,558149	46,99928	65,20226	3,18723	0,7509807	0,9342881	4,678639	12,76584	0,6352262	10,86016	14,13618	
S01	5	7,176	7,293127	2,7405	19,5225	16,44442	16,45543	4,35358	14,88396	15,22175	10,42544	24,64736	1,836704	2,555556	0,9316332	2,555556	0,01449275	1,445588	0,3450285	0,9721138	41,87363	310,753	14,10811	0,87	129,477	7,909058	116,	151,	-0,5433153	129,4682	123,166	0,386618	7,911655	62,59429	0,005622895	6,055694	218,0787	61,97285	0,3571217	260,3181	241,8357	4,039797	5,445658	2,178498	1,701623	-0,3892125	0,9633492	144,7857	5,798763	130,	163,	130,6256	8,981786	112,	158,	113,015	10,03766	95,	139,	24,19124	4,731774	11,	52,	32,74539	7,717408	13,	50,	129,477	7,909058	116,	151,	110,2143	6,071432	91,99999	125,	124,3744	9,124812	96,99999	143,	141,985	8,661674	116,	160,	55,40562	3,213228	48,4615	65,0453	2,374656	0,6164034	-1,529185	4,223866	11,48126	0,3010346	10,57816	12,0577	
S01	6	7,592	7,655071	3,045	20,7555	17,49925	17,50835	4,752165	17,73408	17,90298	11,22646	26,44988	2,032207	2,433333	0,918488	2,433333	0,01369863	1,373904	0,2775562	0,9798407	53,50387	341,6159	-4,521679	0,87	124,5209	5,06792	113,	144,	1,071276	124,5184	126,0371	0,5127453	5,056713	25,57034	0,01561777	1,798262	501,5502	25,50813	0,6041038	250,9527	100,2343	3,644195	4,556986	0,8942946	1,244132	-0,4674164	0,9684727	141,0509	4,34771	130,	155,	125,6355	5,544099	112,	145,	106,8518	6,068123	94,	135,	23,57727	2,249539	15,	30,	36,26909	4,885068	14,	48,	124,5209	5,06792	113,	144,	113,9491	4,649699	99,99999	125,	129,3645	6,454852	110,	143,	148,1482	9,382729	120,	161,	53,55083	2,401037	48,43886	60,75394	2,739948	0,4441173	1,920653	4,072299	12,39043	1,921118	6,627074	12,61575	
S01	7	7,704988	7,785322	3,045	21,1665	17,4324	17,51085	4,716674	17,47018	17,50185	11,84708	28,82746	1,878144	2,469548	0,9197937	2,466667	0,01349775	1,384021	0,2960986	0,9777862	59,1432	330,7744	44,53441	0,91	138,1181	14,17636	112,	168,	-1,046393	138,1165	128,9082	0,4117424	14,17353	200,889	0,004985064	2,77966	61,67607	206,7143	0,5138354	278,6939	824,0768	4,548981	5,627689	1,201544	1,414165	-0,5495515	0,9929457	154,9606	14,7572	123,	186,	140,179	15,52564	110,	172,	119,2006	12,76086	97,	147,	25,13589	3,27028	0,	33,	34,95501	5,284586	10,	49,	138,1181	14,17636	112,	168,	100,0394	10,65354	68,99999	132,	114,821	10,607	82,99999	145,	135,7994	9,266482	108,	158,	59,07594	3,943315	47,26945	70,90588	2,034005	0,36562	0,9371448	2,799082	13,22237	1,373051	9,103222	14,68826	
S01	8	6,76	6,766196	2,7405	18,495	15,2991	15,30864	4,188342	13,77558	13,77558	8,459327	21,3905	1,47458	2,407408	0,9098288	2,407408	0,01538462	1,35191	0,2690398	0,987076	43,71147	251,9606	7,556082	0,89	125,3296	5,197006	117,	141,	0,6338951	125,3236	121,9355	1,004404	5,197833	27,01746	0,01376916	2,47027	487,7643	28,11992	0,5177596	252,4946	110,0094	3,574717	4,63905	1,010745	1,35509	-0,409474	0,9530174	144,0566	5,038371	135,	160,	127,327	6,192027	115,	147,	104,6289	5,63075	94,	124,	24,63774	2,645914	16,	31,	42,16604	5,771323	18,	56,	125,3296	5,197006	117,	141,	110,9434	5,314466	94,99999	120,	127,673	6,557658	108,	140,	150,3711	6,457021	131,	161,	54,24917	2,40962	49,76249	61,47803	2,672705	0,5857999	0,9741897	4,430105	14,68667	0,2517115	13,93153	14,52317	
S01	9	7,8	7,805692	2,9435	20,961	17,57995	17,6096	4,784584	17,97687	17,9452	11,44817	28,49197	1,657958	2,586207	0,9209704	2,586207	0,01333333	1,367877	0,251643	0,9872603	52,92649	348,0643	-4,684611	0,93	129,5255	6,722487	114,	148,	-0,4017726	129,5255	130,1387	0,04809582	6,726646	45,24777	0,004958025	7,698005	296,8926	43,90835	0,3384897	260,3875	167,9353	3,930231	5,526087	2,691971	1,830223	-0,3073941	0,9303927	145,1698	4,990268	135,	161,	131,2815	7,404388	115,	153,	112,101	8,368638	93,	135,	25,1555	2,925788	15,	36,	34,55407	6,023381	19,	50,	129,5255	6,722487	114,	148,	109,8302	5,276736	93,99999	120,	123,7185	7,239504	102,	140,	142,899	7,633008	120,	162,	55,59951	2,611068	49,74102	63,43271	2,014475	0,7573623	-0,2099378	4,286562	12,2837	0,9314925	10,51039	15,07818	
S01	10	7,384	7,424127	3,248	20,7555	17,09981	17,16634	4,829327	18,31466	18,27244	9,725293	24,03606	1,871435	2,21875	0,8911134	2,21875	0,01408451	1,27031	0,2847449	0,9826407	64,45322	303,7943	-19,46654	0,93	115,9273	7,153889	100,	136,	-0,4041387	115,9256	114,1426	0,1345092	7,149279	51,11219	0,004990661	7,357404	200,0331	50,22451	0,3468903	233,4982	193,5407	3,996002	5,5705	2,762769	1,801807	-0,3321845	0,9440784	132,2658	6,1268	119,	149,	116,9887	7,745402	100,	139,	98,54978	8,19176	80,	123,	23,47619	2,814631	13,	35,	38,48658	6,059631	19,	54,	115,9273	7,153889	100,	136,	122,7342	5,578066	106,	136,	138,0113	7,33709	116,	155,	156,4502	8,150081	132,	175,	50,14369	2,720922	43,67634	58,30646	2,814456	0,6267816	0,9341114	4,37613	12,34701	0,815424	9,900739	14,18465	
