Réf. Ech	Index	Longueur (mm)	Longueur intérieure (mm)	Largeur (mm)	Périmètre (mm)	Périmètre de Crofton (mm)	Périmètre convexe (mm)	Dimètre Eq. (mm)	Surface (mm2)	Surface convexe (mm2)	Surface DiffCAP (mm2)	Surface DiffCEN (mm2)	Surface DiffEAP (mm2)	Finesse	Excentricité	F. Feret	Compacité	Circularité	Rugosité	Index de courbure	Moment inertie 1	Moment inertie 2	Moment inertie 3	Symétrie	Moyenne ndg	Ecart type ndg	Minimum ndg	Maximum ndg	Histo. Kurtose	Histo. Moyenne	Histo. Pic	Histo. Assymétrie	Histo. Ecart type	Histo. Variance	Cooc. Uniformité	Cooc. Contraste	Cooc. Corrélation	Cooc. Variance globale	Cooc. Homogénéïté	Cooc. Somme des moyennes	Cooc. Somme des variances	Cooc. Somme des entropies	Cooc. Entropie globale	Cooc. Ecart variance	Cooc. Ecart entropie	Cooc. Corrélation IC1	Cooc. Corrélation IC2	RVB R Moy	RVB R Ect	RVB R Min	RVB R Max	RVB V Moy	RVB V Ect	RVB V Min	RVB V Max	RVB B Moy	RVB B Ect	RVB B Min	RVB B Max	TSI T Moy	TSI T Ect	TSI T Min	TSI T Max	TSI S Moy	TSI S Ect	TSI S Min	TSI S Max	TSI I Moy	TSI I Ect	TSI I Min	TSI I Max	CMJ C Moy	CMJ C Ect	CMJ C Min	CMJ C Max	CMJ M Moy	CMJ M Ect	CMJ M Min	CMJ M Max	CMJ J Moy	CMJ J Ect	CMJ J Min	CMJ J Max	Lab L Moy	Lab L Ect	Lab L Min	Lab L Max	Lab a Moy	Lab a Ect	Lab a Min	Lab a Max	Lab b Moy	Lab b Ect	Lab b Min	Lab b Max	
S01	1	7,592	7,688308	3,045	20,7555	17,38513	17,39427	4,729482	17,56518	17,6813	10,75225	26,67109	1,911636	2,433333	0,9175684	2,433333	0,01369863	1,36908	0,2566492	0,9756047	52,89904	334,6595	-0,08518384	0,91	147,6961	11,90814	115,	176,	-0,1805636	147,693	141,0957	0,2339771	11,91414	141,9468	0,002823172	10,49069	93,7957	142,461	0,2635743	298,3692	559,3534	4,460095	6,077685	3,05025	1,922327	-0,4129344	0,9786164	162,1648	13,58282	126,	192,	150,9834	13,10182	114,	181,	129,953	9,814249	103,	156,	28,38029	3,591465	15,	37,	30,50737	5,166603	9,	42,	147,6961	11,90814	115,	176,	92,83517	12,05494	63,	129,	104,0166	12,32781	73,99999	141,	125,047	8,984337	98,99999	152,	62,8748	4,684431	48,82151	73,96824	0,5450589	0,7164055	-0,2358701	2,694275	12,56999	1,5958	7,782588	14,15225	
S01	2	8,216001	8,261282	3,045	21,9885	18,43996	18,52908	4,95978	19,31748	19,38082	12,61339	32,3248	1,97749	2,633333	0,9242034	2,633333	0,01265823	1,400539	0,2837093	0,9825654	55,92844	383,1585	3,604298	0,92	148,7648	12,54028	110,	172,	-0,1173058	148,7628	142,8301	-0,4064336	12,54509	157,3793	0,002435751	14,10549	79,16886	154,7031	0,2430944	300,2292	604,7069	4,498615	6,210156	4,325558	2,080855	-0,3825666	0,9731464	163,074	14,01003	122,	190,	151,1965	13,45551	111,	175,	132,0403	10,96499	97,	153,	26,70477	3,596762	10,	36,	28,59951	5,263921	12,	43,	148,7648	12,54028	110,	172,	91,92597	13,69134	64,99999	133,	103,8035	13,39884	79,99999	144,	122,9597	11,68009	102,	158,	63,05915	5,201183	47,4556	72,1663	1,11149	0,2299028	1,760454	1,801198	11,66948	0,7725188	9,351926	13,22747	
S01	3	6,968	6,996479	2,7405	18,906	15,80288	15,87123	4,342759	14,81007	14,72562	9,124578	22,64951	1,584621	2,481482	0,9170727	2,481482	0,01492537	1,341656	0,2753157	0,9839593	46,04973	279,0165	18,50159	0,92	133,7571	8,847331	115,	157,	-0,3080765	133,7419	129,8223	0,4511929	8,858647	78,47564	0,005141917	6,545788	175,8184	75,6312	0,3714258	269,4518	295,9791	4,151172	5,565178	2,501711	1,762906	-0,4117094	0,9716758	150,3318	8,25571	133,	171,	135,9954	9,483208	116,	162,	114,886	9,653037	96,	142,	25,8016	2,68394	18,	36,	36,1642	5,844265	17,	50,	133,7571	8,847331	115,	157,	104,6682	6,889397	83,99999	122,	119,0046	8,668193	92,99999	139,	140,114	9,038007	113,	159,	57,42236	3,147058	49,88418	66,86353	1,864508	0,5656548	-0,1675433	3,305505	13,30605	0,5771713	11,57454	13,49025	
S01	4	6,968	7,050869	2,842	19,317	16,2496	16,2717	4,454306	15,58066	15,80233	9,723719	21,83252	1,667832	2,392857	0,9167446	2,392857	0,01492537	1,34842	0,2723079	0,9763691	47,60205	296,7924	7,186143	0,86	123,018	8,22518	109,	144,	-0,5367146	123,0275	114,2129	0,625012	8,205926	67,33723	0,007035017	5,051977	176,0254	67,86717	0,4362828	248,191	266,4166	4,03814	5,32433	2,090467	1,657709	-0,4247437	0,9712737	139,1228	8,132768	128,	163,	124,4254	9,184107	108,	148,	105,4815	8,3606	89,	125,	24,20106	3,270172	10,	36,	36,46561	5,903926	17,	52,	123,018	8,22518	109,	144,	115,8772	7,959084	91,99999	127,	130,5746	7,858202	107,	147,	149,5185	6,506175	130,	166,	53,00587	3,010714	47,02114	62,03801	2,4319	0,7973217	1,760882	4,823865	12,39631	0,5981544	13,57496	14,19077	
S01	5	7,488	7,496427	2,5375	19,5225	16,55855	16,57634	4,325701	14,69395	14,66228	10,98732	28,21807	1,560158	2,88	0,937935	2,88	0,01388889	1,484676	0,2819264	0,9868702	38,62985	319,9686	6,028923	0,89	138,5088	8,997254	114,	162,	-0,06227529	138,5003	139,7949	-0,05638957	8,99873	80,97713	0,003939622	10,28264	169,0791	77,29001	0,2777417	279,1496	298,8775	4,188786	5,812094	3,366203	1,932278	-0,3629304	0,9612495	152,6205	8,322759	129,	175,	140,1175	9,65969	115,	166,	122,7767	9,787627	98,	148,	25,25382	3,600688	16,	39,	29,14924	5,394217	12,	42,	138,5088	8,997254	114,	162,	102,3795	7,873482	79,99999	126,	114,8825	8,6275	88,99999	140,	132,2233	8,407758	107,	157,	58,92842	3,221013	49,26538	68,40543	1,698257	0,5171826	0,1467092	2,527082	10,95193	0,1570431	10,4808	11,39758	
S01	6	8,632	8,817901	3,3495	24,249	19,95535	19,70234	5,177254	21,04866	21,95648	14,50977	36,47427	3,027353	2,515152	0,9314789	2,515152	0,01204819	1,505289	0,2692831	0,9671519	62,13594	446,2423	32,42157	0,82	133,7814	11,4012	105,	155,	-0,5627432	133,7781	135,8926	-0,5469787	11,39821	129,9191	0,003480249	8,152246	86,04285	129,5926	0,3204733	270,1042	510,2184	4,365828	5,93223	2,760024	1,855775	-0,4008565	0,9741173	147,1853	10,36891	119,	167,	135,1203	12,16413	104,	159,	119,1074	12,20099	92,	142,	24,6354	3,799464	14,	39,	28,34039	6,069122	15,	48,	133,7814	11,4012	105,	155,	107,8147	9,395101	87,99999	136,	119,8797	10,37342	95,99999	151,	135,8926	9,035802	113,	163,	56,99369	3,972961	45,0748	65,72122	1,764875	0,6947921	-0,05647317	3,849251	10,24891	0,4368289	8,938424	9,910106	
S01	7	8,328081	8,473541	3,248	22,8105	19,10514	19,13203	5,139468	20,74254	20,91144	13,61627	33,09074	2,353568	2,502428	0,9258765	2,5	0,01248787	1,400117	0,2896325	0,9710207	64,33002	411,7523	41,36795	0,9	117,2812	6,772593	103,	144,	0,9778317	117,2934	112,0449	0,8496605	6,762492	45,73129	0,008998563	4,481334	233,4815	45,62406	0,4617341	236,4115	178,015	3,885236	5,128096	2,047833	1,593405	-0,4097376	0,9637535	133,0241	5,927347	118,	155,	118,2534	7,336957	103,	148,	100,5263	7,648566	86,	130,	23,43759	2,645657	13,	33,	36,6	5,501147	16,	49,	117,2812	6,772593	103,	144,	121,9759	7,325312	99,99999	137,	136,7466	9,915545	107,	152,	154,4737	9,824567	125,	169,	50,61161	3,611684	44,55238	61,44666	2,703579	0,7050415	-0,5884543	3,064082	11,8535	0,470335	10,4425	11,78723	
S01	8	8,84	8,914805	3,045	23,427	19,91787	20,05058	5,148614	20,81643	21,43924	16,15191	39,61361	3,100525	2,833333	0,944285	2,833333	0,01176471	1,51637	0,2867165	0,9796904	54,50507	484,3635	-28,16093	0,87	139,3161	12,13903	111,	166,	-0,6914945	139,3075	131,123	0,3054419	12,15464	147,7354	0,003264398	6,792071	82,91366	150,3732	0,3466425	281,551	594,7005	4,497159	5,972165	2,431543	1,769013	-0,4398975	0,9826176	156,0899	13,89055	123,	186,	141,5948	13,38027	109,	171,	120,2506	9,955619	96,	145,	25,61615	3,331236	13,	35,	34,75628	5,648239	17,	47,	139,3161	12,13903	111,	166,	98,91012	11,02996	68,99999	132,	113,4052	10,86493	83,99999	146,	134,7494	8,249814	110,	159,	59,58459	4,206534	46,96499	70,60069	1,854002	0,4557531	1,176402	3,221261	13,35273	1,361371	9,268616	15,35616	
S01	9	7,932444	7,930084	3,313154	21,783	18,18807	18,16967	4,923056	19,03247	19,07469	11,91391	29,42713	1,725316	2,336674	0,9216051	2,336674	0,01311071	1,382942	0,2532561	0,9882748	65,71729	362,0116	54,53383	0,89	137,9471	10,97123	112,	163,	-0,5174294	137,9358	139,7949	0,07571592	10,96973	120,3349	0,003910318	5,59111	105,9716	119,4724	0,3580452	278,7787	472,2986	4,395783	5,768948	1,829235	1,658504	-0,4586384	0,9837246	154,6191	12,14971	124,	182,	140,4564	12,20652	113,	168,	118,755	9,093083	98,	140,	26,05537	2,891845	15,	33,	35,39262	4,2296	20,	45,	137,9471	10,97123	112,	163,	100,3809	10,20638	72,99999	131,	114,5436	9,181211	86,99999	142,	136,245	7,081663	115,	157,	59,10995	3,626226	48,23127	69,35813	1,67418	0,3884638	0,5087886	1,623906	13,51799	1,213171	9,878473	16,31216	
S01	10	7,934938	8,054912	2,9435	21,1665	17,88891	17,90825	4,579301	16,46736	17,00572	12,96496	32,54722	2,730809	2,630948	0,9456958	2,62069	0,01310659	1,546213	0,257353	0,9732653	46,13045	386,2126	40,75011	0,85	119,2216	11,69427	65,	139,	6,659042	119,2193	125,0527	-2,280431	11,68478	136,5341	0,007048273	4,084257	33,84996	128,5538	0,4942901	240,8669	510,1309	4,110065	5,3237	2,007079	1,544939	-0,4694963	0,9807379	135,1495	13,22855	72,	154,	120,2247	12,58421	63,	143,	102,2907	9,72154	59,	125,	23,21031	3,290575	6,	33,	36,05361	4,893632	15,	48,	119,2216	11,69427	65,	139,	119,8505	21,04983	101,	183,	134,7753	19,07491	112,	192,	152,7093	14,43024	130,	196,	51,39962	7,989435	27,43132	59,88478	2,717477	0,5768819	0,9868312	3,086947	11,95334	2,695903	3,865629	11,05422	
