Réf. Ech	Index	Longueur (mm)	Longueur intérieure (mm)	Largeur (mm)	Périmètre (mm)	Périmètre de Crofton (mm)	Périmètre convexe (mm)	Dimètre Eq. (mm)	Surface (mm2)	Surface convexe (mm2)	Surface DiffCAP (mm2)	Surface DiffCEN (mm2)	Surface DiffEAP (mm2)	Finesse	Excentricité	F. Feret	Compacité	Circularité	Rugosité	Index de courbure	Moment inertie 1	Moment inertie 2	Moment inertie 3	Symétrie	Moyenne ndg	Ecart type ndg	Minimum ndg	Maximum ndg	Histo. Kurtose	Histo. Moyenne	Histo. Pic	Histo. Assymétrie	Histo. Ecart type	Histo. Variance	Cooc. Uniformité	Cooc. Contraste	Cooc. Corrélation	Cooc. Variance globale	Cooc. Homogénéïté	Cooc. Somme des moyennes	Cooc. Somme des variances	Cooc. Somme des entropies	Cooc. Entropie globale	Cooc. Ecart variance	Cooc. Ecart entropie	Cooc. Corrélation IC1	Cooc. Corrélation IC2	RVB R Moy	RVB R Ect	RVB R Min	RVB R Max	RVB V Moy	RVB V Ect	RVB V Min	RVB V Max	RVB B Moy	RVB B Ect	RVB B Min	RVB B Max	TSI T Moy	TSI T Ect	TSI T Min	TSI T Max	TSI S Moy	TSI S Ect	TSI S Min	TSI S Max	TSI I Moy	TSI I Ect	TSI I Min	TSI I Max	CMJ C Moy	CMJ C Ect	CMJ C Min	CMJ C Max	CMJ M Moy	CMJ M Ect	CMJ M Min	CMJ M Max	CMJ J Moy	CMJ J Ect	CMJ J Min	CMJ J Max	Lab L Moy	Lab L Ect	Lab L Min	Lab L Max	Lab a Moy	Lab a Ect	Lab a Min	Lab a Max	Lab b Moy	Lab b Ect	Lab b Min	Lab b Max	
S01	1	8,008	7,970348	3,7555	23,016	18,84346	18,88399	5,419542	23,06486	23,00152	11,15751	26,11396	1,863322	2,081081	0,8808592	2,081081	0,01298701	1,224887	0,2274721	0,992648	84,30166	365,9277	23,09013	0,94	127,737	8,406044	94,	145,	1,058018	127,7606	129,0664	-0,7139928	8,386579	70,3347	0,004137335	7,75271	128,6776	69,17509	0,3238526	257,3882	268,9475	4,120694	5,718013	2,629051	1,82997	-0,3488627	0,9543306	138,9372	7,246568	108,	155,	129,0693	9,410814	93,	149,	115,1846	9,753507	80,	135,	25,75971	5,121322	11,	46,	25,29598	7,009511	10,	47,	127,737	8,406044	94,	145,	116,0628	10,31239	99,99999	147,	125,9307	12,02309	106,	162,	139,8154	11,7282	120,	175,	54,49538	4,642878	40,56674	61,83734	1,27084	0,8468227	-0,3044314	3,811309	8,869387	0,2789679	8,174465	9,70629	
S01	2	7,592	7,606908	3,5525	21,783	17,95981	18,00153	5,174657	21,02755	20,93255	9,961422	23,40713	1,928099	2,085714	0,8745025	2,085714	0,01369863	1,220509	0,2660802	0,9860446	77,02667	327,3796	1,567809	0,95	131,9312	10,93145	105,	157,	-0,7688578	131,9369	123,9102	0,09589556	10,90179	118,8491	0,002817502	10,24544	94,10428	118,3608	0,2737051	265,8472	463,1979	4,391796	6,062983	3,070696	1,925658	-0,3795012	0,9703396	145,5022	11,16816	113,	171,	133,4326	11,93878	104,	163,	116,8681	10,74591	94,	141,	25,23623	4,646406	7,	52,	29,21812	6,278746	12,	48,	131,9312	10,93145	105,	157,	109,4978	10,83405	83,99999	142,	121,5674	9,8558	91,99999	151,	138,1319	8,043968	114,	161,	56,32777	3,927231	44,54608	67,10818	1,686381	0,2717118	-0,8712462	1,698133	10,57249	1,221625	6,907611	12,4737	
S01	3	6,24	6,358113	2,639	17,262	14,70078	14,84049	4,154506	13,5539	13,46946	7,860037	16,72993	1,520139	2,307692	0,9036751	2,307692	0,01666667	1,268651	0,2925481	0,9696273	44,09708	238,9173	-6,872088	0,93	112,505	7,945336	88,	134,	-0,07213583	112,5293	108,0117	0,3481329	7,964109	63,42703	0,00714184	8,420772	128,3699	60,76621	0,3702888	226,9161	234,6441	3,909603	5,388105	3,581944	1,865709	-0,3617933	0,9525974	130,1405	8,092496	97,	148,	112,5883	8,980503	84,	137,	94,83831	8,147965	75,	122,	21,50746	3,556741	0,	36,	40,20522	7,174373	5,	57,	112,505	7,945336	88,	134,	124,8594	11,04685	107,	158,	142,4117	9,529434	118,	171,	160,1617	9,053894	133,	180,	48,63438	3,96991	36,72465	57,64808	3,915243	0,8050313	1,500149	3,71718	12,39559	1,723824	7,224117	9,528008	
S01	4	7,8	7,960229	3,5525	22,194	18,63478	18,731	5,299149	22,05149	22,13593	11,41907	24,99289	2,43623	2,142857	0,8835168	2,142857	0,01333333	1,252959	0,2665274	0,968094	78,56473	358,0839	0,6445528	0,88	134,3679	12,34444	103,	162,	-0,1782416	134,3714	129,0664	-0,0869083	12,32033	151,7906	0,003840554	6,585122	68,98211	156,0071	0,4106981	271,1359	617,4438	4,504503	5,929661	2,926576	1,784814	-0,4596922	0,985377	151,2799	13,18128	120,	181,	137,0375	13,74071	102,	167,	114,759	10,77751	86,	139,	26,27304	3,207164	17,	38,	37,18021	5,382831	19,	51,	134,3679	12,34444	103,	162,	103,7201	10,42662	73,99999	135,	117,9625	11,67918	87,99999	153,	140,241	9,586345	116,	169,	57,78979	4,439106	44,47248	68,98623	1,641285	0,9556086	0,5137519	4,508111	13,90335	0,8091195	11,70692	16,33071	
S01	5	7,28	7,464578	3,654	21,372	17,74135	17,87453	5,186334	21,12256	21,13311	9,523232	20,23724	2,051892	1,944444	0,8615134	1,944444	0,01428571	1,18564	0,2653098	0,9635509	81,22804	315,0791	0,6555633	0,91	142,4968	15,64045	104,	177,	-0,3023802	142,4859	142,8164	0,005551479	15,63452	244,4382	0,003490679	6,607786	45,04552	245,4902	0,3676506	287,9042	975,3531	4,724402	6,028905	2,51746	1,75989	-0,5160344	0,9924209	159,4889	16,58985	117,	196,	145,6726	16,83196	104,	183,	122,3452	13,94458	90,	158,	27,09149	3,109429	16,	34,	36,10651	4,655459	16,	49,	142,4968	15,64045	104,	177,	95,51109	14,16297	59,	138,	109,3274	13,89087	71,99999	151,	132,6548	11,88492	96,99999	165,	61,03821	5,40262	44,83035	74,86992	1,256023	0,4763911	0,5125615	2,685197	14,24305	1,492607	9,765235	14,38327	
S01	6	7,384	7,525482	3,5525	21,372	17,68429	17,63497	5,028417	19,85584	19,89806	9,667492	22,21874	1,992687	2,028571	0,879867	2,028571	0,01408451	1,253178	0,260565	0,9694064	71,59638	315,9314	7,038303	0,93	138,8559	9,17433	115,	163,	-0,3409065	138,8371	136,8008	0,3526182	9,152781	83,7734	0,004270357	6,855738	161,4628	82,39662	0,3664281	280,7246	322,7307	4,232932	5,728961	2,663314	1,7782	-0,3952408	0,9698001	152,2819	10,25488	129,	178,	141,0989	9,950555	113,	168,	123,2383	8,393472	104,	146,	26,68069	3,514003	14,	41,	28,67913	5,474219	13,	45,	138,8559	9,17433	115,	163,	102,7181	8,57269	76,99999	126,	113,9011	9,366298	86,99999	142,	131,7617	7,587232	109,	151,	59,17521	3,439955	48,85535	69,14463	1,089271	1,192435	-0,1166724	4,666577	11,03277	1,251401	7,278563	12,66475	
S01	7	7,488	7,712024	2,9435	20,55	17,47562	17,43484	4,699543	17,34351	17,55463	11,2357	26,01678	2,225739	2,482759	0,9198101	2,482759	0,01388889	1,401051	0,2809283	0,9592812	52,87302	335,5571	-17,27861	0,89	137,2672	9,774718	107,	155,	0,02088517	137,2517	139,8086	-0,6180796	9,74912	95,04533	0,008475636	2,59901	120,2882	95,9668	0,5300449	277,0168	381,268	4,205188	5,227485	1,16613	1,3731	-0,5283761	0,9882162	153,4199	10,80401	123,	175,	140,067	10,69517	107,	161,	118,3231	8,518646	90,	133,	26,71229	2,913418	16,	38,	35,14711	4,961	21,	47,	137,2672	9,774718	107,	155,	101,5801	10,13997	79,99999	132,	114,933	11,02234	93,99999	148,	136,6769	9,44103	122,	165,	58,88602	4,207345	46,26398	66,74635	1,346232	0,6988831	0,5448503	3,442881	13,43433	1,003436	11,85572	16,44463	
S01	8	7,8	7,840806	3,3495	21,783	18,131	18,08099	5,068357	20,17252	20,11974	10,7836	26,45169	1,814581	2,272727	0,8975771	2,272727	0,01333333	1,29661	0,255724	0,982839	67,30854	345,4665	6,205586	0,94	137,9054	12,562	106,	163,	-0,7507491	137,8995	129,0664	-0,09883191	12,53844	157,2126	0,002350668	16,33225	73,43176	155,0124	0,204701	278,1086	603,7175	4,496558	6,228837	4,437022	2,09739	-0,3821697	0,9732841	152,5862	12,51721	119,	177,	139,7315	13,53329	104,	167,	121,4238	12,23529	92,	146,	25,46077	3,67308	15,	36,	30,64	4,970649	19,	45,	137,9054	12,562	106,	163,	102,4138	11,19538	77,99999	136,	115,2685	11,91051	87,99999	151,	133,5761	9,807953	109,	163,	58,78949	4,571564	45,0748	68,79461	1,685575	0,7212253	0,04348719	3,849251	11,52581	0,8624627	8,938424	12,15935	
S01	9	7,696	7,771328	3,248	21,372	17,96961	18,01025	4,980066	19,47582	19,46527	11,4232	26,64999	2,065298	2,3125	0,9038407	2,3125	0,01351351	1,31919	0,2731628	0,9784041	64,35336	345,675	-15,97636	0,87	142,6127	16,79144	100,	174,	-0,4048926	142,6007	136,8008	-0,4183734	16,79061	281,9245	0,002311178	11,83164	37,90897	270,7761	0,2854665	289,0263	1071,273	4,764106	6,334855	4,19217	2,031003	-0,4580148	0,9883285	159,1997	19,26455	113,	193,	145,3905	18,05106	99,	179,	123,2959	13,71962	86,	154,	26,5814	3,889146	10,	40,	34,30393	6,283587	16,	49,	142,6127	16,79144	100,	174,	95,80032	15,39989	62,	142,	109,6095	15,46351	75,99999	156,	131,7041	12,43197	101,	169,	60,95704	6,011364	42,92294	73,48759	1,442457	0,6248581	0,9064487	3,317031	13,59015	1,383995	9,438166	14,57632	
S01	10	6,76	6,884882	2,7405	18,7005	15,66512	15,6145	4,270973	14,32449	14,45116	8,680886	20,79344	1,718284	2,407408	0,9129781	2,407408	0,01538462	1,363057	0,3218883	0,9700601	44,34085	266,3427	-0,6915964	0,89	138,3373	13,03666	103,	164,	-0,5572046	138,3389	126,0586	-0,1511598	13,01254	169,3261	0,003483385	12,30241	64,20337	167,7577	0,2482552	280,2338	658,728	4,469765	5,915576	3,461803	1,979184	-0,4564429	0,9847642	153,8325	13,3002	118,	179,	140,4157	14,08965	102,	169,	120,7613	12,36156	89,	145,	25,77553	3,652453	15,	39,	32,53207	5,171828	18,	46,	138,3373	13,03666	103,	164,	101,1675	11,94418	75,99999	137,	114,5843	12,80522	85,99999	153,	134,2387	10,58709	110,	166,	59,07241	4,910437	44,3411	69,47237	1,693134	0,8120238	-0,4312605	4,129206	12,3161	0,8742838	9,693245	13,68792	
S01	11	7,488	7,548491	3,1465	20,7555	17,32806	17,30365	4,780368	17,9452	17,93464	10,21425	25,11702	1,710742	2,322581	0,9088699	2,322581	0,01388889	1,331305	0,2757601	0,9800634	56,63845	325,084	4,494445	0,93	129,1019	9,630473	103,	151,	-0,4478804	129,1133	123,0508	-0,2159469	9,605466	92,26497	0,00317899	11,57197	120,6298	88,63318	0,2643829	260,3447	342,9608	4,257665	5,963706	3,746811	1,998318	-0,3485131	0,958802	144,378	9,252766	119,	166,	130,252	10,59672	101,	154,	112,6658	9,453109	87,	135,	23,84987	3,211451	14,	33,	32,57283	4,030241	21,	44,	129,1019	9,630473	103,	151,	110,622	8,459338	88,99999	136,	124,748	9,750664	101,	154,	142,3342	8,555252	120,	168,	55,2578	3,714509	44,11427	64,13456	2,367404	0,8209286	1,172104	4,83019	11,46937	0,2922745	10,59254	11,56305	
S01	12	7,384	7,408497	3,248	20,7555	17,49925	17,45836	4,933966	19,11692	18,99024	10,35888	22,59174	2,003942	2,21875	0,8929149	2,21875	0,01408451	1,274521	0,2782673	0,984714	65,29186	321,7128	4,122824	0,92	131,1361	19,42637	76,	170,	0,1256945	131,1424	126,918	-0,480458	19,42566	377,3561	0,003025721	8,660121	16,27907	377,7502	0,3179995	265,3842	1502,341	4,845613	6,2606	2,930413	1,874545	-0,5120309	0,9932522	149,107	21,79817	85,	188,	133,6613	20,89527	74,	176,	110,6418	16,00683	68,	146,	25,40195	3,592114	3,	38,	39,55592	6,248278	13,	54,	131,1361	19,42637	76,	170,	105,893	21,36898	66,99999	170,	121,3387	19,88709	78,99999	181,	144,3582	14,21394	109,	187,	56,58117	8,073401	32,36096	72,10625	2,042488	0,4835528	-0,5918294	3,484348	14,54161	3,08994	5,271791	16,93379	
S01	13	7,904	7,868573	3,3495	22,605	18,16849	17,93121	4,957069	19,29637	19,51805	10,51633	28,37497	1,981724	2,30303	0,9024491	2,30303	0,01315789	1,361093	0,2874314	0,992429	63,1317	339,9807	-2,907433	0,88	132,0182	10,15906	104,	150,	-0,4407635	132,0134	138,0898	-0,5257575	10,12854	102,5873	0,006379121	2,770779	107,3374	101,701	0,5263292	266,2231	404,0334	4,266975	5,358638	1,255489	1,421092	-0,5115059	0,9873446	146,2382	8,9065	116,	162,	133,6212	10,70994	102,	156,	116,1729	11,35822	87,	135,	25,0761	3,09607	14,	39,	30,94045	6,339555	19,	50,	132,0182	10,15906	104,	150,	108,7618	10,07941	92,99999	139,	121,3788	10,54039	98,99999	153,	138,8271	9,724284	120,	168,	56,43007	4,111774	44,09475	64,32864	1,762054	0,4007705	-1,472139	2,964365	11,12513	0,2207146	10,52045	11,78727	
S01	14	7,072	7,070796	2,7405	19,1115	15,99771	15,93194	4,288249	14,44061	14,50394	9,306047	23,88358	1,637091	2,518518	0,9212605	2,518518	0,01470588	1,410119	0,2830295	0,988149	42,68238	282,0037	-2,096573	0,9	125,8687	4,223409	116,	144,	1,66028	125,9191	126,0586	0,7184725	4,208012	17,70736	0,01872814	1,939666	810,2053	16,62746	0,5693547	253,7548	64,57018	3,371036	4,344515	0,8664874	1,26218	-0,4026307	0,9423918	144,6683	3,390672	134,	158,	128,1694	4,45046	115,	148,	104,8353	5,612555	94,	128,	25,24224	1,75866	19,	31,	42,78043	5,079041	26,	55,	125,8687	4,223409	116,	144,	110,3317	4,443919	96,99999	121,	126,8306	6,610186	107,	140,	150,1647	7,721565	127,	161,	54,54181	2,372941	49,663	61,66063	2,475862	0,7398281	0,2563775	4,009277	14,98135	1,024082	11,9091	14,37043	
S01	15	7,606076	7,753341	3,9585	22,605	18,56793	18,63297	5,438113	23,2232	23,26542	10,18513	21,83761	2,124181	1,875265	0,8569248	1,871795	0,01367328	1,18122	0,2545857	0,9692153	92,69136	339,3513	-22,30587	0,9	137,4489	13,80354	79,	163,	2,851733	137,4335	139,8086	-1,422365	13,78969	190,1555	0,004082444	5,417999	34,86335	184,22	0,4194212	278,0341	731,4622	4,480228	5,83547	2,251972	1,70672	-0,478952	0,9872435	151,6718	14,46891	87,	176,	140,0345	14,68869	78,	166,	120,6054	12,565	71,	148,	27,00191	3,169447	15,	37,	31,29055	3,687932	19,	42,	137,4489	13,80354	79,	163,	103,3282	21,55725	78,99999	168,	114,9655	20,67816	88,99999	177,	134,3946	16,53512	107,	184,	58,77091	8,311447	33,83657	68,49017	1,023668	0,4574204	0,5255178	2,39593	11,95333	2,152351	5,49628	10,61274	
S01	16	8,008	7,96873	3,045	21,5775	18,0503	18,01819	4,866759	18,59967	18,55745	12,02098	30,60027	1,711239	2,566667	0,9208104	2,566667	0,01298701	1,393765	0,2944402	0,9928495	55,16097	360,5643	9,159305	0,92	151,503	14,74066	117,	182,	-0,5305572	151,5018	148,832	-0,1262982	14,75787	217,7947	0,00280562	10,06393	64,70056	214,8168	0,2339625	306,6776	849,2028	4,667727	6,08845	2,356332	1,809126	-0,484367	0,98974	168,687	15,36028	132,	200,	155,0705	15,69338	117,	188,	130,7558	13,43697	98,	159,	27,71883	2,37265	20,	35,	35,0129	3,626935	23,	46,	151,503	14,74066	117,	182,	86,31299	12,229	55,	123,	99,92948	12,69017	66,99999	138,	124,2442	10,9186	95,99999	157,	64,56268	4,817935	50,10888	76,52672	0,974826	0,5460941	-0,4822342	2,613108	14,56792	0,6504501	12,61657	16,21357	
