Réf. Ech	Index	Longueur (mm)	Longueur intérieure (mm)	Largeur (mm)	Périmètre (mm)	Périmètre de Crofton (mm)	Périmètre convexe (mm)	Dimètre Eq. (mm)	Surface (mm2)	Surface convexe (mm2)	Surface DiffCAP (mm2)	Surface DiffCEN (mm2)	Surface DiffEAP (mm2)	Finesse	Excentricité	F. Feret	Compacité	Circularité	Rugosité	Index de courbure	Moment inertie 1	Moment inertie 2	Moment inertie 3	Symétrie	Moyenne ndg	Ecart type ndg	Minimum ndg	Maximum ndg	Histo. Kurtose	Histo. Moyenne	Histo. Pic	Histo. Assymétrie	Histo. Ecart type	Histo. Variance	Cooc. Uniformité	Cooc. Contraste	Cooc. Corrélation	Cooc. Variance globale	Cooc. Homogénéïté	Cooc. Somme des moyennes	Cooc. Somme des variances	Cooc. Somme des entropies	Cooc. Entropie globale	Cooc. Ecart variance	Cooc. Ecart entropie	Cooc. Corrélation IC1	Cooc. Corrélation IC2	RVB R Moy	RVB R Ect	RVB R Min	RVB R Max	RVB V Moy	RVB V Ect	RVB V Min	RVB V Max	RVB B Moy	RVB B Ect	RVB B Min	RVB B Max	TSI T Moy	TSI T Ect	TSI T Min	TSI T Max	TSI S Moy	TSI S Ect	TSI S Min	TSI S Max	TSI I Moy	TSI I Ect	TSI I Min	TSI I Max	CMJ C Moy	CMJ C Ect	CMJ C Min	CMJ C Max	CMJ M Moy	CMJ M Ect	CMJ M Min	CMJ M Max	CMJ J Moy	CMJ J Ect	CMJ J Min	CMJ J Max	Lab L Moy	Lab L Ect	Lab L Min	Lab L Max	Lab a Moy	Lab a Ect	Lab a Min	Lab a Max	Lab b Moy	Lab b Ect	Lab b Min	Lab b Max	Classe	Masse surfacique (gr/mm2)	Poids estimé (gr)
S01	1	7,635715	7,76396	3,5525	21,783	18,131	18,25451	5,186334	21,12256	21,207	10,9424	23,93298	2,230801	2,097724	0,8838535	2,085714	0,0136202	1,238292	0,2666927	0,9716613	79,78481	337,2182	-35,93951	0,93	107,3405	8,71734	75,	135,	1,519742	107,3749	104,0352	-0,6180461	8,731742	76,24332	0,009356652	3,807402	79,49567	71,63604	0,5332506	216,827	282,7367	4,070194	5,14535	2,090194	1,489909	-0,49288	0,9825743	119,6623	9,547043	80,	146,	107,5133	9,281933	70,	138,	94,86177	8,670146	68,	125,	24,7185	22,64229	0,	250,	29,82505	7,793245	0,	45,	107,3405	8,71734	75,	135,	135,3377	13,22078	109,	175,	147,4867	12,50444	117,	185,	160,1382	10,04608	130,	187,	46,19802	5,183357	30,64795	57,81677	2,523969	0,6225021	0,6564627	3,838168	8,819485	2,023485	2,749029	8,026349	1	0,0000846201	0,001787393
S01	2	7,904	8,013216	3,5525	22,3995	18,60136	18,56628	5,187629	21,13311	21,30201	11,38523	27,16805	1,803466	2,171429	0,8980505	2,171429	0,01315789	1,302722	0,2728688	0,9745151	70,42709	363,9025	1,57277	0,9	104,3704	6,801023	83,	135,	2,007581	104,4084	103,1758	1,078634	6,807257	46,33874	0,01512684	2,114591	163,0056	42,51665	0,5897198	210,3209	167,9521	3,80759	4,725954	1,063536	1,319814	-0,5041282	0,9791002	118,6224	6,178763	97,	145,	104,3377	7,195923	80,	136,	90,1692	7,478202	72,	126,	21,11184	2,726555	12,	32,	34,91794	5,137867	15,	48,	104,3704	6,801023	83,	135,	136,3776	8,792544	110,	158,	150,6623	10,5541	119,	175,	164,8308	11,9436	129,	183,	45,08849	4,039221	35,49174	57,20616	3,194358	0,8286096	1,566645	5,680187	10,04917	1,159748	6,569923	7,357863	1	0,0000846201	0,001788286
S01	3	7,384	7,530574	3,1465	20,55	17,30443	17,3686	4,819575	18,24077	18,17743	10,62493	23,97177	1,929084	2,290323	0,9042884	2,290323	0,01408451	1,306162	0,3050999	0,9687508	59,35446	324,9676	5,301931	0,88	105,1334	6,076539	91,	141,	5,727822	105,1693	104,8945	1,255631	6,0797	36,96275	0,01826025	1,9	245,0765	33,92411	0,5938407	211,6669	133,7964	3,635782	4,561224	0,9309495	1,264118	-0,474528	0,9702786	119,7114	5,352093	104,	151,	104,8761	6,287928	90,	144,	90,82669	7,39699	77,	129,	20,56672	2,802781	11,	31,	34,94021	6,479196	17,	47,	105,1334	6,076539	91,	141,	135,2885	10,42952	104,	151,	150,1239	13,04131	111,	165,	164,1733	12,72444	126,	178,	45,36282	4,875299	39,22656	59,98872	3,439365	1,118834	-0,08286136	3,415971	10,05603	0,3871616	8,894548	9,607622	1	0,0000846201	0,001543536
S01	4	7,210436	7,425639	3,1465	20,3445	17,1096	17,21716	4,83767	18,378	18,43078	10,11474	22,1276	2,057048	2,236488	0,8974445	2,225806	0,01442354	1,267382	0,2868201	0,9593481	62,14867	316,0486	-11,74576	0,91	116,1264	9,048183	92,	137,	-0,5837533	116,1387	116,0664	-0,1570112	9,016698	81,30084	0,002990122	14,20018	106,3575	80,26867	0,269786	234,2326	306,8747	4,209581	6,036093	4,966035	2,105949	-0,3034488	0,9405267	129,3903	9,327953	102,	148,	116,1033	10,32431	87,	142,	102,8898	9,353393	79,	128,	21,4193	5,282386	4,	46,	29,15713	8,491169	9,	55,	116,1264	9,048183	92,	137,	125,6097	9,130086	107,	153,	138,8967	9,701106	113,	168,	152,1102	8,370053	127,	176,	49,72506	3,838661	38,20908	59,15938	2,834359	0,8456282	-0,2974745	4,7121	9,171525	0,7526383	6,91361	8,248482	1	0,0000846201	0,001555148
S01	5	7,072	7,245889	3,451	20,55	17,13324	17,25452	5,016373	19,76083	19,60249	8,880335	19,1338	1,634447	2,	0,8673217	2,	0,01470588	1,181951	0,247102	0,9642709	74,21448	299,4806	-1,765466	0,94	103,5887	8,88917	86,	137,	1,046118	103,6118	107,043	0,8264056	8,899605	79,20296	0,004656707	7,079417	97,30667	76,75951	0,3717621	208,8574	299,9586	4,160627	5,675065	2,869271	1,802815	-0,3780926	0,9638779	117,7106	8,31643	98,	145,	103,5046	9,684497	85,	139,	89,55247	9,503763	72,	129,	21,22685	4,033357	6,	40,	34,83565	6,963532	11,	51,	103,5887	8,88917	86,	137,	137,2894	9,096454	110,	157,	151,4954	11,83179	116,	170,	165,4475	13,14918	126,	183,	44,74922	4,451392	37,04373	58,1034	3,204351	0,9344999	0,4008517	3,039089	9,929874	1,265017	6,134823	9,550302	1	0,0000846201	0,001672163
S01	6	7,176	7,272639	3,045	19,9335	16,60582	16,58163	4,591028	16,55181	16,58348	9,6485	23,31849	1,822749	2,3	0,9048204	2,3	0,01449275	1,325565	0,2970625	0,9748524	53,77296	293,9445	9,895674	0,93	105,9065	12,31423	87,	157,	3,036901	105,9307	109,1914	1,418956	12,30847	151,4984	0,005643936	5,580981	54,1409	142,3799	0,4247851	212,7283	563,9387	4,293502	5,60675	2,399399	1,706986	-0,4647738	0,983084	122,0728	11,14464	105,	170,	105,5315	13,1138	85,	162,	90,09941	13,38897	69,	146,	20,46752	3,777643	11,	47,	38,70768	8,967586	12,	59,	105,9065	12,31423	87,	157,	132,9272	15,97573	84,99999	150,	149,4685	18,82284	92,99999	170,	164,9006	18,63353	109,	186,	45,76341	7,036015	37,71637	66,87145	3,931406	1,275968	0,1035026	5,668289	11,08536	0,5775035	9,352845	12,44831	1	0,0000846201	0,001400616
S01	7	7,488	7,518922	2,9435	20,3445	16,93841	16,96478	4,589564	16,54125	16,50958	10,23162	26,93527	1,883405	2,482759	0,9144885	2,482759	0,01388889	1,380075	0,300234	0,9839177	51,81063	308,0508	-17,46809	0,93	126,5766	5,84105	111,	145,	-0,4038708	126,5458	122,082	0,2102865	5,832421	34,01714	0,007077687	6,985058	368,0671	33,5565	0,3861164	255,0875	127,241	3,774596	5,308961	2,92937	1,800774	-0,3059451	0,9236011	143,4074	5,406975	127,	162,	128,4655	6,80027	107,	147,	107,8248	6,691606	93,	126,	25,01401	3,319164	11,	35,	37,85386	5,985352	14,	55,	126,5766	5,84105	111,	145,	111,5926	6,197535	92,99999	128,	126,5345	7,155151	108,	148,	147,1752	6,05839	129,	162,	54,56933	2,611628	46,73444	61,70181	2,23834	1,116837	2,071581	5,58885	13,28161	0,8313106	10,78768	13,14527	1	0,0000846201	0,001399722
S01	8	7,592	7,641407	2,842	20,55	17,01911	16,90804	4,425544	15,38009	15,48565	10,51856	28,88983	2,317207	2,607143	0,9288278	2,607143	0,01369863	1,498444	0,303416	0,9815928	44,54455	318,7795	13,75672	0,86	128,2122	11,5364	92,	147,	1,841306	128,1883	125,9492	-1,31231	11,52737	132,8803	0,006647444	3,594168	67,87411	126,5396	0,4712467	259,3171	502,564	4,206329	5,389155	1,48232	1,516324	-0,4917783	0,9850053	145,0079	11,8338	106,	167,	130,0971	12,47598	89,	151,	109,4628	11,20162	78,	127,	24,9842	2,855386	14,	33,	37,41986	6,494124	20,	54,	128,2122	11,5364	92,	147,	109,9921	13,00264	87,99999	149,	124,9029	13,69901	104,	166,	145,5372	10,48759	128,	177,	55,20155	5,343337	39,17154	63,24442	2,213533	0,9452042	1,986529	5,049145	13,24206	1,43175	8,946812	14,8049	1	0,0000846201	0,001301465
S01	9	7,384	7,556234	2,842	19,9335	16,77701	16,77672	4,452797	15,5701	15,62288	10,61953	26,62214	1,756195	2,535714	0,9246456	2,535714	0,01408451	1,438347	0,2806841	0,9654611	45,48076	310,6324	9,980753	0,87	120,3795	3,801084	112,	133,	0,5233644	120,3783	116,9258	0,7553105	3,759955	14,13726	0,01690673	2,691676	920,3726	13,64263	0,514162	242,4736	51,87885	3,301037	4,441151	1,135764	1,397094	-0,3246765	0,9061891	137,4373	3,34629	128,	148,	121,5627	4,113117	111,	136,	102,145	5,113339	93,	120,	23,54853	2,180276	16,	32,	38,72519	5,41504	22,	52,	120,3795	3,801084	112,	133,	117,5627	3,520902	107,	127,	133,4373	4,812431	119,	144,	152,855	5,95166	135,	162,	51,98332	1,781612	47,94143	57,32816	2,868117	0,3771712	1,736604	3,664624	12,88445	0,8880568	10,22027	12,48469	1	0,0000846201	0,001317543
S01	10	7,696	7,659871	2,842	20,55	17,30443	17,25873	4,614392	16,72071	16,64681	11,48553	28,58373	2,097409	2,642857	0,9251596	2,642857	0,01351351	1,424904	0,2855559	0,9926407	48,55051	334,3917	-9,639021	0,91	147,1489	14,81304	113,	173,	-0,8711502	147,1539	162,9023	-0,2034865	14,83233	219,998	0,002661614	11,26688	60,20047	215,5957	0,2784435	298,366	851,116	4,625922	6,128298	3,785384	1,978615	-0,4593903	0,9869822	164,0325	15,90401	128,	192,	151,3028	16,25273	113,	180,	126,0927	12,90967	98,	151,	28,78698	3,026189	17,	37,	36,43885	5,461529	24,	49,	147,1489	14,81304	113,	173,	90,96745	12,01085	63,	127,	103,6972	12,76758	74,99999	142,	128,9073	9,364238	104,	157,	63,0405	4,809325	48,61253	73,59959	0,5099469	0,9220107	-0,4573988	3,275979	14,98838	1,506329	10,46939	16,34878	1	0,0000846201	0,001414908
