Réf. Ech	Index	Longueur (mm)	Longueur intérieure (mm)	Largeur (mm)	Périmètre (mm)	Périmètre de Crofton (mm)	Périmètre convexe (mm)	Dimètre Eq. (mm)	Surface (mm2)	Surface convexe (mm2)	Surface DiffCAP (mm2)	Surface DiffCEN (mm2)	Surface DiffEAP (mm2)	Finesse	Excentricité	F. Feret	Compacité	Circularité	Rugosité	Index de courbure	Moment inertie 1	Moment inertie 2	Moment inertie 3	Symétrie	Moyenne ndg	Ecart type ndg	Minimum ndg	Maximum ndg	Histo. Kurtose	Histo. Moyenne	Histo. Pic	Histo. Assymétrie	Histo. Ecart type	Histo. Variance	Cooc. Uniformité	Cooc. Contraste	Cooc. Corrélation	Cooc. Variance globale	Cooc. Homogénéïté	Cooc. Somme des moyennes	Cooc. Somme des variances	Cooc. Somme des entropies	Cooc. Entropie globale	Cooc. Ecart variance	Cooc. Ecart entropie	Cooc. Corrélation IC1	Cooc. Corrélation IC2	RVB R Moy	RVB R Ect	RVB R Min	RVB R Max	RVB V Moy	RVB V Ect	RVB V Min	RVB V Max	RVB B Moy	RVB B Ect	RVB B Min	RVB B Max	TSI T Moy	TSI T Ect	TSI T Min	TSI T Max	TSI S Moy	TSI S Ect	TSI S Min	TSI S Max	TSI I Moy	TSI I Ect	TSI I Min	TSI I Max	CMJ C Moy	CMJ C Ect	CMJ C Min	CMJ C Max	CMJ M Moy	CMJ M Ect	CMJ M Min	CMJ M Max	CMJ J Moy	CMJ J Ect	CMJ J Min	CMJ J Max	Lab L Moy	Lab L Ect	Lab L Min	Lab L Max	Lab a Moy	Lab a Ect	Lab a Min	Lab a Max	Lab b Moy	Lab b Ect	Lab b Min	Lab b Max	Classe	Masse surfacique (gr/mm2)	Poids estimé (gr)
S01	1	8,528	8,482821	2,842	22,194	18,69185	18,83287	4,940772	19,1697	19,03247	14,41456	36,79806	1,85704	2,928571	0,93573	2,928571	0,01219512	1,450157	0,3024445	0,9932427	51,95624	409,7973	-17,62407	0,95	123,4424	8,308394	90,	137,	2,351577	123,523	129,1445	-1,475471	8,346671	69,66691	0,00924906	4,253771	122,5234	66,63618	0,4564519	249,5705	262,2912	3,937915	5,134505	1,897396	1,56067	-0,437658	0,9714299	137,1945	8,928529	103,	153,	124,7137	9,061705	87,	140,	108,4215	7,546898	78,	122,	24,26544	3,210434	3,	34,	31,02421	4,522102	11,	43,	123,4424	8,308394	90,	137,	117,8055	11,39816	102,	152,	130,2863	12,57122	115,	168,	146,5785	10,14051	133,	177,	52,97287	4,89514	38,28745	58,91283	1,946151	1,009188	1,790476	4,973715	10,61773	0,9866711	7,657717	11,37685	1	0,0003328332	0,006380314
S01	2	7,8	7,924583	2,9435	20,961	17,80821	17,90399	4,816785	18,21966	18,15632	12,55134	29,10942	1,970329	2,586207	0,9254108	2,586207	0,01333333	1,384924	0,2957507	0,9724486	53,35529	362,7432	-18,49543	0,89	143,2355	13,99929	119,	172,	-1,162166	143,2548	126,1211	0,186816	13,99176	195,7695	0,002597493	13,70895	71,51113	200,7358	0,2764339	289,0056	789,235	4,534345	6,184061	5,052625	2,102495	-0,405793	0,9783005	157,7355	14,97737	129,	188,	145,8664	15,46298	118,	176,	126,1002	12,57564	104,	152,	27,37873	4,796911	14,	42,	30,46749	6,237908	11,	52,	143,2355	13,99929	119,	172,	97,26449	10,08817	66,99999	126,	109,1336	10,04452	78,99999	137,	128,8998	8,633278	103,	151,	61,01731	3,739076	50,24374	72,23454	1,035066	0,241629	0,310708	1,759953	12,07302	0,942394	9,24584	13,84454	1	0,0003328332	0,006064109
S01	3	8,632	8,635605	2,7405	22,3995	18,94374	18,99175	4,80421	18,12465	18,24077	14,89858	39,36528	2,336466	3,074074	0,9462993	3,074074	0,01204819	1,575388	0,303121	0,9875684	45,15606	430,2187	-8,152734	0,83	122,4437	6,512548	111,	137,	-1,135675	122,5152	116,043	0,1594434	6,524503	42,56914	0,009179366	2,76055	290,4094	42,56815	0,511315	246,5623	167,512	3,818509	4,931688	1,185143	1,399663	-0,4383232	0,9681107	139,1226	4,861497	126,	151,	123,3339	6,778138	110,	140,	104,8875	8,735554	90,	124,	23,04392	2,440481	15,	32,	36,89845	7,710077	15,	52,	122,4437	6,512548	111,	137,	115,8774	4,374201	104,	129,	131,666	5,555351	115,	145,	150,1125	6,37084	131,	165,	52,6925	2,029204	47,39889	58,78011	2,96504	0,5472553	1,323274	2,95317	12,30358	0,759388	10,02542	13,474	1	0,0003328332	0,006032486
S01	4	8,112	8,239726	3,248	22,194	18,86304	18,80615	5,060394	20,10918	20,21474	13,24214	30,29012	2,24422	2,4375	0,9244078	2,4375	0,01282051	1,407845	0,2897975	0,9726658	60,24813	400,4244	24,42325	0,86	120,8636	6,489362	107,	133,	-1,141439	120,9435	127,1289	-0,1350259	6,538108	42,74685	0,01069175	2,025556	271,6814	42,29323	0,5795203	243,465	167,1474	3,817073	4,797826	0,9720986	1,285152	-0,4779737	0,9751287	137,961	5,114836	125,	148,	121,5308	6,979904	107,	136,	103,0795	8,010557	87,	119,	22,65238	2,44804	14,	32,	37,77397	6,419618	19,	52,	120,8636	6,489362	107,	133,	117,039	4,320341	107,	130,	133,4692	4,843592	119,	148,	151,9205	5,359828	136,	168,	52,04566	1,883053	46,3965	57,30477	3,244966	0,5566378	1,575052	3,840664	12,43538	0,5585931	10,7596	13,85042	1	0,0003328332	0,006693004
S01	5	8,528	8,502565	2,436	21,372	18,31199	18,34961	4,46335	15,64399	15,72844	14,22301	40,0253	2,103345	3,416667	0,9569994	3,416667	0,01219512	1,70549	0,3391899	0,9909362	34,56665	410,4779	2,888676	0,88	131,5204	5,809036	111,	144,	1,885267	131,5436	130,1523	-0,8397282	5,730323	32,8366	0,01380102	2,502457	373,0798	33,11048	0,5215905	265,532	129,9394	3,653082	4,704142	1,050047	1,362726	-0,4384626	0,9637236	149,2036	6,193945	125,	162,	133,8609	6,540251	109,	148,	111,5147	6,51002	96,	130,	25,36086	2,737359	12,	34,	38,85294	6,845169	15,	50,	131,5204	5,809036	111,	144,	105,7964	8,067866	92,99999	130,	121,1391	8,286946	107,	146,	143,4853	6,161766	125,	159,	56,66345	3,167831	47,15995	62,06013	2,099797	0,6503989	2,138927	4,050993	14,15859	1,529142	9,571167	11,39568	1	0,0003328332	0,00520684
S01	6	8,36272	8,379418	2,9435	21,9885	18,49702	18,52984	4,812597	18,18799	18,21966	13,234	36,12313	1,796443	2,772785	0,9396178	2,758621	0,01243615	1,496735	0,2870729	0,9860119	53,05856	395,4557	45,86184	0,93	115,0632	9,59456	95,	143,	-0,7103112	115,0867	119,0664	0,2015998	9,643738	93,00168	0,003414564	11,78516	103,7195	87,8032	0,2738787	230,9451	339,4276	4,250144	5,92684	3,877038	2,003398	-0,350142	0,9587449	132,5239	8,366631	115,	160,	115,9521	10,57573	93,	145,	96,68564	11,21848	73,	125,	23,22222	3,625091	11,	38,	41,20506	9,702176	19,	60,	115,0632	9,59456	95,	143,	122,4761	9,158689	94,99999	140,	139,0479	9,68263	110,	162,	158,3144	9,43813	130,	182,	49,83979	3,707462	41,14384	60,96217	3,237419	0,8610575	2,238564	5,820591	13,02015	0,6156232	12,64648	14,86702	1	0,0003328332	0,006053568
S01	7	8,84	8,882462	3,654	24,66	20,51619	20,40217	5,57723	24,42658	24,61659	14,22434	35,68454	2,506976	2,361111	0,91133	2,361111	0,01176471	1,371061	0,2718153	0,9832579	76,52369	451,5031	1,132527	0,9	129,4661	12,39268	102,	159,	-0,3975725	129,4952	130,1523	0,3252187	12,3585	152,7325	0,004635696	3,490614	67,05814	157,4713	0,4765788	261,022	626,3943	4,526947	5,721983	1,472192	1,504516	-0,51402	0,990409	146,9272	13,17173	120,	179,	131,537	13,77973	101,	165,	109,9118	10,65917	85,	135,	24,97965	3,400182	8,	36,	38,50062	4,451775	18,	49,	129,4661	12,39268	102,	159,	108,0728	10,69092	75,99999	135,	123,463	11,15434	89,99999	154,	145,0882	8,362724	120,	170,	55,78356	4,13865	44,17021	68,19951	2,246539	0,9010223	0,2316891	4,949605	13,82111	1,196264	11,88667	17,4099	1	0,0003328332	0,008129978
S01	8	8,528406	8,642949	3,1465	23,016	19,35703	19,32934	5,037765	19,92973	20,26752	14,29926	37,14532	2,154206	2,645287	0,938521	2,645161	0,01219454	1,495897	0,2954141	0,9748873	54,44333	436,429	28,88354	0,88	121,8405	7,224897	109,	154,	2,266939	121,9063	122,0898	1,074234	7,225869	52,21318	0,00780091	4,950554	251,4164	47,43507	0,4573461	245,1415	184,7899	3,899157	5,169419	2,301957	1,654172	-0,4064685	0,963554	139,3013	6,277001	128,	165,	122,738	7,803673	109,	157,	103,4591	8,410129	87,	145,	23,	2,541956	15,	33,	38,68189	6,459598	8,	54,	121,8405	7,224897	109,	154,	115,6987	8,566241	89,99999	127,	132,262	11,42068	97,99999	146,	151,5408	13,84695	110,	168,	52,51385	4,191213	47,25478	65,08749	3,161522	0,792376	0,7843941	3,949845	12,88623	1,85913	7,308836	15,07686	1	0,0003328332	0,006633277
S01	9	8,216001	8,252981	2,9435	21,9885	18,43996	18,31914	4,767697	17,8502	18,1141	13,0294	34,70557	1,868065	2,724138	0,9372498	2,724138	0,01265823	1,515663	0,3072017	0,9835537	48,56113	386,7851	21,611	0,91	119,169	9,131315	102,	142,	-0,4565168	119,206	124,1055	0,3323592	9,142587	83,58689	0,004801123	7,340236	131,4339	79,73642	0,3571631	239,5749	311,6053	4,175509	5,618018	2,815176	1,82296	-0,4073955	0,9713598	138,374	8,607162	122,	162,	119,4792	9,992156	102,	146,	99,63527	9,757257	81,	123,	21,81625	2,668235	15,	32,	42,07941	7,507403	25,	60,	119,169	9,131315	102,	142,	116,626	7,875346	92,99999	133,	135,5208	8,840263	109,	153,	155,3647	7,788249	132,	174,	51,44636	3,307132	44,56723	61,36776	4,07724	0,6350379	2,172127	4,633556	13,61299	0,4144754	14,36768	14,85642	1	0,0003328332	0,00594114
S01	10	7,904	7,999584	2,9435	21,1665	17,83184	17,88264	4,798611	18,08243	18,25132	12,05639	29,68831	1,89396	2,62069	0,9233976	2,62069	0,01315789	1,399141	0,2772772	0,9761757	52,72922	356,0317	8,492574	0,94	114,9012	8,337755	99,	138,	-0,1627558	114,921	111,0039	0,6265151	8,36731	70,01187	0,005163213	7,306239	148,4738	66,43445	0,3581303	231,4991	258,4315	4,063136	5,532249	2,887501	1,811911	-0,3799622	0,9619563	133,6904	9,012056	116,	159,	115,5214	9,210741	98,	141,	95,50712	7,784524	80,	115,	22,34431	2,788144	14,	29,	43,13078	6,218716	25,	59,	114,9012	8,337755	99,	138,	121,3096	8,436542	95,99999	139,	139,4786	8,492882	114,	157,	159,4929	6,497635	140,	175,	49,80889	3,256683	42,80474	59,57894	3,798322	0,4069847	2,577368	4,266174	13,68506	0,8900697	12,93825	16,35526	1	0,0003328332	0,006018434
