Réf. Ech	Index	Longueur (mm)	Longueur intérieure (mm)	Largeur (mm)	Périmètre (mm)	Périmètre de Crofton (mm)	Périmètre convexe (mm)	Dimètre Eq. (mm)	Surface (mm2)	Surface convexe (mm2)	Surface DiffCAP (mm2)	Surface DiffCEN (mm2)	Surface DiffEAP (mm2)	Finesse	Excentricité	F. Feret	Compacité	Circularité	Rugosité	Index de courbure	Moment inertie 1	Moment inertie 2	Moment inertie 3	Symétrie	Moyenne ndg	Ecart type ndg	Minimum ndg	Maximum ndg	Histo. Kurtose	Histo. Moyenne	Histo. Pic	Histo. Assymétrie	Histo. Ecart type	Histo. Variance	Cooc. Uniformité	Cooc. Contraste	Cooc. Corrélation	Cooc. Variance globale	Cooc. Homogénéïté	Cooc. Somme des moyennes	Cooc. Somme des variances	Cooc. Somme des entropies	Cooc. Entropie globale	Cooc. Ecart variance	Cooc. Ecart entropie	Cooc. Corrélation IC1	Cooc. Corrélation IC2	RVB R Moy	RVB R Ect	RVB R Min	RVB R Max	RVB V Moy	RVB V Ect	RVB V Min	RVB V Max	RVB B Moy	RVB B Ect	RVB B Min	RVB B Max	TSI T Moy	TSI T Ect	TSI T Min	TSI T Max	TSI S Moy	TSI S Ect	TSI S Min	TSI S Max	TSI I Moy	TSI I Ect	TSI I Min	TSI I Max	CMJ C Moy	CMJ C Ect	CMJ C Min	CMJ C Max	CMJ M Moy	CMJ M Ect	CMJ M Min	CMJ M Max	CMJ J Moy	CMJ J Ect	CMJ J Min	CMJ J Max	Lab L Moy	Lab L Ect	Lab L Min	Lab L Max	Lab a Moy	Lab a Ect	Lab a Min	Lab a Max	Lab b Moy	Lab b Ect	Lab b Min	Lab b Max	
S01	1	7,904	8,059412	3,248	21,9885	18,38289	18,27739	4,977366	19,45471	19,82417	11,89497	28,5555	2,022627	2,375	0,9122362	2,375	0,01315789	1,382066	0,2849374	0,9689292	60,65791	360,0776	7,645996	0,91	132,91	12,1786	112,	161,	-0,9671932	132,9032	123,1426	0,5972726	12,18789	148,5447	0,006216372	5,01969	84,29785	150,562	0,4315788	268,0231	597,2281	4,289122	5,550938	2,102264	1,666961	-0,4691222	0,9832073	147,9805	13,28302	126,	180,	135,5705	13,48114	112,	166,	115,1872	10,29367	97,	147,	26,68395	3,432234	11,	39,	33,9295	4,664863	12,	45,	132,91	12,1786	112,	161,	107,0194	10,67315	74,99999	129,	119,4295	10,14317	88,99999	143,	139,8128	10,60427	108,	158,	57,09858	3,90409	48,11737	68,81085	1,205122	0,5552524	1,887921	2,870879	12,64995	0,7708263	10,33747	11,66721	
S01	2	7,488	7,562505	3,1465	20,7555	17,49925	17,58154	4,908015	18,91635	18,77913	10,8565	24,78801	1,802	2,322581	0,9059034	2,322581	0,01388889	1,288035	0,2417431	0,9782473	61,75502	336,1987	18,48335	0,93	128,7041	8,801848	103,	154,	0,1754728	128,7047	129,8301	-0,1288899	8,810456	77,62413	0,00386453	7,690828	142,8137	74,78228	0,3245468	259,0428	291,4384	4,200862	5,781795	2,597825	1,81845	-0,3694355	0,9629085	142,2273	7,873088	116,	164,	130,0248	9,418498	103,	158,	113,8545	9,979008	88,	142,	24,75868	3,498459	14,	38,	29,66694	6,392579	15,	46,	128,7041	8,801848	103,	154,	112,7727	8,742427	90,99999	139,	124,9752	9,32507	96,99999	152,	141,1455	9,381824	113,	167,	55,0253	3,541168	44,4018	65,19939	1,821962	0,3907685	-0,6496559	2,53214	10,42873	0,4316219	9,133862	10,34955	
S01	3	7,488	7,644926	2,842	20,139	17,0289	17,16202	4,631838	16,84738	16,86849	10,75905	26,37234	1,910548	2,571429	0,9178308	2,571429	0,01388889	1,369515	0,2824731	0,9677007	50,74914	322,0233	0,7773994	0,9	137,4439	13,89724	112,	166,	-0,8861802	137,4457	133,1738	0,251952	13,90105	193,2391	0,00267808	11,03708	66,30945	191,9861	0,2517663	278,549	756,9067	4,575345	6,095922	3,114966	1,929277	-0,4470059	0,9849265	152,8946	14,87909	125,	184,	140,3037	15,08399	111,	172,	119,1267	12,23932	95,	146,	27,20019	3,771208	11,	37,	33,96615	4,298549	18,	47,	137,4439	13,89724	112,	166,	102,1054	10,36847	70,99999	130,	114,6963	10,56544	82,99999	144,	135,8733	8,957771	109,	160,	58,92065	3,930635	47,69447	70,71255	1,128006	0,5306951	0,01939633	2,720091	13,01943	0,7017491	10,91419	14,93956	
S01	4	7,592	7,667727	2,7405	20,139	17,0289	17,11531	4,50979	15,97123	16,01345	11,06461	28,27297	1,748091	2,703704	0,9312344	2,703704	0,01369863	1,444644	0,2840191	0,9782234	44,13205	332,1067	-2,643037	0,92	141,4284	19,00155	106,	171,	-1,457517	141,4338	126,9043	0,0468761	19,00912	361,3466	0,003694982	9,493785	32,22902	359,6413	0,2833877	286,0769	1429,072	4,644687	5,917035	2,98408	1,895063	-0,5267458	0,9927053	155,6168	19,48787	121,	187,	144,9747	20,7276	106,	176,	123,6758	17,10334	89,	150,	28,84737	4,312879	17,	41,	32,11579	4,280326	18,	46,	141,4284	19,00155	106,	171,	99,38316	11,53894	67,99999	134,	110,0253	12,99158	78,99999	149,	131,3242	11,55859	105,	166,	60,5336	4,923513	45,76307	72,10633	0,3140636	0,9057955	-0,3752128	3,03145	12,73617	0,6689542	11,72415	14,74304	
S01	5	7,803893	7,922543	3,3495	21,783	18,131	18,07127	4,87366	18,65245	19,03247	12,48607	28,96008	2,625252	2,273861	0,9190965	2,272727	0,01332668	1,402276	0,2691278	0,9731845	59,02256	359,1786	-29,22121	0,88	124,8154	5,233875	109,	149,	1,874369	124,804	123,9785	0,6003644	5,243221	27,49137	0,0136352	3,528389	460,8789	25,83124	0,520764	251,032	99,7966	3,634026	4,800812	1,772521	1,485641	-0,3898716	0,9498468	140,22	4,604171	125,	159,	126,1432	5,901164	108,	152,	108,0544	6,368978	92,	136,	24,17946	3,091183	15,	41,	34,34081	5,759809	19,	48,	124,8154	5,233875	109,	149,	114,78	6,259997	95,99999	130,	128,8568	8,618924	103,	147,	146,9456	9,315213	119,	163,	53,63952	3,125175	46,78738	63,01505	2,298455	0,67874	-0,2622353	4,006808	11,80691	0,8246225	9,333046	11,42608	
S01	6	7,28	7,466461	3,3495	20,7555	17,21394	17,27824	4,840448	18,39911	18,51522	9,814385	22,42112	2,247898	2,121212	0,8888118	2,121212	0,01428571	1,281414	0,2976394	0,9633077	64,66824	305,2583	-10,561	0,88	122,8968	11,39733	101,	149,	-0,3782479	122,8989	126,0684	0,3913456	11,40552	130,0859	0,004161853	6,021799	78,66837	131,3017	0,3701966	247,6058	519,1852	4,376904	5,754393	2,201389	1,720861	-0,4515201	0,9824048	139,0043	11,42303	115,	168,	125,0095	12,89558	98,	154,	104,6965	10,48695	85,	129,	25,44368	3,61223	14,	36,	37,88048	5,589293	16,	53,	122,8968	11,39733	101,	149,	115,9957	9,665233	86,99999	140,	129,9905	9,663516	101,	157,	150,3035	8,101173	126,	170,	53,13794	3,679995	42,81756	64,17793	1,92863	0,8914407	1,028387	4,602952	13,03331	1,036271	9,924492	15,00114	
S01	7	6,88157	7,058743	3,045	19,5225	16,27323	16,32749	4,555757	16,29846	16,3618	8,976301	20,53555	1,759625	2,205631	0,8998145	2,2	0,01511283	1,292786	0,2818399	0,9631827	54,95984	281,606	-16,13656	0,92	115,7662	5,737767	106,	140,	0,07337917	115,7711	110,1855	0,715821	5,716776	32,68153	0,01161533	4,346073	352,9081	31,92264	0,4651819	233,1996	123,3445	3,650148	4,901603	1,924117	1,598661	-0,362362	0,9411314	133,1479	5,910428	123,	153,	116,7842	6,515235	107,	144,	97,37363	6,139759	87,	124,	23,22378	2,589055	13,	33,	40,57542	6,241449	17,	56,	115,7662	5,737767	106,	140,	121,8521	6,617381	102,	132,	138,2158	9,071933	111,	148,	157,6264	8,875453	131,	168,	50,14581	3,299952	46,19672	60,04567	3,119937	0,9986462	-0,123999	2,98817	13,05131	0,4055786	11,83458	13,54369	
S01	8	6,656	6,725287	2,9435	18,906	15,85994	15,96633	4,518723	16,03456	15,93956	8,859258	18,19957	1,538933	2,206897	0,8946452	2,206897	0,015625	1,248165	0,2863604	0,9778021	55,1695	270,1434	14,97993	0,94	129,7427	8,526042	113,	152,	-0,787851	129,7532	133,1738	0,02820584	8,531525	72,78692	0,004059809	8,086355	182,6825	70,25958	0,3202828	260,4233	272,952	4,140878	5,693001	2,689897	1,849245	-0,3644953	0,9596559	147,3879	7,14438	133,	167,	131,0764	9,540896	113,	156,	110,7487	9,596284	92,	136,	24,03116	3,355042	15,	41,	37,58492	5,854489	18,	49,	129,7427	8,526042	113,	152,	107,6121	6,537359	87,99999	122,	123,9236	8,307874	98,99999	142,	144,2513	8,417091	119,	163,	55,71974	3,019952	48,96975	64,77959	2,821172	0,7341881	0,6186079	4,459077	13,25887	0,4444036	11,92565	14,57171	
S01	9	8,008	8,016082	3,1465	21,783	18,131	18,1808	4,980066	19,47582	19,42304	11,96125	29,6465	1,885958	2,483871	0,9127747	2,483871	0,01298701	1,342993	0,291167	0,9869847	60,56047	359,5821	12,06366	0,95	135,6402	8,829404	115,	158,	-0,6710368	135,6468	139,0254	-0,2723333	8,840042	78,14635	0,003560494	11,30248	169,2851	78,5532	0,2822049	273,018	302,9106	4,182024	5,871663	3,87721	2,005553	-0,3367049	0,9524659	150,6564	8,048585	130,	170,	137,419	9,8841	113,	163,	118,8169	9,79467	97,	142,	25,47326	3,973947	14,	39,	31,80632	6,612861	17,	51,	135,6402	8,829404	115,	158,	104,3436	6,885462	84,99999	125,	117,581	8,527016	91,99999	142,	136,1831	7,727715	113,	158,	57,92741	3,047843	48,78388	67,04639	1,804501	0,7147284	-1,093898	3,948686	11,77466	0,1488902	11,32799	11,82051	
S01	10	7,8	7,852899	3,3495	21,783	18,131	18,10143	5,023067	19,81361	19,84528	11,3438	27,35888	1,762426	2,272727	0,9065415	2,272727	0,01333333	1,320097	0,2649724	0,9813255	64,66025	352,8243	20,99724	0,94	128,4715	9,536276	105,	157,	-0,2848529	128,474	131,9199	-0,1315943	9,538499	90,98296	0,00345126	12,41186	121,3417	91,56219	0,2967009	258,33	353,8369	4,262301	5,990652	4,6307	2,054024	-0,3414899	0,9566394	144,3434	8,291517	123,	172,	129,9953	10,88607	102,	162,	111,0854	10,54522	85,	141,	24,70649	4,182175	5,	38,	34,79984	7,361822	16,	55,	128,4715	9,536276	105,	157,	110,6566	9,218884	82,99999	132,	125,0048	10,66825	92,99999	153,	143,9146	9,971519	114,	170,	55,14831	3,925978	44,75835	66,92625	2,251693	1,129551	0,05643798	5,640347	12,22529	0,1745764	12,22977	12,74902	
