Réf. Ech	Index	Longueur (mm)	Longueur intérieure (mm)	Largeur (mm)	Périmètre (mm)	Périmètre de Crofton (mm)	Périmètre convexe (mm)	Dimètre Eq. (mm)	Surface (mm2)	Surface convexe (mm2)	Surface DiffCAP (mm2)	Surface DiffCEN (mm2)	Surface DiffEAP (mm2)	Finesse	Excentricité	F. Feret	Compacité	Circularité	Rugosité	Index de courbure	Moment inertie 1	Moment inertie 2	Moment inertie 3	Symétrie	Moyenne ndg	Ecart type ndg	Minimum ndg	Maximum ndg	Histo. Kurtose	Histo. Moyenne	Histo. Pic	Histo. Assymétrie	Histo. Ecart type	Histo. Variance	Cooc. Uniformité	Cooc. Contraste	Cooc. Corrélation	Cooc. Variance globale	Cooc. Homogénéïté	Cooc. Somme des moyennes	Cooc. Somme des variances	Cooc. Somme des entropies	Cooc. Entropie globale	Cooc. Ecart variance	Cooc. Ecart entropie	Cooc. Corrélation IC1	Cooc. Corrélation IC2	RVB R Moy	RVB R Ect	RVB R Min	RVB R Max	RVB V Moy	RVB V Ect	RVB V Min	RVB V Max	RVB B Moy	RVB B Ect	RVB B Min	RVB B Max	TSI T Moy	TSI T Ect	TSI T Min	TSI T Max	TSI S Moy	TSI S Ect	TSI S Min	TSI S Max	TSI I Moy	TSI I Ect	TSI I Min	TSI I Max	CMJ C Moy	CMJ C Ect	CMJ C Min	CMJ C Max	CMJ M Moy	CMJ M Ect	CMJ M Min	CMJ M Max	CMJ J Moy	CMJ J Ect	CMJ J Min	CMJ J Max	Lab L Moy	Lab L Ect	Lab L Min	Lab L Max	Lab a Moy	Lab a Ect	Lab a Min	Lab a Max	Lab b Moy	Lab b Ect	Lab b Min	Lab b Max	
S01	1	7,696	7,877609	2,7405	20,55	17,64681	17,68617	4,672291	17,14294	17,21684	12,11227	28,40722	2,089944	2,740741	0,9351363	2,740741	0,01351351	1,445349	0,3427891	0,9652041	46,78593	367,3882	13,84152	0,92	121,3536	5,941044	108,	136,	-0,7970498	121,3867	117,1211	0,1518339	5,853367	34,26191	0,006652975	4,750506	330,859	35,35342	0,3938694	245,2778	136,6631	3,808784	5,207208	1,679126	1,604479	-0,3464425	0,9419019	134,4116	5,479538	123,	147,	122,8346	6,543397	107,	138,	106,8317	6,607647	93,	126,	25,077	3,203905	11,	37,	30,64829	4,998465	15,	43,	121,3536	5,941044	108,	136,	120,5884	4,196142	108,	132,	132,1654	5,278198	117,	148,	148,1682	6,389414	129,	162,	52,15807	1,941402	46,33386	57,92903	1,637992	0,7582293	1,216184	3,91268	10,35926	0,9111053	7,625946	10,16767	
S01	2	8,424	8,595201	3,654	23,6325	19,59912	19,58609	5,30422	22,09371	22,68484	13,56048	32,69396	2,944043	2,25	0,9125892	2,25	0,01234568	1,383345	0,2621109	0,9683019	70,37161	417,3081	-13,4276	0,82	120,3128	5,132314	105,	133,	0,4640912	120,3693	120,1445	-0,5319355	5,066987	25,67436	0,01235522	2,346125	429,6996	25,71455	0,5378245	242,3491	100,5121	3,639027	4,732402	1,022352	1,334813	-0,4068735	0,9543762	136,4332	5,168676	120,	151,	121,0203	5,616194	105,	136,	103,4514	5,540123	89,	118,	22,80476	2,448138	14,	31,	35,78167	4,726073	20,	48,	120,3128	5,132314	105,	133,	118,5668	5,477722	104,	135,	133,9797	5,340088	119,	150,	151,5486	4,849543	137,	166,	51,76775	2,128181	45,3832	57,55518	2,967791	0,1186504	2,61184	3,198103	11,80916	0,2096259	11,18028	11,7231	
S01	3	8,632	8,66829	2,5375	21,9885	18,78234	18,88102	4,631838	16,84738	17,20628	14,99967	40,37661	2,167246	3,32	0,958225	3,32	0,01204819	1,666068	0,3230428	0,9838445	36,82491	447,8935	-8,38743	0,88	118,1622	6,260902	104,	137,	-0,2529956	118,2211	114,0977	0,250701	6,210007	38,56419	0,005613947	8,70815	291,4316	37,22608	0,3344219	237,7985	140,1962	3,824652	5,445814	3,323501	1,899162	-0,2882218	0,9166284	132,6663	5,683628	119,	152,	119,5755	7,20376	101,	141,	102,2827	7,096321	86,	125,	24,60204	3,740672	14,	36,	34,43776	6,178567	19,	51,	118,1622	6,260902	104,	137,	122,3337	6,444562	103,	136,	135,4245	7,141497	114,	154,	152,7173	7,572454	130,	169,	50,9847	2,726552	44,09089	59,16436	2,069756	0,8685291	1,319063	4,675344	11,34311	0,4437284	10,01193	11,1607	
S01	4	7,8	7,967745	2,7405	20,7555	17,78457	17,83198	4,577833	16,4568	16,94238	12,61083	30,87014	2,14765	2,777778	0,9443533	2,777778	0,01333333	1,52921	0,3279057	0,9671808	41,74752	382,9813	-9,776831	0,85	122,4704	5,374448	113,	141,	0,1944953	122,5064	117,1211	0,6928993	5,283587	27,91629	0,01066074	3,597588	484,1322	26,42589	0,429814	246,1634	102,106	3,623063	4,799038	1,257895	1,475633	-0,3843833	0,9476697	138,8561	4,537489	129,	154,	123,1112	5,86597	114,	142,	105,4153	6,532807	93,	130,	22,65612	2,453055	15,	33,	35,62653	5,336184	12,	49,	122,4704	5,374448	113,	141,	116,1439	5,047958	101,	126,	131,8888	6,296262	113,	141,	149,5847	8,194898	125,	162,	52,61804	2,371582	48,87416	59,73279	3,065216	0,2421266	2,338836	2,365882	11,8893	1,297036	7,998196	13,79129	
S01	5	7,488	7,507612	2,7405	19,9335	16,66288	16,67727	4,372066	15,01063	15,10564	10,71445	28,00277	1,574812	2,666667	0,9351018	2,666667	0,01388889	1,471727	0,3222445	0,9853998	41,62526	321,4293	-17,72404	0,85	129,1496	8,497882	89,	145,	3,707694	129,0791	129,8867	-1,511187	8,470635	71,75167	0,01261193	3,057001	114,288	69,90594	0,4730157	260,943	276,5668	3,89665	4,928273	1,188885	1,41472	-0,4803311	0,9775678	141,9448	9,406743	98,	159,	130,9494	8,909753	88,	148,	114,6122	7,63043	82,	129,	25,73878	2,641105	15,	34,	28,73648	3,918127	17,	41,	129,1496	8,497882	89,	145,	113,0552	14,64825	95,99999	157,	124,0506	14,31646	107,	167,	140,3878	10,87073	126,	173,	55,2714	5,699469	38,17299	61,77115	1,30706	0,5406303	0,8068881	2,928951	10,33505	1,795306	4,949132	11,51382	
S01	6	8,216001	8,210112	2,639	21,1665	17,94597	18,04409	4,577833	16,4568	16,41458	13,35505	35,78957	1,767878	3,038461	0,948841	3,038461	0,01265823	1,557092	0,3146285	0,9886894	42,76204	390,0224	35,16438	0,95	131,0207	4,611575	120,	142,	-0,7313669	130,9386	133,918	-0,1526963	4,604246	21,19909	0,0102159	3,448276	708,3701	20,35462	0,4536237	264,0289	77,97023	3,527061	4,781368	1,311931	1,482152	-0,3382341	0,9258577	147,6029	4,61764	138,	159,	132,9845	5,033062	122,	146,	112,4488	5,96716	97,	128,	25,1727	2,312267	18,	31,	36,21407	6,400995	17,	51,	131,0207	4,611575	120,	142,	107,3971	3,799037	95,99999	117,	122,0155	4,338506	109,	133,	142,5512	5,183729	127,	158,	56,29706	1,637391	52,0462	61,20923	2,087857	0,1099112	1,758124	2,088719	13,09195	0,9569775	11,28644	15,96288	
S01	7	8,736	8,768348	3,045	23,2215	19,43772	19,39824	4,994889	19,59194	19,84528	14,44689	39,03654	2,218705	2,8	0,9423811	2,8	0,01190476	1,534402	0,2983144	0,984336	50,07435	445,4569	8,843454	0,89	120,9792	7,692954	99,	135,	-0,05703903	120,988	123,8398	-0,6519655	7,62949	58,20913	0,006942348	4,877769	171,1101	57,60129	0,4409718	243,9035	225,5274	3,982936	5,354573	2,084222	1,650051	-0,393028	0,9628811	136,1263	7,666427	117,	153,	122,1362	8,580338	99,	139,	104,6711	7,642128	81,	120,	23,89369	3,367617	11,	38,	34,44518	5,0918	14,	50,	120,9792	7,692954	99,	135,	118,8737	6,375412	102,	138,	132,8638	7,712067	116,	156,	150,3289	7,89036	135,	174,	52,07441	2,954356	43,21135	58,59627	2,391627	0,6197869	2,036081	4,250988	11,5234	0,463405	12,0702	12,91361	
S01	8	8,528	8,604197	3,3495	23,2215	19,49479	19,47706	5,144696	20,78477	21,25978	14,63323	35,37089	2,409626	2,484848	0,9332418	2,484848	0,01219512	1,454849	0,287718	0,9792315	61,18212	438,0398	39,60589	0,86	122,8164	9,04106	81,	140,	1,360545	122,7984	126,8633	-0,9841387	8,978623	80,61567	0,004827338	8,526907	84,14182	78,86201	0,3759227	247,6803	306,9211	4,10165	5,644447	3,858531	1,8679	-0,3671899	0,9597018	138,4818	8,884913	95,	154,	124,2602	9,884083	77,	144,	105,6616	9,049508	68,	124,	24,39454	3,273896	3,	38,	35,73824	5,631223	8,	52,	122,8164	9,04106	81,	140,	116,5182	14,49392	101,	160,	130,7397	15,75341	111,	178,	149,3384	12,55387	131,	187,	52,90422	6,198138	34,30981	60,13348	2,292249	1,238997	0,2696595	6,009241	12,14097	1,321227	8,177289	11,97072	
S01	9	9,464	9,445607	3,045	24,66	20,45913	20,53999	5,144696	20,78477	21,00644	17,05209	48,15487	2,13408	3,033333	0,9505922	3,033333	0,01098901	1,602341	0,2598354	0,9899046	53,58156	502,8969	46,02223	0,93	128,3722	8,982822	108,	149,	-0,8452109	128,3602	123,168	0,0840817	8,928479	79,71774	0,00397882	7,017498	147,2782	79,71447	0,3620403	258,4208	311,8404	4,198467	5,734133	2,603998	1,807822	-0,3830446	0,9663913	144,5246	8,539902	126,	165,	129,5575	9,725318	107,	153,	111,079	9,635105	88,	131,	23,76231	2,863829	15,	33,	34,56607	6,553931	18,	55,	128,3722	8,982822	108,	149,	110,4754	6,825129	89,99999	129,	125,4425	7,814181	102,	148,	143,9211	7,692983	124,	167,	55,04541	2,881166	46,51935	63,68891	2,572642	0,6223224	0,7056744	4,413543	12,08756	0,451835	13,16175	13,44307	
S01	10	7,8	7,926699	2,9435	21,372	17,74135	17,54383	4,573426	16,42514	16,8896	11,56926	31,13459	2,87744	2,586207	0,9326938	2,586207	0,01333333	1,524721	0,3319549	0,9721891	47,03663	352,6626	17,75295	0,82	126,8823	5,997694	106,	142,	0,8481203	126,822	124,8477	-0,3529296	5,94387	35,32959	0,009866296	3,10179	311,1723	36,22001	0,4826105	255,6409	141,7783	3,80254	4,962513	1,254745	1,449603	-0,4224024	0,9642988	143,3615	5,335672	123,	156,	127,9083	6,574389	105,	145,	109,3812	7,010743	89,	127,	23,40625	2,72289	15,	31,	35,29688	5,415102	18,	49,	126,8823	5,997694	106,	142,	111,6385	6,787148	98,99999	132,	127,0917	7,636103	110,	150,	145,6187	6,793747	128,	166,	54,44755	2,921647	45,68261	60,64993	2,775584	0,5989415	0,9787601	4,466894	12,21392	0,3962304	11,02523	11,64246	
